sail 3 mars; shortest distance: 86687910.4073702|sail x|sail y|sail z|time|yaw|sail Vx|sail Vy|sail Vz|distance x|distance y|distance z|abs distance
1637|302700057.16813594|9011706.978994278|3845848.244865271|29067333.447508134|0.6|3.8142274077521354|16.91078202672306|7.332408290340443|-534423427.57329404|-79756392.86156051|-30005083.240953416|541174451.689815
1638|302767574.75437135|9311988.390490051|3976048.4117136467|29085089.912656274|0.6|3.79061986134584|16.911420109960176|7.3326898230311235|-534340002.18831724|-80398810.2319033|-30296286.838877097|541203355.1462333
1639|302834673.25530297|9612280.922821661|4106253.4868202144|29102846.377804417|0.6|3.7670237203470065|16.912034629240946|7.332961135115212|-534255463.694389|-81041027.15141617|-30587417.068585627|541232056.1940051
1640|302901352.87352425|9912584.15787717|4236463.288833477|29120602.842952557|0.6|3.743438992964332|16.91262561843357|7.333222241277633|-534169812.515195|-81683042.10300118|-30878473.238683432|541260554.7047293
1641|302967613.81177354|10212897.678145753|4366677.636662577|29138359.3081007|0.6|3.719865687361609|16.913193111341766|7.333473156175352|-534083049.0764207|-82324853.5699418|-31169454.657884654|541288850.5500078
1642|303033456.2729337|10513221.066716123|4496896.349476615|29156115.773248844|0.6|3.6963038116579643|16.913737141704882|7.333713894437433|-533995173.8057525|-82966460.03590272|-31460360.635013096|541316943.601445
1643|303098880.4600311|10813553.907275591|4627119.24670423|29173872.238396984|0.6|3.672753373928051|16.914257743198018|7.333944470665091|-533906187.13287944|-83607859.98493102|-31751190.479002655|541344833.7306482
1644|303163886.5762346|11113895.784109093|4757346.148033193|29191628.703545127|0.6|3.649214382202236|16.914754949432147|7.334164899431739|-533816089.48949486|-84249051.90145591|-32041943.498897195|541372520.8092271
1645|303228474.82485527|11414246.282097656|4887576.873409731|29209385.168693267|0.6|3.6256868444668378|16.915228793954245|7.334375195283047|-533724881.3092984|-84890034.27028929|-32332619.003850773|541400004.7087954
1646|303292645.4093451|11714604.986717738|5017811.243038247|29227141.63384141|0.6|3.6021707686642914|16.915679310247388|7.334575372736985|-533632563.027997|-85530805.57662657|-32623216.30312794|541427285.3009688
1647|303356398.53329664|12014971.484039616|5148049.077380616|29244898.09898955|0.6|3.578666162693389|16.916106531730886|7.334765446283882|-533539135.08330715|-86171364.30604652|-32913734.706103716|541454362.457366
1648|303419734.4004418|12315345.360726753|5278290.197155918|29262654.564137693|0.6|3.5551730344094423|16.916510491760402|7.334945430386474|-533444597.9149563|-86811708.94451235|-33204173.52226394|541481236.0496093
1649|303482653.2146515|12615726.204034181|5408534.423339726|29280411.029285833|0.6|3.5316913916245225|16.91689122362806|7.335115339479955|-533348951.9646845|-87451837.97837149|-33494532.061205193|541507905.9493239
1650|303545155.1799346|12916113.601807877|5538781.577163849|29298167.494433977|0.6|3.5082212421076227|16.91724876056258|7.335275187972031|-533252197.6762459|-88091749.89435719|-33784809.632635534|541534372.0281377
1651|303607240.50043714|13216507.142483208|5669031.4801156465|29315923.95958212|0.6|3.4847625935848914|16.917583135729373|7.335424990242966|-533154335.4954113|-88731443.17958716|-34075005.5463737|541560634.1576825
1652|303668909.38044167|13516906.415084004|5799283.953937628|29333680.42473026|0.6|3.461315453739818|16.917894382230685|7.335564760645638|-533055365.8699685|-89370916.32156608|-34365119.11235041|541586692.2095929
1653|303730162.02436644|13817311.009221617|5929538.82062706|29351436.889878403|0.6|3.437879830213416|16.918182533105693|7.335694513505587|-532955289.249725|-90010167.80818488|-34655149.64060782|541612546.055507
1654|303790998.63676465|14117720.515093401|6059795.902435282|29369193.355026543|0.6|3.414455730604454|16.91844762133063|7.335814263121068|-532854106.0865096|-90649196.12772141|-34945096.441299886|541638195.5670658
1655|303851419.4223237|14418134.523482073|6190055.02186745|29386949.820174687|0.6|3.3910431624696185|16.9186896798189|7.335924023763099|-532751816.83417374|-91287999.76884127|-35234958.8246927|541663640.6159146
1656|303911424.58586437|14718552.625754127|6320316.001681842|29404706.285322826|0.6|3.367642133323746|16.918908741421205|7.336023809675512|-532648421.94859326|-91926577.22059835|-35524736.101164654|541688881.0737015
1657|303971014.3323401|15018974.41385922|6450578.664889585|29422462.75047097|0.6|3.3442526506399815|16.919104838925644|7.336113635075007|-532543921.8876706|-92564926.97243512|-35814427.58120659|541713916.8120781
1658|304030188.86683625|15319399.480328567|6580842.834753974|29440219.21561911|0.6|3.3208747218500143|16.91927800505784|7.336193514151196|-532438317.1113359|-93203047.5141831|-36104032.57542197|541738747.7027
1659|304088948.3945693|15619827.418274347|6711108.334790202|29457975.680767253|0.6|3.297508354344233|16.919428272481056|7.3362634610666575|-532331608.0815493|-93840937.33606398|-36393550.39452725|541763373.6172262
1660|304147293.12088597|15920257.821388168|6841374.988764699|29475732.145915397|0.6|3.2741535554719565|16.919555673796303|7.336323489956987|-532223795.26230216|-94478594.92868961|-36682980.34935199|541787794.4273194
1661|304205223.25126296|16220690.283940155|6971642.620694735|29493488.611063536|0.6|3.2508103325416093|16.919660241542463|7.336373614930843|-532114879.11961937|-95116018.78306286|-36972321.75083911|541812010.0046461
1662|304262738.9913056|16521124.400778046|7101911.054848035|29511245.07621168|0.6|3.2274786928209056|16.9197420081964|7.336413850070001|-532004860.1215606|-95753207.39057824|-37261573.91004513|541836020.2208765
1663|304319840.5467474|16821559.767325662|7232180.115742104|29529001.54135982|0.6|3.2041586435370726|16.91980100617308|7.336444209429403|-531893738.7382221|-96390159.24302277|-37550736.13814062|541859824.9476849
1664|304376528.1234494|17121995.979582325|7362449.628143987|29546758.006507963|0.6|3.1808501918770045|16.919837267825674|7.336464707037201|-531781515.4417393|-97026872.8325756|-37839807.74640985|541883424.0567493
1665|304432801.92739916|17422432.634121265|7492719.4170695655|29564514.471656103|0.6|3.157553344987495|16.91985082544568|7.336475356894814|-531668190.70628715|-97663346.65181006|-38128788.04625182|541906817.4197521
1666|304488662.1647104|17722869.328089036|7622989.307783318|29582270.936804246|0.6|3.1342681099753875|16.91984171126304|7.336476172976975|-531553765.00808334|-98299579.19369328|-38417676.34917994|541930004.9083796
1667|304544109.04162174|18023305.659203943|7753259.125797627|29600027.401952386|0.6|3.1109944939078065|16.919809957446247|7.336467169231779|-531438238.8253888|-98935568.95158713|-38706471.96682248|541952986.3943216
1668|304599142.7644965|18323741.225755446|7883528.69687253|29617783.86710053|0.6|3.087732503812306|16.91975559610247|7.33644835958073|-531321612.63851076|-99571314.41924888|-38995174.21092285|541975761.7492731
1669|304653763.5398217|18624175.62660267|8013797.84701506|29635540.332248673|0.6|3.064482146677097|16.919678659277636|7.336419757918796|-531203886.9298034|-100206814.0908324|-39283782.39334004|541998330.8449328
1670|304707971.5742593|18924608.461154453|8144066.402470603|29653296.797396813|0.6|3.0412434294405917|16.91957917896657|7.336381378118782|-531085062.1837226|-100842066.46086836|-39572295.82604|542020693.5530509
1671|304761767.0746024|19225039.329384238|8274334.189729342|29671053.262544956|0.6|3.018016359000372|16.91945718710479|7.336333234027795|-530965138.8867838|-101477070.02428274|-39860713.82110373|542042849.7453893
1672|304815150.2477186|19525467.831849188|8404601.035534577|29688809.727693096|0.6|2.9948009422249324|16.91931271555787|7.336275339462608|-530844117.52750826|-102111823.27641635|-40149035.69073563|542064799.2936721
1673|304868121.3005969|19825893.569671966|8534866.766874805|29706566.19284124|0.6|2.971597185943971|16.919145796130746|7.3362077082137125|-530721998.596473|-102746324.71300897|-40437260.747256674|542086542.0696287
1674|304920680.44034743|20126316.144539185|8665131.210983044|29724322.65798938|0.6|2.948405096948611|16.918956460567877|7.33613035404538|-530598782.58631206|-103380572.83019945|-40725388.30310433|542108077.9449936
1675|304972827.87420064|20426735.158700775|8795394.195336575|29742079.123137522|0.6|2.925224681991542|16.918744740553333|7.336043290695706|-530474469.99171895|-104014566.12452728|-41013417.670833364|542129406.7915068
1676|305024563.8095065|20727150.214968484|8925655.547656268|29759835.588285662|0.6|2.9020559477872356|16.918510667710926|7.335946531876659|-530349061.30944824|-104648303.09293233|-41301348.163115576|542150528.4809138
1677|305075888.45373404|21027560.91671525|9055915.095906334|29777592.053433806|0.6|2.87889890101209|16.918254273604322|7.335840091274138|-530222557.03831804|-105281782.23275591|-41589179.092740245|542171442.8849659
1678|305126802.0144705|21327966.867873676|9186172.668293644|29795348.518581945|0.6|2.8557535483046435|16.91797558973716|7.335723982548015|-530094957.67921066|-105915002.04174224|-41876909.772614844|542192149.8754202
1679|305177304.6994208|21628367.67293543|9316428.093267487|29813104.98373009|0.6|2.832619896265715|16.91767464755316|7.335598219332191|-529966263.7350757|-106547961.0180384|-42164539.51576489|542212649.3240395
1680|305227396.71640664|21928762.936949775|9446681.199518919|29830861.448878232|0.6|2.8094979514586162|16.917351478436252|7.335462815234645|-529836475.71093124|-107180657.66019537|-42452067.63533442|542232941.1025922
1681|305277078.27336603|22229152.26552268|9576931.815980377|29848617.914026372|0.6|2.7863877204093104|16.917006113710677|7.33531778383748|-529705594.1138662|-107813090.46716869|-42739493.44458622|542253025.0828534
1682|305326349.57835263|22529535.264815964|9707179.771825317|29866374.379174516|0.6|2.7632892096065755|16.916638584641113|7.33516313869698|-529573619.4530418|-108445257.93832019|-43026816.256902635|542272901.1366041
1683|305375210.839535|22829911.54154577|9837424.896467559|29884130.844322655|0.6|2.740202425502213|16.91624892243279|7.334998893343654|-529440552.239694|-109077158.57341689|-43314035.38578497|542292569.1356313
1684|305423662.26519597|23130280.702982057|9967667.019561037|29901887.3094708|0.6|2.7171273745111844|16.915837158231597|7.334825061282288|-529306392.9871348|-109708790.87263417|-43601150.14485489|542312028.9517288
1685|305471704.06373197|23430642.356947012|10097905.970999144|29919643.77461894|0.6|2.69406406301182|16.915403323124202|7.334641655991995|-529171142.21075475|-110340153.3365547|-43888159.847853936|542331280.4566965
1686|305519336.44365245|23730996.11181452|10228141.58091448|29937400.239767082|0.6|2.6710124973459584|16.91494744813817|7.3344486909262665|-529034800.42802465|-110971244.46617049|-44175063.808644354|542350323.5223413
1687|305566559.61357903|24031341.576508608|10358373.679678192|29955156.70491522|0.6|2.647972683819154|16.914469564242076|7.334246179513018|-528897368.1584974|-111602062.76288278|-44461861.34120912|542369158.0204763
1688|305613373.7822452|24331678.360502902|10488602.09789973|29972913.170063365|0.6|2.6249446287008102|16.913969702345604|7.334034135154639|-528758845.9238099|-112232606.72850443|-44748551.75965283|542387783.822922
1689|305659779.15849537|24632006.07381915|10618826.666426204|29990669.63521151|0.6|2.601928338224387|16.91344789329969|7.333812571228049|-528619234.2476854|-112862874.86525874|-45035134.37820126|542406200.8015053
1690|305705775.9512843|24932324.327026367|10749047.216342025|30008426.10035965|0.6|2.5789238185875534|16.91290416789661|7.333581501084738|-528478533.6559352|-113492865.67578194|-45321608.51120234|542424408.8280607
1691|305751364.36967653|25232632.73123998|10879263.578968525|30026182.565507792|0.6|2.555931075952345|16.91233855687011|7.33334093805082|-528336744.67646044|-114122577.66312397|-45607973.47312662|542442407.7744296
1692|305796544.62284577|25532930.898120355|11009475.58586332|30043939.03065593|0.6|2.5329501164453663|16.91175109089551|7.333090895427084|-528193867.8392544|-114752009.33074851|-45894228.57856706|542460197.5124605
1693|305841316.92007405|25833218.439872276|11139683.068820087|30061695.495804075|0.6|2.5099809461579197|16.911141800589824|7.3328313864890395|-528049903.67640424|-115381159.18253481|-46180373.14223996|542477777.9140098
1694|305885681.47075146|26133494.969243392|11269885.859867886|30079451.960952215|0.6|2.4870235711462136|16.910510716511865|7.332562424486967|-527904852.7220932|-116010025.72277802|-46466406.47898501|542495148.8509412
1695|305929638.4843751|26433760.0995237|11400083.791270941|30097208.42610036|0.6|2.464077997431489|16.90985786916237|7.332284022645967|-527758715.51260245|-116638607.4561907|-46752327.90376596|542512310.1951259
1696|305973188.1705489|26734013.44454402|11530276.695527978|30114964.891248498|0.6|2.4411442310002256|16.909183288984096|7.331996194166011|-527611492.5863131|-117266902.88790315|-47038136.731670685|542529261.8184437
1697|306016330.73898256|27034254.61867546|11660464.405371984|30132721.35639664|0.6|2.4182222778042686|16.90848700636195|7.331698952221984|-527463184.48370826|-117894910.52346537|-47323832.27791211|542546003.5927814
1698|306059066.3994912|27334483.236827955|11790646.753769595|30150477.821544785|0.6|2.3953121437610276|16.907769051623088|7.331392309963741|-527313791.7473749|-118522628.86884686|-47609413.857828006|542562535.3900343
1699|306101395.36199474|27634698.914449446|11920823.573920712|30168234.286692925|0.6|2.3724138347536274|16.90702945503704|7.331076280516151|-527163314.9220061|-119150056.4304384|-47894880.786881775|542578857.082106
1700|306143317.8365173|27934901.267525036|12050994.699258158|30185990.75184107|0.6|2.3495273566310555|16.90626824681581|7.3307508769791445|-527011754.55440307|-119777191.71505283|-48180232.380662814|542594968.5409086
1701|306184834.03318626|28235089.912575535|12181159.96344704|30203747.216989208|0.6|2.3266527152083607|16.90548545711399|7.330416112427767|-526859111.1934767|-120404033.22992653|-48465467.95488708|542610869.6383622
1702|306225944.1622323|28535264.466656964|12311319.200384526|30221503.68213735|0.6|2.3037899162667763|16.90468111602888|7.330071999912223|-526705385.39025044|-121030579.48271933|-48750586.82539701|542626560.2463961
1703|306266648.4339878|28835424.54735905|12441472.244199198|30239260.14728549|0.6|2.2809389655539447|16.903855253600575|7.329718552457917|-526550577.69786125|-121656828.98151697|-49035588.30816266|542642040.2369477
1704|306306947.0588836|29135569.772805206|12571618.92925106|30257016.612433635|0.6|2.2580998687844853|16.903007899811847|7.329355783065405|-526394688.6715589|-122282780.23483181|-49320471.71928194|542657309.4819603
1705|306346840.24745333|29435699.761650268|12701759.090130527|30274773.077581774|0.6|2.2352726316394875|16.902139084588622|7.328983704710599|-526237718.86871314|-122908431.75160313|-49605236.3749807|542672367.8533881
1706|306386328.21033233|29735814.133080035|12831892.561658243|30292529.542729918|0.6|2.2124572597667034|16.90124883780007|7.328602330344807|-526079668.8488152|-123533782.04119882|-49889881.59161347|542687215.2231953
1707|306425411.1582561|30035912.50681003|12962019.178884545|30310286.00787806|0.6|2.18965375878091|16.900337189258615|7.3282116728947315|-525920539.1734787|-124158829.61341614|-50174406.68566378|542701851.4633558
1708|306464089.3020592|30335994.503084697|13092138.777089104|30328042.4730262|0.6|2.1668621342640555|16.899404168720043|7.327811745262528|-525760330.40644175|-124783572.97848302|-50458810.9737447|542716276.4458528
1709|306502362.852675|30636059.74267657|13222251.191780578|30345798.938174345|0.6|2.1440823917654015|16.898449805883615|7.327402560325842|-525599043.1135688|-125408010.6470593|-50743093.772599325|542730490.0426793
1710|306540232.02113515|30936107.846884847|13352356.258695988|30363555.403322484|0.6|2.121314536801714|16.89747413039218|7.326984130937865|-525436677.8628527|-126032141.13023789|-51027254.39910134|542744492.1258382
1711|306577697.01856863|31236138.4375349|13482453.813800497|30381311.868470628|0.6|2.0985585748573845|16.89647717183228|7.326556469927381|-525273235.2244171|-126655962.93954569|-51311292.170255296|542758282.567342
1712|306614758.0562015|31536151.13697678|13612543.693286777|30399068.333618768|0.6|2.0758145113846194|16.89545895973426|7.326119590098805|-525108715.7705183|-127279474.58694476|-51595206.40319718|542771861.2392137
1713|306651415.3453564|31836145.568084713|13742625.733574785|30416824.79876691|0.6|2.053082351803561|16.894419523572378|7.325673504232242|-524943120.07554764|-127902674.58483383|-51878996.41519502|542785228.0134865
1714|306687669.09745145|32136121.35425564|13872699.771311117|30434581.26391505|0.6|2.030362101502478|16.89335889276492|7.325218225083531|-524776448.716033|-128525561.446049|-52162661.52364919|542798382.762204
1715|306723519.5240003|32436078.11940869|14002765.64336881|30452337.729063194|0.6|2.007653765837885|16.8922770966743|7.324753765384288|-524608702.27064157|-129148133.6838654|-52446201.04609305|542811325.3574206
1716|306758966.8366113|32736015.48798375|14132823.186846681|30470094.194211334|0.6|1.9849573501347286|16.89117416460717|7.3242801378419555|-524439881.3201815|-129770389.81199826|-52729614.3001935|542824055.6712011
1717|306794011.2469867|33035933.08494092|14262872.239069132|30487850.659359477|0.6|1.9622728596865069|16.890050125814536|7.3237973551398525|-524269986.4476042|-130392328.34460412|-53012900.6037514|542836573.5756217
1718|306828652.9669227|33335830.535759155|14392912.63758553|30505607.12450762|0.6|1.9396002997554525|16.88890500949186|7.323305429937218|-524099018.2380069|-131013947.79628141|-53296059.274701804|542848878.9427699
1719|306862892.20830816|33635707.46643543|14522944.22016986|30523363.58965576|0.6|1.9169396755726695|16.88773884477917|7.322804374869258|-523926977.2786336|-131635246.68207315|-53579089.63111518|542860971.6447437
1720|306896729.1831247|33935563.50348398|14652966.8248204|30541120.054803904|0.6|1.8942909923382711|16.886551660761175|7.322294202547196|-523753864.15887856|-132256223.51746695|-53861990.991197385|542872851.5536534
1721|306930164.10344565|34235398.27393488|14782980.289759079|30558876.519952044|0.6|1.8716542552215625|16.88534348646735|7.321774925558314|-523579679.4702877|-132876876.81839669|-54144762.67329024|542884518.5416209
1722|306963197.1814358|34535211.405333556|14912984.45343131|30576632.985100187|0.6|1.849029469361152|16.88411435087207|7.321246556466003|-523404423.80656075|-133497205.10124385|-54427403.995872304|542895972.4807795
1723|306995828.62935084|34835002.52573935|15042979.154505324|30594389.450248327|0.6|1.8264166398651378|16.882864282894708|7.320709107809812|-523228097.76355356|-134117206.882839|-54709914.27755934|542907213.243275
1724|307028058.6595366|35134771.26372504|15172964.231871981|30612145.91539647|0.6|1.8038157718112187|16.881593311399744|7.320162592105486|-523050701.93928045|-134736880.68046266|-54992292.83710478|542918240.7012653
1725|307059887.4844287|35434517.248375356|15302939.524644133|30629902.38054461|0.6|1.7812268702468792|16.880301465196858|7.319607021845022|-522872236.933916|-135356225.01184687|-55274538.99340026|542929054.7269208
1726|307091315.31655204|35734240.10928655|15432904.872156423|30647658.845692754|0.6|1.7586499401894977|16.87898877304106|7.319042409496709|-522692703.34979737|-135975238.39517662|-55556652.0654764|542939655.1924245
1727|307122342.3685201|36033939.476564966|15562860.113964673|30665415.310840897|0.6|1.736084986626527|16.877655263632775|7.318468767505176|-522512101.79142654|-136593919.349091|-55838631.37250309|542950041.969972
1728|307152968.8530345|36333614.98082629|15692805.089845568|30683171.775989037|0.6|1.7135320145156248|16.876300965617972|7.31788610829144|-522330432.86547256|-137212266.39268446|-56120476.233790204|542960214.9317722
1729|307183194.9828846|36633266.25319479|15822739.639796298|30700928.24113718|0.6|1.6909910287847842|16.874925907588246|7.31729444425295|-522147697.1807734|-137830278.04550898|-56402185.968788415|542970173.9500474
1730|307213020.9709467|36932892.92530189|15952663.604033975|30718684.70628532|0.6|1.6684620343325114|16.873530118080943|7.316693787763632|-521963895.34833837|-138447952.82757434|-56683759.89708935|542979918.8970327
1731|307242447.0301839|37232494.629285745|16082576.822995428|30736441.171433464|0.6|1.645945036027931|16.872113625579257|7.316084151173938|-521779027.98135066|-139065289.25934988|-56965197.33842625|542989449.6449776
1732|307271473.37364507|37532070.99778981|16212479.137336574|30754197.636581603|0.6|1.6234400387109673|16.870676458512335|7.315465546810891|-521593095.6951688|-139682285.8617666|-57246497.612675|542998766.0661447
1733|307300100.2144648|37831621.66396233|16342370.38793223|30771954.101729747|0.6|1.6009470471924476|16.869218645255394|7.3148379869781275|-521406099.1073293|-140298941.1562178|-57527660.0398543|543007868.0328113
1734|307328327.7658626|38131146.26145496|16472250.415875481|30789710.566877887|0.6|1.5784660662542827|16.867740214129807|7.314201483955948|-521218038.837549|-140915253.66456062|-57808683.94012634|543016755.4172685
1735|307356156.24114263|38430644.4244223|16602119.062477492|30807467.03202603|0.6|1.5559971006495688|16.866241193403226|7.313556050001357|-521028915.50772715|-141531221.9091177|-58089568.63379753|543025428.0918223
1736|307383585.85369295|38730115.78752049|16731976.169266904|30825223.497174174|0.6|1.5335401551027616|16.864721611289674|7.312901697348117|-520838729.74194705|-142146844.41267902|-58370313.441319235|543033885.9287928
1737|307410616.81698865|39029559.98590064|16861821.577986978|30842979.962322313|0.6|1.5110952343092978|16.863181495951423|7.3122384382075465|-520647482.16648316|-142762119.6984961|-58650917.68328528|543042128.8005173
1738|307437249.344603|39328976.65518834|16991655.1305867|30860736.427470457|0.6|1.4886623429340213|16.86162087550502|7.311566284771149|-520455173.4098133|-143377046.29026592|-58931380.68042496|543050156.5793542
1739|307463483.6501786|39628365.43153028|17121476.66924102|30878492.892618597|0.6|1.4662414856154875|16.860039778006968|7.3108852492043885|-520261804.102594|-143991622.7121783|-59211701.753623605|543057969.1376716
1740|307489319.9474377|39927725.95157505|17251286.036342517|30896249.35776674|0.6|1.443832666964443|16.858438231459456|7.310195343649192|-520067374.8776727|-144605847.48890015|-59491880.22391566|543065566.3478522
1741|307514758.45018435|40227057.852467746|17381083.074499052|30914005.82291488|0.6|1.4214358915636613|16.856816263811687|7.309496580224508|-519871886.370093|-145219719.14557198|-59771915.412483215|543072948.0822947
1742|307539799.37230384|40526360.77184951|17510867.626533583|30931762.288063023|0.6|1.399051163968041|16.85517390295996|7.30878897102635|-519675339.21709645|-145833236.20781058|-60051806.64065718|543080114.2134135
1743|307564442.9277622|40825634.34785615|17640639.53548354|30949518.753211163|0.6|1.3766784887047772|16.853511176747787|7.308072528127849|-519477734.0581254|-146446397.20170927|-60331553.229917295|543087064.6136396
1744|307588689.3306057|41124878.219117634|17770398.644600652|30967275.218359306|0.6|1.35431787027346|16.851828112965993|7.307347263579293|-519279071.5348247|-147059200.65384048|-60611154.50189331|543093799.1554208
1745|307612538.7949605|41424092.0247568|17900144.797350332|30985031.68350745|0.6|1.3319693131462373|16.850124739352825|7.306613189408177|-519079352.2910446|-147671645.09125674|-60890609.77836539|543100317.7112215
1746|307635991.5350319|41723275.40438853|18029877.837411366|31002788.14865559|0.6|1.3096328217679367|16.848401083594062|7.305870317619248|-518878576.9728421|-148283729.04149246|-61169918.38126484|543106620.153523
1747|307659047.7651043|42022427.99811907|18159597.60867559|31020544.613803733|0.6|1.2873084005561817|16.846657173323123|7.305118660194553|-518676746.2284843|-148895451.03256565|-61449079.6326749|543112706.3548242
1748|307681707.6995403|42321549.446544655|18289303.955247305|31038301.078951873|0.6|1.2649960539015557|16.844893036121157|7.30435822909348|-518473860.70844984|-149506809.59297916|-61728092.854831174|543118576.1876415
1749|307703971.55278057|42620639.390751064|18418996.72144308|31056057.544100016|0.6|1.2426957861676957|16.843108699517167|7.303589036252809|-518269921.06543136|-150117803.25172314|-62006957.37012285|543124229.5245092
1750|307725839.5393432|42919697.47231221|18548675.75179115|31073814.009248156|0.6|1.2204076016914596|16.841304190988115|7.302811093586757|-518064927.95433867|-150728430.53827506|-62285672.50109249|543129666.2379795
1751|307747311.87382317|43218723.33328974|18678340.89103122|31091570.4743963|0.6|1.1981315047830177|16.83947953795901|7.302024412987021|-517858882.0322995|-151338689.9826035|-62564237.57043785|543134886.2006232
1752|307768388.7708923|43517716.61623157|18807991.98411386|31109326.93954444|0.6|1.1758674997260197|16.837634767803042|7.301229006322827|-517651783.95866317|-151948580.11516783|-62842651.901011616|543139889.2850292
1753|307789070.4452984|43816676.964171514|18937628.876200322|31127083.404692583|0.6|1.1536155907776835|16.83576990784165|7.300424885440971|-517443634.3950022|-152558099.46692127|-63120914.815822765|543144675.3638059
1754|307809357.11186475|44115604.02062785|19067251.412661925|31144839.869840723|0.6|1.1313757821689618|16.833884985344664|7.299612062165873|-517234434.0051148|-153167246.56931165|-63399025.63803685|543149244.3095803
1755|307829248.9854902|44414497.429602906|19196859.439079884|31162596.334988866|0.6|1.10914807810463|16.831980027530392|7.298790548299612|-517024183.455027|-153776019.9542842|-63676983.69097729|543153595.9949992
1756|307848746.2811482|44713356.835581735|19326452.801244713|31180352.80013701|0.6|1.086932482763445|16.830055061565716|7.2979603556219805|-516812883.4129957|-154384418.1542816|-63954788.29812524|543157730.2927289
1757|307867849.21388656|45012181.88353134|19456031.345155917|31198109.26528515|0.6|1.064729000298257|16.828110114566226|7.297121495890525|-516600534.54950976|-154992439.70224747|-64232438.783121265|543161647.0754553
1758|307886557.99882704|45310972.21890004|19585594.917021696|31215865.730433293|0.6|1.0425376348361195|16.82614521359629|7.296273980840592|-516387137.5372936|-155600083.13162717|-64509934.469765514|543165346.2158853
1759|307904872.8511648|45609727.48761604|19715143.363258336|31233622.195581432|0.6|1.0203583904784461|16.824160385669185|7.295417822185374|-516172693.05130863|-156207346.9763695|-64787274.68201858|543168827.5867455
1760|307922793.98616827|45908447.33608709|19844676.53049006|31251378.660729576|0.6|0.9981912713010965|16.822155657747185|7.294553031615955|-515957201.76875603|-156814229.77092898|-65064458.74400236|543172091.0607839
1761|307940321.61917824|46207131.41119906|19974194.2655484|31269135.125877716|0.6|0.976036281354536|16.820131056741676|7.2936796208013535|-515740664.3690791|-157420730.05026704|-65341485.98000071|543175136.5107692
1762|307957455.9656078|46505779.36031557|20103696.415472046|31286891.59102586|0.6|0.9538934246639204|16.81808660951325|7.292797601388573|-515523081.53396523|-158026846.34985453|-65618355.71446037|543177963.8094916
1763|307974197.240942|46804390.83127653|20233182.82750622|31304648.056174|0.6|0.9317627052292542|16.816022342871825|7.291906985002639|-515304453.9473489|-158632577.20567256|-65895067.27199145|543180572.8297629
1764|307990545.66073704|47102965.472397804|20362653.349102527|31322404.521322142|0.6|0.9096441270254747|16.81393828357673|7.29100778324665|-515084782.29541326|-159237921.15421566|-66171619.977368705|543182963.444417
1765|308006501.4406202|47401502.9324699|20492107.827918354|31340160.986470286|0.6|0.8875376940026033|16.81183445833681|7.290100007701822|-514864067.2665932|-159842876.73249224|-66448013.15553178|543185135.5263097
1766|308022064.7962892|47700002.860757165|20621546.11181658|31357917.451618426|0.6|0.8654434100858514|16.80971089381055|7.289183669927531|-514642309.5515773|-160447442.47802716|-66724246.13158628|543187088.9483198
1767|308037235.9435121|47998464.90699722|20750968.048865285|31375673.91676657|0.6|0.8433612791757248|16.80756761660616|7.288258781461355|-514419509.8433105|-161051616.92886358|-67000318.23080462|543188823.5833488
1768|308052015.0981264|48296888.721399516|20880373.48733714|31393430.38191471|0.6|0.821291305148174|16.805404653281677|7.28732535381913|-514195668.8369956|-161655398.62356502|-67276228.77862683|543190339.3043207
1769|308066402.47603935|48595273.954645045|21009762.27570928|31411186.847062852|0.6|0.7992334918546746|16.80322203034508|7.286383398494979|-513970787.23009753|-162258786.10121626|-67551977.10066102|543191635.9841844
1770|308080398.29322666|48893620.25788488|21139134.262662675|31428943.312210992|0.6|0.7771878431223805|16.801019774254378|7.285432926961372|-513744865.7223433|-162861777.9014267|-67827562.52268481|543192713.4959111
1771|308094002.7656988|49191927.28273419|21268489.297079545|31446699.777359135|0.6|0.7551543627615905|16.79879791141667|7.284473950668694|-513517905.01569235|-163464372.5643256|-68102984.37064323|543193571.7124628
1772|308107216.10949504|49490194.68127|21397827.228042364|31464456.242507275|0.6|0.7331330545669732|16.796556468188076|7.283506481045235|-513289905.81433254|-164066568.63056338|-68378241.9706493|543194210.5067859
1773|308120038.540781|49788422.106047004|21527147.904840734|31482212.70765542|0.6|0.7111239222965482|16.794295470876875|7.282530529498545|-513060868.82478094|-164668364.64132994|-68653334.64899202|543194629.7519109
1774|308132470.27579033|50086609.21008673|21656451.176966675|31499969.172803562|0.6|0.689126969684291|16.79201494574183|7.281546107414703|-512830794.75582814|-165269759.1383471|-68928261.7321329|543194829.3208939
1775|308144511.53082305|50384755.646876544|21785736.894114196|31517725.637951702|0.6|0.6671422004405904|16.789714918992217|7.280553226158341|-512599684.3185395|-165870750.66386983|-69203022.5467068|543194809.0868156
1776|308156162.5222447|50682861.070368975|21915004.906179015|31535482.103099845|0.6|0.6451696182523519|16.787395416787948|7.279551897072681|-512367538.2262567|-166471337.7606889|-69477616.41952278|543194568.9227815
1777|308167423.46648633|50980925.1349804|22044255.063257974|31553238.568247985|0.6|0.6232092267831482|16.785056465239652|7.278542131479584|-512134357.1946011|-167071518.9721326|-69752042.67756498|543194108.7019223
