sail 0 mars; shortest distance: 108385300.74168783|sail x|sail y|sail z|time|yaw|sail Vx|sail Vy|sail Vz|distance x|distance y|distance z|abs distance
25|-38053424.845021546|-135651551.94952282|-58781229.528884694|443911.6287035451|0.6|29.073773781370008|-7.245332231703467|-3.141976230083367|46324371.189884275|347768710.44243324|155867703.1431654|383905931.4624575
26|-37536923.234491654|-135779484.45119658|-58836708.368939355|461668.0938516869|0.6|29.10234925233109|-7.164335339666275|-3.106878689570016|45388727.61671839|347941275.4205215|155954990.68626162|383985972.21236587
27|-37019916.99578096|-135905977.98906514|-58891563.677546404|479424.5589998287|0.6|29.13061249146373|-7.083254652828512|-3.0717448128495572|44452550.077815734|348111687.9905772|156041328.25502983|384065974.3425128
28|-36502411.67631314|-136031031.08692983|-58945794.81457348|497181.0241479705|0.6|29.158563095865386|-7.002091421113783|-3.0365751415413103|43515845.54092361|348279946.8744224|156126715.26176676|384145937.66747135
29|-35984412.830724835|-136154642.29052335|-58999401.14939159|514937.4892961123|0.6|29.186200669884084|-6.920846897202831|-3.0013702184599462|42578620.97971408|348446050.81787086|156211151.1292525|384225862.0033672
30|-35465926.02141862|-136276810.16588554|-59052382.06017112|532693.9544442542|0.6|29.213524824294783|-6.83952233652941|-2.9661305876136397|41640883.37433453|348609998.5890994|156294635.29004428|384305747.1661526
31|-34946956.817089945|-136397533.30273038|-59104736.93534113|550450.4195923959|0.6|29.24053517802022|-6.75811899715481|-2.9308567941498245|40702639.7099327|348771788.9820097|156377167.18793362|384385592.9750633
32|-34427510.79303825|-136516810.31341735|-59156465.17314351|568206.8847405377|0.6|29.267231357610907|-6.676638139749244|-2.8955493843470914|39763896.97696559|348931420.81519496|156458746.2774984|384465399.25152177
33|-33907593.531136766|-136634639.83276424|-59207566.181551866|585963.3498886796|0.6|29.29361299715409|-6.595081027552787|-2.8602089055982494|38824662.17116736|349088892.93174815|156539372.02401948|384545165.81891024
34|-33387210.61970306|-136751020.51810363|-59258039.378296055|603719.8150368213|0.6|29.319679738307038|-6.513448926330376|-2.8248359063908324|37884942.293417774|349244204.19931334|156619043.9035033|384624892.50259763
35|-32866367.653369747|-136865951.0493398|-59307884.190886766|621476.2801849631|0.6|29.345431230330323|-6.431743104326819|-2.7894309362876015|36944744.34961091|349397353.5101382|156697761.40270412|384704579.12996745
36|-32345070.232955143|-136979430.12900513|-59357100.05664008|639232.745333105|0.6|29.37086713012111|-6.3499648322217945|-2.753994545907049|36004075.35052368|349548339.7811254|156775524.01914665|384784225.5304463
37|-31823323.965333916|-137091456.48231694|-59405686.42270204|656989.2104812467|0.6|29.395987102246437|-6.2681153830848615|-2.7185272869039023|35062942.31168476|349697161.95388496|156852331.26114824|384863831.5355331
38|-31301134.463307723|-137202028.8572341|-59453642.74607317|674745.6756293885|0.6|29.420790818976506|-6.186196032330459|-2.6830297119496294|34121352.25324305|349843818.99478555|156928182.6478415|384943396.9788292
39|-30778507.34522248|-137311146.0236247|-59500968.49324793|692502.1407775304|0.6|29.4452779598588|-6.104208057457499|-2.647502374619555|33179312.199583128|349988309.8941181|157003077.70881158|385022921.69508266
40|-30255448.234800987|-137418806.7731896|-59547663.140181474|710258.6059256722|0.6|29.469448211682504|-6.022152737972069|-2.611945829359365|32236829.179155737|350130633.6660141|157077015.9840607|385102405.5200739
41|-29731962.76156806|-137525009.92146376|-59593726.17315693|728015.071073814|0.6|29.493301269516405|-5.940031355813732|-2.5763606316699192|31293910.224901266|350270789.35044265|157149997.02487344|385181848.2928084
42|-29208056.56041986|-137629754.30681595|-59639157.08835201|745771.5362219558|0.6|29.516836836196244|-5.85784519505441|-2.540747337976727|30350562.37381701|350408776.012205|157222020.39338112|385261249.85437524
43|-28683735.271487735|-137733038.7904816|-59683955.39185319|763528.0013700976|0.6|29.5400546223456|-5.775595541847578|-2.5051065056079302|29406792.666819207|350544592.74096286|157293085.662574|385340610.0479557
44|-28159004.540006246|-137834862.2566102|-59728120.599676296|781284.4665182394|0.6|29.56295434640448|-5.693283684381062|-2.4694386927738483|28462608.14860903|350678238.65128124|157363192.41631967|385419928.718848
45|-27633870.016181257|-137935223.61231297|-59771652.23778714|799040.9316663812|0.6|29.585535734657903|-5.610910912829832|-2.4337444585465304|27518015.867539085|350809712.88267124|157432340.2493816|385499205.7144935
46|-27108337.355057992|-138034121.78771034|-59814549.842122175|816797.396814523|0.6|29.60779852126448|-5.528478519308812|-2.3980243628393008|26573022.87547944|350939014.599633|157500528.7674377|385578440.8845036
47|-26582412.216389105|-138131555.73597956|-59856812.958609045|834553.8619626648|0.6|29.629742448285032|-5.445987797825675|-2.36227896638631|25627636.22768399|351066142.99169815|157567757.58709866|385657634.08068645
48|-26056100.26448238|-138227524.43336493|-59898441.143171094|852310.3271108066|0.6|29.651367265691793|-5.363440044221595|-2.326508830716855|24681862.982636165|351191097.2734362|157634026.33591062|385736785.1570347
49|-25529407.16731209|-138322026.8778358|-59939433.961145855|870066.7922589484|0.6|29.672672730677455|-5.28083655567575|-2.2907145179406116|23735710.201158747|351313876.68310714|157699334.65177128|385815893.96819586
50|-25002338.597219016|-138415062.09066182|-59979790.98796763|887823.2574070902|0.6|29.693658608474845|-5.198178631150981|-2.2548965909408163|22789184.947111957|351434480.4842323|157763682.18361056|385894960.37122226
51|-24474900.23095411|-138506629.11678296|-60019511.809327856|905579.722555232|0.6|29.714324672552532|-5.115467571450638|-2.219055613398917|21842294.287435424|351552907.9659597|157827068.59154886|385973984.22596174
52|-23947097.749239728|-138596727.0242936|-60058596.02095154|923336.1877033738|0.6|29.734670704351615|-5.032704678989601|-2.183192149695327|20895045.291707672|351669158.4425435|157889493.54667133|386052965.39445674
53|-23418936.836633142|-138685354.9044818|-60097043.22861431|941092.6528515156|0.6|29.754696493309986|-4.949891257744372|-2.1473067648877957|19947445.032007776|351783231.2533786|157950956.7310429|386131903.7409688
54|-22890423.181389995|-138772511.87186846|-60134853.04815936|958849.1179996574|0.6|29.774401836886558|-4.867028613203166|-2.1114000246897886|18999500.582777344|351895125.7630352|158011457.83772314|386210799.13200235
55|-22361562.475327846|-138858197.06424642|-60172025.10551445|976605.5831477992|0.6|29.793786540585536|-4.7841180523160185|-2.0754724954488624|18051219.0206822|352004841.3612931|158070996.57078117|386289651.43633044
56|-21832360.41368964|-138942409.64271975|-60208559.03670891|994362.048295941|0.6|29.812850417980634|-4.701160883444872|-2.03952474412504|17102607.42447426|352112377.46317685|158129572.6453106|386368460.5250213
57|-21302822.695007212|-139025148.79174277|-60244454.48789059|1012118.5134440828|0.6|29.831593290739345|-4.618158416313672|-2.0035573382691867|16153672.874853203|352217733.50898945|158187185.78744444|386447226.2714648
58|-20772955.02052062|-139106413.7181298|-60279711.11489676|1029874.9785922247|0.6|29.850014988100224|-4.535111961691322|-1.9675708458855776|15204422.453884404|352320908.96331805|158243835.7339238|386525948.5502621
59|-20242763.094915412|-139186203.65311974|-60314328.58414869|1047631.4437403665|0.6|29.868115347973106|-4.452022831867307|-1.9315658356380954|14254863.245734451|352421903.3170938|158299522.23299062|386604627.23949736
60|-19712252.624731727|-139264517.84904367|-60348306.571207814|1065387.9088885083|0.6|29.885894215172367|-4.3688923397270365|-1.8955428764493942|13305002.335078485|352520716.0842546|158354245.04294154|386683262.21703994
61|-19181429.31987676|-139341355.58318678|-60381644.76244902|1083144.37403665|0.6|29.90335144347179|-4.2857217996937225|-1.8595025379092192|12354846.80861133|352617346.805603|158408003.93379936|386761853.3648035
62|-18650298.892789334|-139416716.15620714|-60414342.854375616|1100900.8391847918|0.6|29.920486894768096|-4.202512527258099|-1.8234453900705465|11404403.754210293|352711795.0472198|158460798.68662572|386840400.56698364
63|-18118867.058302224|-139490598.8921723|-60446400.553635105|1118657.3043329336|0.6|29.937300439103755|-4.1192658389278085|-1.7873720034276537|10453680.260795975|352804060.40049624|158512629.093535|386918903.7100883
64|-17587139.53350408|-139563003.13859475|-60477817.57703462|1136413.7694810755|0.6|29.953791954689294|-4.035983052176554|-1.751282948894084|9502683.418192659|352894142.48216534|158563494.95770764|386997362.68296736
65|-17055122.037600957|-139633928.2664665|-60508593.65155592|1154170.2346292173|0.6|29.969961327925123|-3.95266548539301|-1.7151787977805115|8551420.316988131|352982040.9343312|158613396.09340313|387075777.37684184
66|-16522820.291777454|-139703373.6702929|-60538728.51437001|1171926.6997773591|0.6|29.98580845342288|-3.869314457829504|-1.6790601217725025|7599898.048393555|353067755.4244989|158662332.32597244|387154147.6853336
67|-15990240.019057482|-139771338.7681254|-60568221.9128514|1189683.164925501|0.6|30.0013332340263|-3.7859312895504607|-1.6429274929081752|6648123.7041025385|353151285.64560246|158710303.49187046|387232473.5044939
68|-15457386.94385564|-139837823.00059515|-60597073.6041593|1207439.6300736426|0.6|30.01653558028924|-3.702517301182884|-1.6067814834700325|5696104.375841111|353232631.3150339|158757309.43823498|387310754.7317408
69|-14924266.7917239|-139902825.83057785|-60625283.35509251|1225196.0952217844|0.6|30.031415410296745|-3.619073813791836|-1.5706226659309885|4743847.15511274|353311792.1743035|158803350.0227396|387388991.2654902
70|-14390885.290046372|-139966346.74592263|-60652850.94327177|1242952.5603699263|0.6|30.045972651150485|-3.535602149362646|-1.5344516131634447|3791359.133891888|353388767.9917643|158848425.1147741|387467183.0081396
71|-13857248.16745255|-140028385.25804016|-60679776.15652809|1260709.025518068|0.6|30.0602072382049|-3.4521036304630313|-1.498268898292812|2838647.404035626|353463558.56119597|158892534.59483066|387545329.8645178
72|-13323361.153660785|-140088940.90188164|-60706058.79289355|1278465.49066621|0.6|30.074119115058807|-3.3685795801805694|-1.4620750946704169|1885719.0571257584|353536163.7017784|158935678.35449275|387623431.74185926
73|-12789229.979333088|-140148013.2359543|-60731698.66060813|1296221.9558143518|0.6|30.087708233567017|-3.285031322067413|-1.4258707758495408|932581.184322007|353606583.25810397|158977856.29643983|387701488.5498213
74|-12254860.37592937|-140205601.84233585|-60756695.578125924|1313978.4209624934|0.6|30.10097455385122|-3.201460180084687|-1.389656515561328|-20759.123784875497|353674817.10018635|159019068.3344515|387779500.2004985
75|-11720258.075561203|-140261706.32668748|-60781049.37412082|1331734.8861106352|0.6|30.11391804431024|-3.11786747854657|-1.3534328876905548|-974294.7773209494|353740865.12346977|159059314.3934113|387857466.6084385
76|-11185428.810845083|-140316326.31826574|-60804759.88749159|1349491.351258777|0.6|30.126538681629548|-3.0342545420640774|-1.317200466251267|-1928018.6872770954|353804727.2488361|159098594.40930983|387935387.69065636
77|-10650378.314755147|-140369461.46993288|-60827826.967366494|1367247.816406919|0.6|30.138836450790127|-2.950622695488522|-1.2809598253622803|-2881923.7656578626|353866403.4226109|159136908.32924715|388013263.3666487
78|-10115112.3204754|-140421111.45816618|-60850250.47310723|1385004.2815550608|0.6|30.150811345076608|-2.8669732638546677|-1.2447115392225467|-3836002.925630329|353925893.6165682|159174256.1114348|388091093.55840725
79|-9579636.56125144|-140471275.9830658|-60872030.27431242|1402760.7467032026|0.6|30.162463366084744|-2.783307572323571|-1.2084561820863864|-4790249.0816739|353983197.8279338|159210637.72519732|388168878.19043225
80|-9043956.770241644|-140519954.76836145|-60893166.25082042|1420517.2118513444|0.6|30.173792523728185|-2.699626946125113|-1.172194328238583|-5744655.149730358|354038316.07938784|159246053.15097314|388246617.189745
81|-8508078.680364814|-140567147.56138286|-60913658.29269666|1438273.676999486|0.6|30.184798836224978|-2.6159327104979404|-1.1359265519683577|-6699214.047357714|354091248.4190305|159280502.38029972|388324310.4858625
82|-7972008.023982773|-140612854.1311803|-60933506.29941911|1456030.142147628|0.6|30.195482329039756|-2.532226190507785|-1.0996534274905567|-7653918.694048652|354141994.9184982|159313985.41499716|388401958.0087601
83|-7435750.53293361|-140657074.27059045|-60952710.18077358|1473786.6072957697|0.6|30.205843036053018|-2.448508711124439|-1.0633755289790976|-8608762.01119874|354190555.6750252|159346502.26806155|388479559.6911296
84|-6899311.938434374|-140699807.79684052|-60971269.85711538|1491543.0724439116|0.6|30.215880999905135|-2.3647815972025494|-1.0270934305586745|-9563736.922204938|354236930.8120432|159378052.96392453|388557115.4690452
85|-6362697.970849772|-140741054.55064878|-60989185.2589798|1509299.5375920534|0.6|30.225596271492147|-2.281046173363606|-0.9908077062535781|-10518836.352698319|354281120.4782773|159408637.5380618|388634625.2809953
86|-5825914.35953927|-140780814.39621213|-61006456.32707649|1527056.0027401953|0.6|30.234988909961785|-2.1973037639358335|-0.9545189299616472|-11474053.230697967|354323124.8477296|159438256.03698564|388712089.06788075
87|-5288966.832703658|-140819087.22119138|-61023083.01228321|1544812.4678883369|0.6|30.244058982708587|-2.1135556928937476|-0.9182276754280772|-12429380.486765828|354362944.11965966|159466908.51823655|388789506.7730114
88|-4751861.117231041|-140855872.93669495|-61039065.27563883|1562568.9330364787|0.6|30.252806565368076|-2.0298032837973716|-0.8819345162190777|-13384811.054161869|354400578.5185642|159494595.0503743|388866878.34210247
89|-4214602.93854234|-140891171.47726116|-61054403.088335566|1580325.3981846205|0.6|30.261231741810054|-1.9460478597311277|-0.8456400256953908|-14340337.868999783|354436028.29415464|159521315.7129683|388944203.72326976
90|-3677198.0204361947|-140924982.8008386|-61069096.431710474|1598081.8633327624|0.6|30.26933460413097|-1.8622907432423754|-0.8093447769856572|-15295953.870403413|354469293.72133356|159547070.596587|389021482.8670248
91|-3139652.0849333457|-140957306.8887647|-61083145.297236316|1615838.3284809042|0.6|30.2771152526454|-1.778533256279624|-0.7730493429596395|-16251652.000663323|354500375.1001686|159571859.80278686|389098715.72626805
92|-2601970.852120473|-140988143.74574316|-61096549.686511606|1633594.793629046|0.6|30.284573795876575|-1.6947767201304045|-0.7367542962012985|-17207425.205394242|354529272.7558654|159595683.44410044|389175902.2562825
93|-2064160.0399934896|-141017493.39981887|-61109309.61124992|1651351.2587771877|0.6|30.291710350546033|-1.611022455358805|-0.7004602089817242|-18163266.433693074|354555987.03873885|159618541.64402366|389253042.41472614
94|-1526225.3643002585|-141045355.902352|-61121425.09326858|1669107.7239253295|0.6|30.298525041562364|-1.5272717817426664|-0.6641676532319178|-19119168.63829704|354580518.32418215|159640434.53700274|389330136.1616236
95|-988172.5385504712|-141071731.32820958|-61132896.16457167|1686864.1890734714|0.6|30.305018002124168|-1.4435260183013106|-0.6278772005548163|-20075124.77557512|354602867.01285434|159661362.26851502|389407183.45958763
96|-450007.27495414624|-141096619.77717355|-61143722.86796023|1704620.6542216132|0.6|30.31118937446049|-1.359786483826566|-0.5915894224554679|-21031127.80459062|354623033.5320842|159681324.99567735|389484184.2753129
97|88264.71713238256|-141120021.37208116|-61153905.25622642|1722377.119369755|0.6|30.31703930885857|-1.2760544960628084|-0.5553048899856294|-21987170.688656267|354641018.3340062|159700322.8864383|389561138.577638
98|626637.7310673062|-141141936.25918412|-61163443.39230919|1740133.5845178969|0.6|30.32256796385457|-1.1923313718046864|-0.5190241737861312|-22943246.395196278|354656821.89591515|159718356.1197319|389638046.33794564
99|1165106.06290074|-141162364.60835522|-61172337.34938382|1757890.0496660387|0.6|30.32777550634426|-1.1086184269316781|-0.48274784410186006|-23899347.895724606|354670444.7204691|159735424.88556516|389714907.53040004
100|1703664.011516626|-141181306.61307916|-61180587.21085797|1775646.5148141803|0.6|30.332662111580373|-1.0249169763539174|-0.44647647075828323|-24855468.16598803|354681887.3356752|159751529.38501227|389791722.1319579
101|2242305.8800285948|-141198762.4887993|-61188193.06965532|1793402.9799623222|0.6|30.33722796228615|-0.9412283333120679|-0.4102106228579827|-25811600.187363207|354691150.2932327|159766669.82949626|389868490.12067664
102|2781025.975151073|-141214732.4739192|-61195155.028649546|1811159.445110464|0.6|30.341473249195968|-0.8575538097202001|-0.3739508689292817|-26767736.94622856|354698234.16953003|159780846.44122112|389945211.47678983
103|3319818.6066914937|-141229216.8306454|-61201473.201029524|1828915.9102586058|0.6|30.345398171510677|-0.7738947164463206|-0.337697777047846|-27723871.43345768|354703139.5664835|159794059.45353505|390021886.18360776
104|3858678.088208889|-141242215.8443009|-61207147.71000184|1846672.3754067477|0.6|30.349002936530777|-0.690252362992028|-0.3014519146978356|-28679996.645078912|354705867.11084604|159806309.110631|390098514.2268315
105|4397598.737182029|-141253729.82328162|-61212178.688771985|1864428.8405548895|0.6|30.35228775963529|-0.6066280574248265|-0.2652138487425717|-29636105.582444444|354706417.4541602|159817595.66752595|390175095.5945389
106|4936574.874765104|-141263759.09942806|-61216566.28070536|1882185.3057030311|0.6|30.35525286449095|-0.523023106513072|-0.22898414548303087|-30592191.251987144|354704791.2731248|159827919.39022017|390251630.27758884
107|5475600.825416181|-141272304.02852544|-61220310.639543936|1899941.770851173|0.6|30.357898483332438|-0.43943881592344547|-0.19276337074344108|-31548246.66484977|354700989.2700916|159837280.55591172|390328118.27015114
108|6014670.918275017|-141279364.98904195|-61223411.928859696|1917698.2359993148|0.6|30.360224856265777|-0.3558764895589364|-0.15655208958434577|-32504264.83826385|354695012.1717986|159845679.4524482|390404559.5684599
109|6553779.486813075|-141284942.3826071|-61225870.322261795|1935454.7011474567|0.6|30.36223223153655|-0.27233742974572295|-0.12035086638360813|-33460238.795200802|354686860.7298447|159853116.3785318|390480954.1713303
110|7092920.868949904|-141289036.63402027|-61227686.003400356|1953211.1662955985|0.6|30.363920865537665|-0.18882293719091064|-0.08416026481809781|-34416161.564489|354676535.72069395|159859591.6437215|390557302.08019805
111|7632089.407215992|-141291648.1911887|-61228859.16593955|1970967.6314437403|0.6|30.365291022775452|-0.10533431091922807|-0.04798084783625581|-35372026.18097771|354664037.9456093|159865105.5684039|390633603.29908806
112|8171279.4490830675|-141292777.52472782|-61229390.01338445|1988724.096591882|0.6|30.366342975630744|-0.02187284814013679|-0.01181317760048839|-36327825.6858683|354649368.23024863|159869658.48361847|390709857.83423245
113|8710485.346874643|-141292425.1284081|-61229278.75927465|2006480.5617400238|0.6|30.367077004633934|0.06156015571061571|0.02434218449480459|-37283553.12662564|354632527.4251077|159873250.73124912|390786065.69457227
114|9249701.457943553|-141290591.51906332|-61228525.62714455|2024237.0268881656|0.6|30.3674933984131|0.14496340704040406|0.0604846778533118|-38239201.557156704|354613516.40542424|159875882.66398266|390862226.89169705
115|9788922.14484631|-141287277.23650536|-61227130.85048646|2041993.4920363075|0.6|30.36759245364603|0.2283356141678065|0.09661374270631677|-39194764.03798554|354592336.07108814|159877554.64527002|390938341.439793
116|10328141.775487723|-141282482.84349743|-61225094.67273894|2059749.9571844493|0.6|30.367374475047757|0.3116754873783609|0.13272882013686066|-40150233.63639893|354568987.34661114|159878267.0493127|391014409.35565287
117|10867354.72321812|-141276208.9255656|-61222417.347205214|2077506.4223325911|0.6|30.36683977527537|0.39498173896592415|0.16882935209767236|-41105603.42654456|354543471.18093395|159878020.26097932|391090430.6585067
118|11406555.367000654|-141268456.09104934|-61219099.13707504|2095262.887480733|0.6|30.36598867495513|0.47825308329532223|0.20491478143831587|-42060866.48959898|354515788.5474726|159876814.6758256|391166405.3701192
119|11945738.091587692|-141259224.97118285|-61215140.31545995|2113019.3526288746|0.6|30.364821502725533|0.5614882368677686|0.24098455193353557|-43016015.91394493|354485940.4441956|159874650.70012784|391242333.5149233
120|12484897.287642887|-141248516.21999118|-61210541.16534832|2130775.8177770167|0.6|30.363338595185365|0.6446859183697599|0.2770381083044492|-43971044.79529424|354453927.8935164|159871528.7508359|391318215.1199472
121|13024027.351884317|-141236330.51425865|-61205301.97959161|2148532.2829251583|0.6|30.361540296878847|0.7278448487284032|0.3130748962425249|-44925946.236831784|354419751.94225717|159867449.25555778|391394050.21482396
122|13563122.687209647|-141222668.55343264|-61199423.06086273|2166288.7480733|0.6|30.35942696024354|0.8109637511568591|0.3490943624292775|-45880713.34934143|354383413.66154873|159862412.65251616|391469838.83172935
123|14102177.702808041|-141207531.05948082|-61192904.72159415|2184045.213221442|0.6|30.356998945531448|0.8940413511926251|0.38509595455286505|-46835339.25131885|354344914.1466838|159856419.39048445|391545581.0052686
124|14641186.814365495|-141190918.7770804|-61185747.284059994|2201801.6783695836|0.6|30.35425662092136|0.9770763767867419|0.42107912134673714|-47789817.0691774|354304254.5173018|159849469.92886722|391621276.77273387
125|15180144.444183113|-141172832.47349754|-61177951.08032369|2219558.1435177256|0.6|30.35120036245262|1.060067558345478|0.45704331260770387|-48744139.93736747|354261435.9172648|159841564.73764592|391696926.1740192
126|15719045.021317143|-141153272.93854478|-61169516.4522196|2237314.6086658672|0.6|30.347830554003988|1.1430136287839772|0.4929879792191855|-49698300.99851704|354216459.5146103|159832704.2973587|391772529.25162023
127|16257882.981702266|-141132240.9844947|-61160443.7513156|2255071.0738140093|0.6|30.34414758724817|1.2259133235719484|0.5289125731710156|-50652293.4035558|354169326.501461|159822889.09906113|391848086.05058825
128|16796652.768132746|-141109737.44561604|-61150733.33871209|2272827.538962151|0.6|30.340151861395782|1.3087653807116537|0.5648165475499216|-51606110.31169708|354120038.0935575|159812119.64412338|391923596.6180567
129|17335348.830657713|-141085763.1788114|-61140385.58531828|2290584.0041102925|0.6|30.335843783553536|1.391568540913301|0.6006993566155034|-52559744.89083385|354068595.53089064|159800396.44450474|391999061.00401294
130|17873965.626673065|-141060319.0634478|-61129400.87177885|2308340.4692584346|0.6|30.33122376863245|1.4743215476258253|0.6365604558135796|-53513190.31763124|354015000.0775295|159787720.02267835|392074479.2611604
131|18412497.621025555|-141033406.00121966|-61117779.58841458|2326096.934406576|0.6|30.326292239274114|1.5570231470734637|0.6723993017920419|-54466439.77763154|353959253.02147925|159774090.91157004|392149851.44481766
132|18950939.286153946|-141005024.91611025|-61105522.135205604|2343853.3995547183|0.6|30.32104962583179|1.6396720883099838|0.7082153524243573|-55419486.46539585|353901355.67463934|159759509.65453985|392225177.61293036
133|19489285.102229998|-140975176.75435302|-61092628.92177471|2361609.86470286|0.6|30.315496366351535|1.7222671232728777|0.7440080668330538|-56372323.58464581|353841309.3727604|159743976.80536342|392300457.82608265
134|20027529.557299633|-140943862.48439306|-61079100.36737063|2379366.329851002|0.6|30.30963290655332|1.80480700683759|0.7797769054132218|-57324944.34840554|353779115.4754018|159727492.92821342|392375692.1475105
135|20565667.14742393|-140911083.09684837|-61064936.90085127|2397122.7949991436|0.6|30.303459699812134|1.8872904968717144|0.8155213298560002|-58277341.97914317|353714775.3658891|159710058.59764117|392450880.64311606
136|21103692.376820285|-140876839.60447142|-61050138.96066705|2414879.260147285|0.6|30.296977207139115|1.9697163542892182|0.8512408031720781|-59229509.7089127|353648290.4512712|159691674.39855796|392526023.3814821
137|21641599.758003447|-140841133.0421103|-61034706.99484413|2432635.7252954273|0.6|30.290185897162647|2.0520833431046492|0.8869347897151842|-60181440.779495716|353579662.1622783|159672340.92621663|392601120.4338887
