target: mars|target x|target y|target z|time
173|-53354963.841127396|211103731.71338674|98288528.601302|3071868.470628532
174|-53763711.32112321|211045931.16083294|98273073.26956041|3089624.9357766737
175|-54172292.76742716|210987466.48376468|98257308.83481453|3107381.400924816
176|-54580706.96548195|210928338.13688827|98241235.47279018|3125137.8660729574
177|-54988952.70217833|210868546.57634386|98224853.35990998|3142894.3312210995
178|-55397028.76585537|210808092.25970173|98208162.67329165|3160650.796369241
179|-55804933.946300834|210746975.64595887|98191163.59074643|3178407.261517383
180|-56212667.03475119|210685197.19553518|98173856.29077737|3196163.7266655248
181|-56620226.82389207|210622757.37027007|98156240.95257777|3213920.1918136664
182|-57027612.10785833|210559656.63341877|98138317.7560295|3231676.6569618084
183|-57434821.682234496|210495895.44964883|98120086.88170137|3249433.12210995
184|-57841854.3440547|210431474.28503653|98101548.51084752|3267189.587258092
185|-58248708.8918031|210366393.60706335|98082702.82540587|3284946.0524062337
186|-58655384.125413984|210300653.88461253|98063550.0079963|3302702.5175543753
187|-59061878.84627193|210234255.5879653|98044090.24191931|3320458.9827025174
188|-59468191.857212186|210167199.18879762|98024323.7111542|3338215.447850659
189|-59874321.96252055|210099485.16017655|98004250.60035752|3355971.912998801
190|-60280267.967933804|210031113.97655672|97983871.09486155|3373728.3781469427
191|-60686028.68063969|209962086.11377695|97963185.3806726|3391484.843295085
192|-61091602.90927714|209892402.04905662|97942193.64446947|3409241.3084432264
193|-61496989.46393643|209822062.26099238|97920896.07360184|3426997.773591368
194|-61902187.15615926|209751067.22955447|97899292.85608871|3444754.23873951
195|-62307194.798939034|209679417.43608344|97877384.18061678|3462510.7038876517
196|-62712011.20672076|209607113.3632866|97855170.2365389|3480267.1690357937
197|-63116635.19540132|209534155.49523467|97832651.21387249|3498023.6341839354
198|-63521065.5823295|209460544.3173583|97809827.30329798|3515780.0993320774
199|-63925301.18630623|209386280.3164445|97786698.6961572|3533536.564480219
200|-64329340.827584475|209311363.98063356|97763265.58445187|3551293.0296283606
201|-64733183.32786946|209235795.79941538|97739528.16084202|3569049.4947765027
202|-65136827.51031869|209159576.26362616|97715486.61864443|3586805.9599246443
203|-65540272.19954201|209082705.86544496|97691141.15183109|3604562.4250727864
204|-65943516.22160184|209005185.09839046|97666491.95502764|3622318.890220928
205|-66346558.40401289|208927014.4573174|97641539.22351183|3640075.3553690696
206|-66749397.57574262|208848194.43841344|97616283.153212|3657831.8205172117
207|-67152032.56721093|208768725.53919557|97590723.9407055|3675588.2856653533
208|-67554462.2102904|208688608.25850695|97564861.78321719|3693344.7508134954
209|-67956685.33830625|208607843.0965135|97538696.87861794|3711101.215961637
210|-68358700.78603637|208526430.55470058|97512229.42542303|3728857.681109779
211|-68760507.3897114|208444371.1358697|97485459.62279068|3746614.1462579207
212|-69162103.98701459|208361665.34413517|97458387.67052056|3764370.6114060623
213|-69563489.4170819|208278313.68492082|97431013.76905218|3782127.0765542043
214|-69964662.52050222|208194316.6649567|97403338.11946349|3799883.541702346
215|-70365622.13931684|208109674.79227588|97375360.9234693|3817640.006850488
216|-70766367.11701985|208024388.576211|97347082.38341983|3835396.4719986296
217|-71166896.298558|207938458.5273912|97318502.70229915|3853152.9371467717
218|-71567208.53033061|207851885.15773875|97289622.08372377|3870909.4022949133
219|-71967302.66018967|207764668.9804658|97260440.73194106|3888665.867443055
220|-72367177.53743964|207676810.51007122|97230958.85182782|3906422.332591197
221|-72766832.01283744|207588310.26233727|97201176.6488888|3924178.7977393386
222|-73166264.93859264|207499168.75432646|97171094.32925516|3941935.2628874807
223|-73565475.16836698|207409386.50437832|97140712.0996831|3959691.7280356223
224|-73964461.55727457|207318964.03210616|97110030.16755229|3977448.193183764
225|-74363222.96188176|207227901.85839388|97079048.74086443|3995204.658331906
226|-74761758.24020705|207136200.50539285|97047768.02824184|4012961.1234800476
227|-75160066.25172105|207043860.4965186|97016188.23892592|4030717.5886281896
228|-75558145.85734631|206950882.35644788|96984309.58277573|4048474.0537763312
229|-75955995.9194572|206857266.61111522|96952132.27026658|4066230.5189244733
230|-76353615.3018801|206763013.78770995|96919656.51248848|4083986.984072615
231|-76751002.86989284|206668124.414673|96886882.5211448|4101743.4492207565
232|-77148157.49022484|206572599.0216938|96853810.50855078|4119499.9143688986
233|-77545078.031057|206476438.1397072|96820440.68763208|4137256.37951704
234|-77941763.36202149|206379642.30089018|96786773.27192338|4155012.8446651823
235|-78338212.35420167|206282212.03865886|96752808.4755669|4172769.309813324
236|-78734423.88013186|206184147.8876655|96718546.51331106|4190525.774961466
237|-79130396.81379747|206085450.3837952|96683987.60050897|4208282.240109608
238|-79526130.03063446|205986120.06416288|96649131.95311706|4226038.705257749
239|-79921622.4075294|205886157.4671103|96613979.78769365|4243795.170405891
240|-80316872.82281932|205785563.13220292|96578531.32139754|4261551.635554033
241|-80711880.15629151|205684337.60022688|96542786.77198662|4279308.100702175
242|-81106643.2891833|205582481.41318586|96506746.35781643|4297064.565850317
243|-81501161.10418198|205479995.11429814|96470410.29783879|4314821.030998458
244|-81895432.48542452|205376879.2479935|96433778.8116004|4332577.4961466
245|-82289456.31849736|205273134.35991028|96396852.11924148|4350333.961294742
246|-82683231.49043654|205168760.9968922|96359630.44149426|4368090.426442884
247|-83076756.88972697|205063759.70698565|96322113.99968176|4385846.8915910255
248|-83470031.4063026|204958131.03943628|96284303.01571628|4403603.356739167
249|-83863053.93154612|204851875.5446864|96246197.71209814|4421359.82188731
250|-84255823.3582887|204744993.77437177|96207798.31191416|4439116.287035451
251|-84648338.58080986|204637486.28131866|96169105.03883642|4456872.752183593
252|-85040598.49483714|204529353.619541|96130118.11712085|4474629.2173317345
253|-85432601.99754596|204420596.34423718|96090837.77160582|4492385.682479876
254|-85824347.98755923|204311215.01178747|96051264.22771087|4510142.147628019
255|-86215835.36494753|204201210.1797507|96011397.71143527|4527898.61277616
256|-86607063.03122826|204090582.40686157|95971238.44935676|4545655.077924302
257|-86998029.88936582|203979332.25302762|95930786.66863011|4563411.543072443
258|-87388734.84377125|203867460.2793264|95890042.59698582|4581168.008220585
259|-87779176.80030188|203754967.04800245|95849006.46272878|4598924.473368728
260|-88169354.66626123|203641853.12246454|95807678.49473697|4616680.938516869
261|-88559267.3503985|203528119.06728268|95766058.92246005|4634437.403665011
262|-88948913.7629088|203413765.44818515|95724147.97591805|4652193.868813152
263|-89338292.81543201|203298792.832056|95681945.88570014|4669950.333961294
264|-89727403.42105348|203183201.78693163|95639452.88296315|4687706.799109437
265|-90116244.49430303|203066992.88199848|95596669.19943039|4705463.264257578
266|-90504814.95115496|202950166.68758976|95553595.06739028|4723219.72940572
267|-90893113.70902768|202832723.77518293|95510230.71969502|4740976.194553861
268|-91281139.68678346|202714664.71739662|95466576.38975932|4758732.659702004
269|-91668891.80472809|202595990.08798793|95422632.31155908|4776489.124850146
270|-92056368.98461048|202476700.46184963|95378398.71963009|4794245.589998287
271|-92443570.1496227|202356796.4150073|95333875.84906676|4812002.055146429
272|-92830494.22439913|202236278.5246165|95289063.93552075|4829758.52029457
273|-93217140.13501659|202115147.36896017|95243963.21519981|4847514.985442713
274|-93603506.80899373|201993403.52744558|95198573.9248664|4865271.4505908545
275|-93989593.17529085|201871047.5806017|95152896.30183636|4883027.915738996
276|-94375398.16430956|201748080.1100765|95106930.58397782|4900784.380887138
277|-94760920.7078923|201624501.69863406|95060677.00970975|4918540.846035279
278|-95146159.73932242|201500312.93015185|95014135.8180007|4936297.311183422
279|-95531114.19332296|201375514.38961807|94967307.24836774|4954053.7763315635
280|-95915783.00605744|201250106.66312882|94920191.54087487|4971810.241479705
281|-96300165.1151286|201124090.33788547|94872788.93613204|4989566.706627847
282|-96684259.45957844|200997466.0021918|94825099.67529374|5007323.171775988
283|-97068064.97988778|200870234.24545148|94777124.00005782|5025079.636924131
284|-97451580.61797592|200742395.65816522|94728862.15266418|5042836.102072272
285|-97834805.31720024|200613950.83192813|94680314.37589364|5060592.567220414
286|-98217738.02235577|200484900.3594271|94631480.91306655|5078349.032368556
287|-98600377.6796751|200355244.83443794|94582362.00804164|5096105.497516698
288|-98982723.23682755|200224984.85182294|94532957.90521477|5113861.96266484
289|-99364773.64291912|200094121.00752807|94483268.84951773|5131618.427812981
290|-99746527.84849197|199962653.89858034|94433295.08641694|5149374.892961123
291|-100127984.80552405|199830584.12308523|94383036.86191231|5167131.358109265
292|-100509143.46742874|199697912.28022397|94332494.42253597|5184887.823257407
293|-100890002.78905435|199564638.97025096|94281668.01535104|5202644.288405549
294|-101270561.72668406|199430764.79449108|94230557.88795045|5220400.75355369
295|-101650819.23803473|199296290.35533726|94179164.28845578|5238157.218701832
296|-102030774.28225756|199161216.2562476|94127487.46551594|5255913.683849974
297|-102410425.8199368|199025543.10174304|94075527.66830602|5273670.148998116
298|-102789772.81308973|198889271.49740463|94023285.14652617|5291426.614146258
299|-103168814.22516619|198752402.04987097|93970760.15040027|5309183.079294399
300|-103547549.02104811|198614935.36683562|93917952.9306748|5326939.544442541
301|-103925976.16704915|198476872.05704463|93864863.73861775|5344696.009590683
302|-104304094.63091412|198338212.73029393|93811492.82601725|5362452.474738825
303|-104681903.3818189|198198957.99742663|93757840.44518048|5380208.939886967
304|-105059401.39036956|198059108.47033077|93703906.84893256|5397965.405035108
305|-105436587.6286022|197918664.7619366|93649692.29061529|5415721.87018325
306|-105813461.0699824|197777627.48621407|93595197.024086|5433478.3353313925
307|-106190020.68940485|197635997.25817037|93540421.30371638|5451234.800479534
308|-106566265.4631929|197493774.6938474|93485365.38439135|5468991.265627676
309|-106942194.36909801|197350960.41031936|93430029.52150792|5486747.730775817
310|-107317806.38629955|197207555.02568993|93374413.97097388|5504504.195923959
311|-107693100.49540368|197063559.15909016|93318518.98920682|5522260.661072101
312|-108068075.67844383|196918973.43067575|93262344.83313291|5540017.126220243
313|-108442730.91887957|196773798.46162474|93205891.76018576|5557773.591368385
314|-108817065.20159638|196628034.87413493|93149160.02830532|5575530.056516526
315|-109191077.51290517|196481683.2914216|93092149.89593665|5593286.521664668
316|-109564766.8405418|196334744.33771485|93034861.62202892|5611042.98681281
317|-109938132.1736666|196187218.63825735|92977295.46603413|5628799.451960952
318|-110311172.50286385|196039106.81930178|92919451.68790612|5646555.917109094
319|-110683886.82014155|195890409.50810838|92861330.54809932|5664312.382257235
320|-111056274.11893052|195741127.33294272|92802932.30756776|5682068.847405378
321|-111428333.39408422|195591260.92307317|92744257.22776383|5699825.312553519
322|-111800063.6418781|195440810.90876842|92685305.57063726|5717581.777701661
323|-112171463.86000931|195289777.9212953|92626077.59863392|5735338.242849803
324|-112542533.04759601|195138162.5929161|92566573.5746948|5753094.707997944
325|-112913270.20517689|194985965.5568866|92506793.7622549|5770851.173146087
326|-113283674.33471106|194833187.44745326|92446738.425242|5788607.638294228
327|-113653744.43957667|194679828.89985123|92386407.82807581|5806364.10344237
328|-114023479.52457152|194525890.55030167|92325802.2356666|5824120.568590512
329|-114392878.59591171|194371373.03600973|92264921.91341431|5841877.033738653
330|-114761940.66123147|194216276.99516195|92203767.12720738|5859633.498886796
331|-115130664.72958267|194060603.06692407|92142338.1434217|5877389.964034937
332|-115499049.81143418|193904351.89143866|92080635.22891949|5895146.429183079
333|-115867094.9186715|193747524.10982284|92018658.65104827|5912902.894331221
334|-116234799.06459609|193590120.36416596|91956408.67763977|5930659.359479362
335|-116602161.26392518|193432141.2975272|91893885.57700881|5948415.824627505
336|-116969180.53279057|193273587.55393347|91831089.61795238|5966172.289775646
337|-117335855.88873903|193114459.77837697|91768021.06974839|5983928.754923788
338|-117702186.35073102|192954758.61681294|91704680.20215474|6001685.2200719295
339|-118068170.9391405|192794484.71615753|91641067.28540823|6019441.685220072
340|-118433808.67575434|192633638.7242853|91577182.59022352|6037198.150368214
341|-118799098.58377178|192472221.29002717|91513026.38779205|6054954.615516355
342|-119164039.68780416|192310233.06316802|91448598.94978099|6072711.080664497
343|-119528631.01387364|192147674.69444463|91383900.54833227|6090467.5458126385
344|-119892871.58941369|191984546.83554322|91318931.45606147|6108224.010960781
345|-120256760.44326776|191820850.13909745|91253691.94605678|6125980.476108923
346|-120620296.60568903|191656585.25868607|91188182.29187807|6143736.941257064
347|-120983479.10833994|191491752.8488307|91122402.76755573|6161493.406405206
348|-121346306.98429146|191326353.56499374|91056353.6475897|6179249.871553347
349|-121708779.26802275|191160388.06357604|90990035.20694847|6197006.33670149
350|-122070894.99542043|190993857.00191483|90923447.72106808|6214762.801849632
351|-122432653.20377809|190826761.0382815|90856591.46585102|6232519.266997773
352|-122794052.93179597|190659100.8318793|90789466.71766527|6250275.732145915
353|-123155093.21957996|190490877.04284137|90722073.75334328|6268032.197294056
354|-123515773.1086414|190322090.33222854|90654412.85018104|6285788.662442199
355|-123876091.6418964|190152741.36202705|90586484.28593695|6303545.127590341
356|-124236047.86366528|189982830.79514658|90518288.3388309|6321301.592738482
357|-124595640.81967206|189812359.29541796|90449825.28754327|6339058.057886624
358|-124954869.55704385|189641327.52759117|90381095.4112139|6356814.523034766
359|-125313733.12431033|189469736.1573331|90312098.98944116|6374570.988182908
360|-125672230.57140315|189297585.85122553|90242836.30228092|6392327.4533310495
361|-126030360.94965532|189124877.27676296|90173307.63024558|6410083.918479191
362|-126388123.31180094|188951611.10235053|90103513.25430308|6427840.383627333
363|-126745516.71197414|188777787.99730194|90033453.45587596|6445596.848775475
364|-127102540.2057089|188603408.6318374|89963128.51684037|6463353.313923617
365|-127459192.84993833|188428473.6770814|89892538.71952504|6481109.7790717585
366|-127815473.70299403|188252983.8050609|89821684.34671044|6498866.2442199
367|-128171381.82460593|188076939.68870288|89750565.68162768|6516622.709368042
368|-128526916.27590087|187900342.00183278|89679183.0079577|6534379.174516184
369|-128882076.11940315|187723191.4191719|89607536.60983013|6552135.639664326
370|-129236860.41903275|187545488.6163359|89535626.77182253|6569892.1048124675
371|-129591268.2401059|187367234.2698323|89463453.77895927|6587648.569960609
372|-129945298.64933364|187188429.05705872|89391017.91671072|6605405.035108751
373|-130298950.71482164|187009073.6563008|89318319.47099221|6623161.500256893
374|-130652223.50606954|186829168.74673018|89245358.72816314|6640917.965405035
375|-131005116.0939703|186648715.00840244|89172135.97502606|6658674.430553176
376|-131357627.5508099|186467713.12225506|89098651.49882562|6676430.895701318
377|-131709756.95026633|186286163.7701057|89024905.58724782|6694187.360849461
378|-132061503.36740926|186104067.63464984|88950898.52841894|6711943.825997602
379|-132412865.87869942|185921425.3994591|88876630.61090466|6729700.291145744
380|-132763843.56198804|185738237.748979|88802102.12370916|6747456.756293885
381|-133114435.49651617|185554505.3685273|88727313.35627417|6765213.221442027
382|-133464640.76291418|185370228.9442917|88652264.59847806|6782969.68659017
383|-133814458.44320111|185185409.1633282|88576956.14063497|6800726.151738311
384|-134163887.62078407|185000046.71355894|88501388.27349383|6818482.616886453
385|-134512927.38045788|184814142.2837703|88425561.28823748|6836239.082034594
386|-134861576.80840403|184627696.56361103|88349475.47648183|6853995.547182736
387|-135209834.99219048|184440710.24359035|88273131.13027486|6871752.0123308785
388|-135557701.02077088|184253184.01507586|88196528.5420958|6889508.47747902
389|-135905173.98448405|184065118.57029185|88119668.0048542|6907264.942627162
390|-136252252.97505328|183876514.60231718|88042549.81188904|6925021.407775303
391|-136598937.08558595|183687372.80508357|87965174.25696787|6942777.872923445
392|-136945225.41057265|183497693.87337354|87887541.6342859|6960534.3380715875
393|-137291117.04588675|183307478.5028187|87809652.23846512|6978290.803219729
394|-137636611.08878395|183116727.38989764|87731506.3645534|6996047.268367871
395|-137981706.6379013|182925441.23193434|87653104.3080237|7013803.733516012
396|-138326402.79325694|182733620.72709605|87574446.36477311|7031560.198664155
