target: mars|target x|target y|target z|time
60|-64897844.09273304|-195759944.48082334|-88007987.05416091|1065813.8206739007
61|-64463293.031368405|-195835722.40783226|-88054489.31825872|1083577.3843517988
62|-64028494.89534685|-195910746.59325695|-88100652.5480943|1101340.9480296972
63|-63593451.230147876|-195985016.3380481|-88146476.38125138|1119104.5117075955
64|-63158163.58396145|-196058530.94557002|-88191960.45634736|1136868.075385494
65|-62722633.50768585|-196131289.7216092|-88237104.41303739|1154631.6390633923
66|-62286862.55492555|-196203291.97438323|-88281907.89201842|1172395.2027412907
67|-61850852.28198743|-196274537.0145498|-88326370.5350335|1190158.766419189
68|-61414604.24787843|-196345024.15521538|-88370491.98487583|1207922.3300970872
69|-60978120.01430345|-196414752.71194422|-88414271.8853929|1225685.8937749856
70|-60541401.145661116|-196483722.00276724|-88457709.8814907|1243449.457452884
71|-60104449.20904243|-196551931.34819078|-88500805.61913782|1261213.0211307823
72|-59667265.77422656|-196619380.0712058|-88543558.74536967|1278976.5848086807
73|-59229852.41367845|-196686067.49729654|-88585968.90829265|1296740.148486579
74|-58792210.70254641|-196751992.95444947|-88628035.75708823|1314503.7121644774
75|-58354342.21865797|-196817155.7731624|-88669758.94201727|1332267.2758423756
76|-57916248.54251741|-196881555.28645325|-88711138.11442412|1350030.839520274
77|-57477931.257303216|-196945190.82986906|-88752172.92674081|1367794.4031981723
78|-57039391.94886384|-197008061.74149498|-88792863.0324913|1385557.9668760707
79|-56600632.20571515|-197070167.36196318|-88833208.0862956|1403321.530553969
80|-56161653.61903771|-197131507.0344619|-88873207.74387404|1421085.0942318675
81|-55722457.782672524|-197192080.1047443|-88912861.66205145|1438848.6579097658
82|-55283046.293118276|-197251885.92113766|-88952169.49876142|1456612.221587664
83|-54843420.7495286|-197310923.83455214|-88991130.91305038|1474375.7852655624
84|-54403582.75370747|-197369193.19849005|-89029745.56508203|1492139.3489434607
85|-53963533.91010725|-197426693.3690546|-89068013.11614136|1509902.912621359
86|-53523275.825824045|-197483423.70495903|-89105933.22863905|1527666.4762992575
87|-53082810.110594794|-197539383.56753585|-89143505.56611563|1545430.0399771559
88|-52642138.376794316|-197594572.3207454|-89180729.79324566|1563193.6036550542
89|-52201262.239430726|-197648989.3311854|-89217605.57584208|1580957.1673329524
90|-51760183.31614239|-197702633.9680997|-89254132.58086047|1598720.7310108508
91|-51318903.22719488|-197755505.6033874|-89290310.47640313|1616484.2946887491
92|-50877423.59547612|-197807603.61161187|-89326138.93172355|1634247.8583666475
93|-50435746.0464941|-197858927.37000996|-89361617.61723053|1652011.4220445459
94|-49993872.208371915|-197909476.258501|-89396746.20449251|1669774.9857224443
95|-49551803.711844616|-197959249.65969586|-89431524.36624183|1687538.5494003426
96|-49109542.19025591|-198008246.95890597|-89465951.77637894|1705302.1130782408
97|-48667089.279553264|-198056467.54415262|-89500028.10997678|1723065.6767561391
98|-48224446.61828463|-198103910.8061759|-89533753.04328501|1740829.2404340375
99|-47781615.84759502|-198150576.13844377|-89567126.25373423|1758592.804111936
100|-47338598.611221574|-198196462.9371614|-89600147.4199404|1776356.3677898343
101|-46895396.55549004|-198241570.60128003|-89632816.22170901|1794119.9314677326
102|-46452011.32931137|-198285898.53250623|-89665132.34003943|1811883.495145631
103|-46008444.58417637|-198329446.135311|-89697095.45712925|1829647.0588235294
104|-45564697.974153064|-198372212.8169389|-89728705.25637846|1847410.6225014275
105|-45120773.155881315|-198414197.98741722|-89759961.42239386|1865174.186179326
106|-44676671.78856918|-198455401.05956513|-89790863.64099337|1882937.7498572243
107|-44232395.53398926|-198495821.44900268|-89821411.59921023|1900701.3135351227
108|-43787946.05647335|-198535458.5741602|-89851604.98529747|1918464.877213021
109|-43343325.02290874|-198574311.85628724|-89881443.48873213|1936228.4408909194
110|-42898534.10273438|-198612380.71946186|-89910926.80021952|1953992.0045688178
111|-42453574.967935465|-198649664.59059978|-89940054.61169773|1971755.568246716
112|-42008449.293039575|-198686162.8994635|-89968826.61634183|1989519.1319246143
113|-41563158.75511276|-198721875.07867151|-89997242.50856814|2007282.6956025127
114|-41117705.03375381|-198756800.56370747|-90025301.98403874|2025046.259280411
115|-40672089.811091155|-198790938.79292935|-90053004.73966564|2042809.8229583094
116|-40226314.77177706|-198824289.2075787|-90080350.47361523|2060573.3866362078
117|-39780381.60298355|-198856851.25178975|-90107338.88531254|2078336.9503141062
118|-39334291.994398326|-198888624.37259868|-90133969.67544566|2096100.5139920043
119|-38888047.638218984|-198919608.01995277|-90160242.54597|2113864.0776699027
120|-38441650.229148835|-198949801.64671957|-90186157.2001127|2131627.6413478013
121|-37995101.46439269|-198979204.7086962|-90211713.34237698|2149391.2050256995
122|-37548403.04365097|-199007816.66461837|-90236910.67854644|2167154.7687035976
123|-37101556.66911539|-199035636.97616988|-90261748.9156895|2184918.332381496
124|-36654564.04546464|-199062665.10799158|-90286227.76216367|2202681.8960593943
125|-36207426.87985817|-199088900.5276906|-90310346.92761996|2220445.459737293
126|-35760146.88193269|-199114342.70584965|-90334106.12300722|2238209.023415191
127|-35312725.763795875|-199138991.1160363|-90357505.06057654|2255972.5870930897
128|-34865165.240021855|-199162845.23481202|-90380543.45388559|2273736.150770988
129|-34417467.02764668|-199185904.5417415|-90403221.01780292|2291499.714448886
130|-33969632.846162125|-199208168.51940185|-90425537.46851249|2309263.2781267846
131|-33521664.417510986|-199229636.65339184|-90447492.52351789|2327026.8418046827
132|-33073563.46608249|-199250308.43234113|-90469085.9016468|2344790.4054825814
133|-32625331.718705878|-199270183.3479194|-90490317.3230553|2362553.9691604795
134|-32176970.904645704|-199289260.89484575|-90511186.5092323|2380317.532838378
135|-31728482.75559701|-199307540.5708978|-90531693.18300392|2398081.0965162762
136|-31279869.00567868|-199325021.87692082|-90551837.06853782|2415844.6601941744
137|-30831131.391429443|-199341704.31683728|-90571617.89134759|2433608.223872073
138|-30382271.65180119|-199357587.39765576|-90591035.3782972|2451371.787549971
139|-29933291.52815392|-199372670.62948027|-90610089.2576053|2469135.3512278697
140|-29484192.764250826|-199386953.5255196|-90628779.25884964|2486898.914905768
141|-29034977.10625154|-199400435.60209635|-90647105.11297144|2504662.4785836665
142|-28585646.302707084|-199413116.37865633|-90665066.55227982|2522426.0422615646
143|-28136202.104554705|-199424995.3777777|-90682663.31045611|2540189.605939463
144|-27686646.26511107|-199436072.12518016|-90699895.12255831|2557953.1696173614
145|-27236980.54006702|-199446346.1497343|-90716761.72502548|2575716.7332952595
146|-26787206.68748239|-199455816.98347065|-90733262.85568202|2593480.296973158
147|-26337326.467778757|-199464484.16158915|-90749398.25374219|2611243.8606510563
148|-25887341.643735103|-199472347.22246808|-90765167.65981446|2629007.424328955
149|-25437253.980480544|-199479405.7076735|-90780570.81590588|2646770.988006853
150|-24987065.245488923|-199485659.16196838|-90795607.46542646|2664534.551684751
151|-24536777.20857331|-199491107.13332185|-90810277.35319363|2682298.11536265
152|-24086391.641878854|-199495749.17291835|-90824580.22543652|2700061.679040548
153|-23635910.31987719|-199499584.83516693|-90838515.82980052|2717825.2427184465
154|-23185335.019360863|-199502613.6777104|-90852083.91535145|2735588.8063963447
155|-22734667.519436017|-199504835.2614346|-90865284.23258018|2753352.3700742433
156|-22283909.60151666|-199506249.15047753|-90878116.53340687|2771115.9337521414
157|-21833063.049319014|-199506854.91223854|-90890580.5711854|2788879.4974300396
158|-21382129.648853786|-199506652.1173877|-90902676.1007078|2806643.061107938
159|-20931111.188421354|-199505640.33987477|-90914402.87820859|2824406.6247858363
160|-20480009.45860401|-199503819.15693858|-90925760.66136923|2842170.188463735
161|-20028826.252260033|-199501188.14911607|-90936749.20932245|2859933.752141633
162|-19577563.36451777|-199497746.9002516|-90947368.28265667|2877697.3158195317
163|-19126222.592767954|-199493494.99750602|-90957617.64342038|2895460.87949743
164|-18674805.736657657|-199488432.03136602|-90967497.05512659|2913224.443175328
165|-18223314.598084193|-199482557.59565312|-90977006.2827571|2930988.0068532266
166|-17771750.981187344|-199475871.2875329|-90986145.09276703|2948751.5705311247
167|-17320116.69234313|-199468372.7075242|-90994913.25308906|2966515.1342090233
168|-16868413.540157653|-199460061.45950833|-91003310.53313795|2984278.6978869215
169|-16416643.335458916|-199450937.15073806|-91011336.70381483|3002042.26156482
170|-15964807.891291466|-199440999.39184698|-91018991.53751165|3019805.825242718
171|-15512909.02290817|-199430247.79685846|-91026274.80811551|3037569.3889206164
172|-15060948.547763832|-199418681.98319492|-91033186.2910131|3055332.952598515
173|-14608928.285508692|-199406301.57168686|-91039725.763095|3073096.516276413
174|-14156850.057980344|-199393106.18658215|-91045893.00276019|3090860.0799543117
175|-13704715.689197108|-199379095.45555496|-91051687.78992023|3108623.64363221
176|-13252527.00535151|-199364269.00971502|-91057109.90600382|3126387.2073101085
177|-12800285.834801935|-199348626.48361662|-91062159.13396113|3144150.7709880066
178|-12347994.008065991|-199332167.5152679|-91066835.25826807|3161914.3346659048
179|-11895653.357813768|-199314891.74613973|-91071138.06493083|3179677.8983438034
180|-11443265.718859173|-199296798.82117492|-91075067.3414901|3197441.4620217015
181|-10990832.92815413|-199277888.3887973|-91078622.87702551|3215205.0256996
182|-10538356.824779782|-199258160.10092083|-91081804.46216002|3232968.5893774983
183|-10085839.249939632|-199237613.61295855|-91084611.8890642|3250732.153055397
184|-9633282.04695258|-199216248.58383176|-91087044.95146063|3268495.716733295
185|-9180687.061244223|-199194064.67597905|-91089103.44462834|3286259.280411193
186|-8728056.140339874|-199171061.5553653|-91090787.16540702|3304022.8440890918
187|-8275391.13385741|-199147238.8914908|-91092095.91220146|3321786.40776699
188|-7822693.893498495|-199122596.3574002|-91093029.48498592|3339549.9714448885
189|-7369966.273041382|-199097133.62969157|-91093587.68530843|3357313.5351227866
190|-6917210.128333695|-199070850.38852543|-91093770.31629513|3375077.0988006853
191|-6464427.31728328|-199043746.31763372|-91093577.18265465|3392840.6624785834
192|-6011619.699851826|-199015821.10432887|-91093008.09068246|3410604.2261564815
193|-5558789.138045616|-198987074.4395127|-91092062.84826516|3428367.78983438
194|-5105937.495908137|-198957506.01768535|-91090741.26488481|3446131.3535122783
195|-4653066.6395125985|-198927115.53695452|-91089043.15162335|3463894.917190177
196|-4200178.436952751|-198895902.69904405|-91086968.32116684|3481658.480868075
197|-3747274.758335326|-198863867.20930317|-91084516.58780977|3499422.0445459737
198|-3294357.4757724367|-198831008.7767153|-91081687.76745948|3517185.608223872
199|-2841428.463372264|-198797327.113907|-91078481.67764041|3534949.1719017704
200|-2388489.597231347|-198762821.9371569|-91074898.13749838|3552712.7355796685
201|-1935542.7554268166|-198727492.96640462|-91070936.967805|3570476.2992575667
202|-1482589.8180067874|-198691339.92525956|-91066597.99096186|3588239.8629354653
203|-1029632.6669834182|-198654362.54101002|-91061881.03100498|3606003.4266133634
204|-576673.1863231733|-198616560.54463184|-91056785.91360892|3623766.990291262
205|-123713.2619388923|-198577933.67079732|-91051312.46609126|3641530.55396916
206|329245.2183182165|-198538481.65788415|-91045460.51741678|3659294.117647059
207|782200.3646682277|-198498204.2479842|-91039229.89820172|3677057.681324957
208|1235150.2854106314|-198457101.18691233|-91032620.44071822|3694821.245002855
209|1688093.086932417|-198415172.22421518|-91025631.9788984|3712584.8086807537
210|2141026.873717934|-198372417.11318013|-91018264.3483388|3730348.372358652
211|2593949.748357132|-198328835.61084378|-91010517.38630451|3748111.9360365504
212|3046859.811553769|-198284427.47800112|-91002390.93173355|3765875.4997144486
213|3499755.1621356495|-198239192.47921392|-90993884.82524106|3783639.063392347
214|3952633.8970620185|-198193130.3828198|-90984998.90912357|3801402.6270702453
215|4405494.111433851|-198146240.9609407|-90975733.02736327|3819166.1907481435
216|4858333.898502281|-198098523.9894917|-90966087.0256322|3836929.754426042
217|5311151.34967714|-198049979.24818987|-90956060.75129658|3854693.31810394
218|5763944.5545371715|-198000606.5205627|-90945654.05342095|3872456.881781839
219|6216711.60083862|-197950405.59395704|-90934866.78277244|3890220.445459737
220|6669450.574523894|-197899376.25954756|-90923698.79182503|3907984.0091376356
221|7122159.559731925|-197847518.3123455|-90912149.93476368|3925747.5728155337
222|7574836.638806935|-197794831.5512073|-90900220.06748866|3943511.136493432
223|8027479.892307198|-197741315.77884322|-90887909.04761961|3961274.7001713305
224|8480087.39901576|-197686970.8018259|-90875216.73449987|3979038.2638492286
225|8932657.235948391|-197631796.43059906|-90862142.98920064|3996801.827527127
226|9385187.478364386|-197575792.47948593|-90848687.67452508|4014565.3912050254
227|9837676.199775543|-197518958.7666978|-90834850.65501267|4032328.954882924
228|10290121.471955199|-197461295.1143428|-90820631.79694319|4050092.518560822
229|10742521.364948992|-197402801.3484342|-90806030.96834102|4067856.0822387203
230|11194873.94708397|-197343477.29889888|-90791048.0389793|4085619.645916619
231|11647177.28497779|-197283322.79958606|-90775682.88038401|4103383.209594517
232|12099429.443549601|-197222337.68827558|-90759935.36583818|4121146.7732724156
233|12551628.486029329|-197160521.8066863|-90743805.37038603|4138910.3369503138
234|13003772.473966986|-197097875.00048485|-90727292.77083708|4156673.9006282124
235|13455859.46724391|-197034397.1192937|-90710397.44577031|4174437.4643061105
236|13907887.524081249|-196970088.01669976|-90693119.27553827|4192201.0279840087
237|14359854.701051285|-196904947.55026272|-90675458.14227119|4209964.591661907
238|14811759.053086955|-196838975.5815234|-90657413.92988111|4227728.155339805
239|15263598.633491393|-196772171.9760121|-90638986.52406597|4245491.719017704
240|15715371.49394925|-196704536.603257|-90620175.81231369|4263255.282695603
241|16167075.684536314|-196636069.33679232|-90600981.6839063|4281018.8463735
242|16618709.253729243|-196566770.0541668|-90581404.02992396|4298782.410051399
243|17070270.24841699|-196496638.6369518|-90561442.74324907|4316545.9737292975
244|17521756.71391059|-196425674.9707496|-90541097.71857035|4334309.537407195
245|17973166.69395304|-196353878.94520178|-90520368.85238686|4352073.101085094
246|18424498.230731033|-196281250.45399714|-90499256.04301204|4369836.664762992
247|18875749.364883985|-196207789.39488024|-90477759.19057782|4387600.228440891
248|19326918.135515895|-196133495.66965926|-90455878.19703858|4405363.792118789
249|19778002.580205385|-196058369.18421423|-90433612.96617518|4423127.355796687
250|20229000.735015795|-195982409.8485054|-90410963.40359904|4440890.919474586
251|20679910.634507|-195905617.57658097|-90387929.41675606|4458654.483152484
252|21130730.31174559|-195827992.28658542|-90364510.91493067|4476418.046830382
253|21581457.79831512|-195749533.90076756|-90340707.80924985|4494181.610508281
254|22032091.124328054|-195670242.34548846|-90316520.01268701|4511945.174186179
255|22482628.318436116|-195590117.55122948|-90291947.44006605|4529708.737864077
256|22933067.407840654|-195509159.45260048|-90266990.00806531|4547472.301541976
257|23383406.418304946|-195427367.98834747|-90241647.6352215|4565235.865219874
258|23833643.374163736|-195344743.10136086|-90215920.24193364|4582999.428897772
259|24283776.298335623|-195261284.73868316|-90189807.75046703|4600762.992575671
260|24733803.21233364|-195176992.851517|-90163310.08495715|4618526.556253569
261|25183722.136275865|-195091867.395233|-90136427.17141357|4636290.119931468
262|25633531.088897787|-195005908.32937762|-90109158.9377239|4654053.6836093655
263|26083228.087562986|-194919115.61768097|-90081505.31365761|4671817.247287264
264|26532811.14827394|-194831489.22806466|-90053466.23087002|4689580.810965163
265|26982278.28568449|-194743029.13264957|-90025041.62290607|4707344.37464306
266|27431627.5131107|-194653735.30776355|-89996231.42520425|4725107.938320959
267|27880856.84254178|-194563607.73394927|-89967035.57510048|4742871.501998858
268|28329964.284652904|-194472646.39597186|-89937454.01183188|4760635.065676756
269|28778947.84881525|-194380851.2828266|-89907486.67654067|4778398.629354654
270|29227805.54310897|-194288222.38774654|-89877133.51227796|4796162.1930325525
271|29676535.374334253|-194194759.7082102|-89846394.46400759|4813925.756710451
272|30125135.348022476|-194100463.24594918|-89815269.4786099|4831689.320388349
273|30573603.46844908|-194005333.00695568|-89783758.50488561|4849452.884066247
274|31021937.738644823|-193909369.00149006|-89751861.49355946|4867216.447744146
275|31470136.16040705|-193812571.24408847|-89719578.39728412|4884980.011422045
276|31918196.734312735|-193714939.7535702|-89686909.17064387|4902743.575099942
277|32366117.45972983|-193616474.5530452|-89653853.77015834|4920507.138777841
278|32813896.334828734|-193517175.66992167|-89620412.15428635|4938270.7024557395
279|33261531.356595617|-193417043.13591316|-89586584.2834295|4956034.266133637
280|33709020.520843014|-193316076.98704636|-89552370.119936|4973797.829811536
281|34156361.822223276|-193214277.26366815|-89517769.62810431|4991561.393489434
282|34603553.254240185|-193111644.010453|-89482782.7741868|5009324.957167333
283|35050592.809260614|-193008177.27641034|-89447409.52639356|5027088.520845231
284|35497478.47852812|-192903877.11489183|-89411649.8548959|5044852.084523129
285|35944208.25217378|-192798743.5835986|-89375503.73183015|5062615.648201028
286|36390780.11922985|-192692776.7445884|-89338971.13130121|5080379.211878926
287|36837192.06764144|-192585976.66428277|-89302052.02938621|5098142.775556824
288|37283442.08427936|-192478343.41347432|-89264746.4041381|5115906.339234723
289|37729528.15495187|-192369877.06733385|-89227054.2355894|5133669.902912621
290|38175448.264418565|-192260577.70541725|-89188975.50575553|5151433.466590519
291|38621200.39640145|-192150445.41167283|-89150510.19863865|5169197.030268418
292|39066782.53359892|-192039480.27444816|-89111658.30023107|5186960.593946316
293|39512192.65769792|-191927682.38649705|-89072419.7985188|5204724.157624214
294|39957428.74938608|-191815051.84498683|-89032794.6834853|5222487.721302113
295|40402488.78836566|-191701588.7515049|-88992782.94711466|5240251.284980011
296|40847370.7533658|-191587293.21206573|-88952384.5833954|5258014.84865791
297|41292072.62215488|-191472165.33711806|-88911599.58832389|5275778.412335807
298|41736592.37155471|-191356205.24155125|-88870427.95990777|5293541.976013706
299|42180927.97745205|-191239413.04470256|-88828869.69816953|5311305.539691605
300|42625077.41481292|-191121788.87036347|-88786924.80514985|5329069.103369502
301|43069038.6576951|-191003332.84678677|-88744593.28491116|5346832.667047401
302|43512809.679260716|-190884045.10669324|-88701875.14354101|5364596.2307253
303|43956388.45179045|-190763925.7872781|-88658770.3891555|5382359.794403198
304|44399772.94669629|-190642975.03021777|-88615279.03190269|5400123.358081096
305|44842961.134534106|-190521192.98167676|-88571401.08396597|5417886.921758994
306|45285950.985018335|-190398579.7923137|-88527136.55956744|5435650.485436893
307|45728740.467033796|-190275135.61728838|-88482485.47497132|5453414.049114791
308|46171327.54865037|-190150860.61626798|-88437447.84848724|5471177.612792689
309|46613710.19713573|-190025754.95343357|-88392023.70047353|5488941.176470588
310|47055886.37896915|-189899818.7974866|-88346213.05334064|5506704.740148487
311|47497854.05985429|-189773052.32165542|-88300015.93155439|5524468.303826384
312|47939611.20473407|-189645455.70370132|-88253432.36163925|5542231.867504283
313|48381155.777802825|-189517029.1259252|-88206462.3721816|5559995.431182181
314|48822485.74252119|-189387772.7751737|-88159105.993833|5577758.994860079
315|49263599.061629325|-189257686.8428453|-88111363.25931343|5595522.558537978
316|49704493.697160035|-189126771.52489698|-88063234.20341456|5613286.122215876
317|50145167.61045374|-188995027.02184993|-88014718.86300282|5631049.685893775
318|50585618.762171686|-188862453.53879595|-87965817.27702273|5648813.249571673
319|51025845.11230935|-188729051.28540358|-87916529.48650007|5666576.813249571
320|51465844.62021154|-188594820.475924|-87866855.5345449|5684340.37692747
321|51905615.24458504|-188459761.3291972|-87816795.46635488|5702103.9406053675
322|52345154.94351375|-188323874.068658|-87766349.32921827|5719867.504283266
323|52784461.67447234|-188187158.9223417|-87715517.1725171|5737631.067961165
324|53223533.39433965|-188049616.12289056|-87664299.04773028|5755394.631639063
325|53662368.05941408|-187911245.90755916|-87612695.00843662|5773158.195316961
326|54100963.62542712|-187772048.51822034|-87560705.1103179|5790921.75899486
327|54539318.047557056|-187632024.20137137|-87508329.411162|5808685.322672758
328|54977429.28044437|-187491173.20813924|-87455567.97086582|5826448.886350656
329|55415295.27820547|-187349495.7942865|-87402420.85143828|5844212.450028555
330|55852913.994446516|-187206992.22021723|-87348888.11700349|5861976.013706453
331|56290283.38227895|-187063662.7509823|-87294969.83380349|5879739.577384352
332|56727401.39433333|-186919507.65628517|-87240666.07020135|5897503.141062249
333|57164265.98277332|-186774527.21048743|-87185976.89668411|5915266.704740148
334|57600875.09931146|-186628721.6926142|-87130902.38586558|5933030.268418047
335|58037226.695222326|-186482091.38635987|-87075442.61248946|5950793.832095944
336|58473318.721358344|-186334636.5800932|-87019597.65343201|5968557.395773843
337|58909149.12816398|-186186357.5668629|-86963367.587705|5986320.959451742
338|59344715.865689844|-186037254.6444031|-86906752.49645865|6004084.52312964
339|59780016.88360873|-185887328.11513823|-86849752.46298426|6021848.086807538
340|60215050.13122891|-185736578.28618896|-86792367.57271732|6039611.650485436
341|60649813.55751026|-185585005.46937665|-86734597.91323996|6057375.214163335
342|61084305.11107838|-185432609.98122913|-86676443.57428399|6075138.777841233
343|61518522.74023987|-185279392.14298546|-86617904.64773352|6092902.341519131
344|61952464.39299654|-185125352.28060144|-86558981.22762781|6110665.90519703
345|62386128.017061695|-184970490.72475407|-86499673.41016385|6128429.468874929
346|62819511.55987366|-184814807.8108472|-86439981.2936992|6146193.032552826
347|63252612.96861218|-184658303.87901592|-86379904.97875458|6163956.596230725
348|63685430.190212935|-184500979.27413177|-86319444.56801653|6181720.159908623
349|64117961.171382174|-184342834.34580782|-86258600.16634019|6199483.723586521
350|64550203.85861297|-184183869.44840294|-86197371.88075168|6217247.28726442
351|64982156.19819993|-184024084.941027|-86135759.82045095|6235010.850942318
352|65413816.13625389|-183863481.18754557|-86073764.09681422|6252774.414620217
353|65845181.61871855|-183702058.55658442|-86011384.82339656|6270537.978298115
354|66276250.59138428|-183539817.42153445|-85948622.11593455|6288301.541976013
355|66707020.99990487|-183376758.16055596|-85885476.09234859|6306065.105653912
356|67137490.78981233|-183212881.15658334|-85821946.87274557|6323828.6693318095
357|67567657.9065319|-183048186.7973298|-85758034.57942139|6341592.233009708
358|67997520.29539855|-182882675.47529152|-85693739.33686325|6359355.796687607
359|68427075.90167204|-182716347.587752|-85629061.27175218|6377119.360365505
360|68856322.67055194|-182549203.53678697|-85564000.51296557|6394882.924043403
361|69285258.54719451|-182381243.72926798|-85498557.19157939|6412646.487721302
362|69713881.47672692|-182212468.57686728|-85432731.44087069|6430410.0513992
363|70142189.40426423|-182042878.49606162|-85366523.39631991|6448173.615077098
364|70570180.27492432|-181872473.90813664|-85299933.19561324|6465937.1787549965
365|70997852.03384413|-181701255.23919088|-85232960.97864488|6483700.742432895
366|71425202.62619467|-181529222.92014015|-85165606.8875195|6501464.306110794
367|71852229.99719815|-181356377.386721|-85097871.0665543|6519227.869788691
368|72278932.09214246|-181182719.07949534|-85029753.66228142|6536991.43346659
369|72705306.85639824|-181008248.44385386|-84961254.82345013|6554754.997144489
370|73131352.23543441|-180832965.93002006|-84892374.70102894|6572518.560822386
371|73557066.1748336|-180656871.99305436|-84823113.448208|6590282.124500285
372|73982446.62030935|-180479967.0928574|-84753471.22040105|6608045.6881781835
373|74407491.51772086|-180302251.69417423|-84683448.17524771|6625809.251856082
374|74832198.81309023|-180123726.2665976|-84613044.47261554|6643572.81553398
375|75256566.45261817|-179944391.28457174|-84542260.2746021|6661336.379211878
376|75680592.38269952|-179764247.2273962|-84471095.74553718|6679099.942889777
377|76104274.5499406|-179583294.5792289|-84399551.05198465|6696863.506567675
378|76527610.90117493|-179401533.82908988|-84327626.36274463|6714627.070245573
