target: mars|target x|target y|target z|time
53|-244453875.7811616|-30039769.76605177|-7145511.80526603|941092.6528515156
54|-244384270.2405285|-30398734.278089043|-7312034.816810112|958849.1179996574
55|-244313958.1711979|-30757612.62289333|-7478537.408658855|976605.5831477992
56|-244242939.59492034|-31116403.7380072|-7645019.0929111745|994362.048295941
57|-244171214.53504592|-31475106.560622554|-7811479.38146192|1012118.5134440828
58|-244098783.01652634|-31833720.027581483|-7977917.786002187|1029874.9785922247
59|-244025645.06591666|-32192243.075377043|-8144333.81801966|1047631.4437403665
60|-243951800.71137717|-32550674.64015411|-8310726.988798907|1065387.9088885083
61|-243877249.98267543|-32909013.657710265|-8477096.809421785|1083144.37403665
62|-243801992.91118795|-33267259.06349636|-8643442.790767604|1100900.8391847918
63|-243726029.52990216|-33625409.79261775|-8809764.443513677|1118657.3043329336
64|-243649359.87341842|-33983464.7798349|-8976061.278135516|1136413.7694810755
65|-243571983.97795177|-34341422.95956427|-9142332.804907212|1154170.2346292173
66|-243493901.88133386|-34699283.26587918|-9308578.533901762|1171926.6997773591
67|-243415113.62301496|-35057044.632510655|-9474797.974991426|1189683.164925501
68|-243335619.24406576|-35414705.99284832|-9640990.637848051|1207439.6300736426
69|-243255418.78717947|-35772266.27994123|-9807156.031943439|1225196.0952217844
70|-243174512.29667348|-36129724.42649877|-9973293.666549677|1242952.5603699263
71|-243092899.81849152|-36487079.364891514|-10139403.050739499|1260709.025518068
72|-243010581.4002055|-36844330.02715221|-10305483.69338667|1278465.49066621
73|-242927557.09101754|-37201475.34497632|-10471535.103166196|1296221.9558143518
74|-242843826.94176176|-37558514.24972341|-10637556.7885549|1313978.4209624934
75|-242759391.00490642|-37915445.67241773|-10803548.25783163|1331734.8861106352
76|-242674249.33455572|-38272268.54374918|-10969509.019077666|1349491.351258777
77|-242588401.9864518|-38628981.79407425|-11135438.580177076|1367247.816406919
78|-242501849.01797688|-38985584.3534169|-11301336.448817082|1385004.2815550608
79|-242414590.48815498|-39342075.15146946|-11467202.132488426|1402760.7467032026
80|-242326626.45765403|-39698453.11759364|-11633035.138485756|1420517.2118513444
81|-242237956.98878786|-40054717.18082136|-11798834.973907966|1438273.676999486
82|-242148582.14551818|-40410866.26985574|-11964601.145658609|1456030.142147628
83|-242058501.9934565|-40766899.3130721|-12130333.160446279|1473786.6072957697
84|-241967716.5998663|-41122815.238518596|-12296030.524784861|1491543.0724439116
85|-241876226.03366482|-41478612.97391763|-12461692.744994123|1509299.5375920534
86|-241784030.36542523|-41834291.44666651|-12627319.327199958|1527056.0027401953
87|-241691129.66737854|-42189849.58383846|-12792909.777334806|1544812.4678883369
88|-241597524.01341578|-42545286.31218361|-12958463.60113804|1562568.9330364787
89|-241503213.47908974|-42900600.558129966|-13123980.304156361|1580325.3981846205
90|-241408198.14161733|-43255791.24778436|-13289459.391744182|1598081.8633327624
91|-241312478.07988137|-43610857.30693347|-13454900.369064033|1615838.3284809042
92|-241216053.3744327|-43965797.66104478|-13620302.741086956|1633594.793629046
93|-241118924.10749233|-44320611.23526757|-13785666.012592899|1651351.2587771877
94|-241021090.3629533|-44675296.95443394|-13950989.688171126|1669107.7239253295
95|-240922552.22638288|-45029853.743059866|-14116273.272220654|1686864.1890734714
96|-240823309.7850246|-45384280.525345914|-14281516.268950522|1704620.6542216132
97|-240723363.12780023|-45738576.22517871|-14446718.182380402|1722377.119369755
98|-240622712.34531194|-46092739.766131654|-14611878.516340885|1740133.5845178969
99|-240521357.52984437|-46446770.07146604|-14776996.774473919|1757890.0496660387
100|-240419298.77536666|-46800666.06413204|-14942072.460233232|1775646.5148141803
101|-240316536.17753455|-47154426.66676981|-15107105.07688475|1793402.9799623222
102|-240213069.8336925|-47508050.80171047|-15272094.127507024|1811159.445110464
103|-240108899.84287572|-47861537.39097719|-15437039.114991637|1828915.9102586058
104|-240004026.30581236|-48214885.35628625|-15601939.542043656|1846672.3754067477
105|-239898449.3249255|-48568093.619048126|-15766794.911182078|1864428.8405548895
106|-239792169.00433537|-48921161.10036833|-15931604.724740133|1882185.3057030311
107|-239685185.4498614|-49274086.72104886|-16096368.484865915|1899941.770851173
108|-239577498.76902434|-49626869.40158903|-16261085.6935227|1917698.2359993148
109|-239469109.07104832|-49979508.062186606|-16425755.852489399|1935454.7011474567
110|-239360016.4668632|-50332001.62273882|-16590378.463360984|1953211.1662955985
111|-239250221.06910634|-50684349.002843864|-16754953.02754909|1970967.6314437403
112|-239139722.9921251|-51036549.12180127|-16919479.046282165|1988724.096591882
113|-239028522.35197887|-51388600.89861345|-17083956.020606086|2006480.5617400238
114|-238916619.26644096|-51740503.25198721|-17248383.451384824|2024237.0268881656
115|-238804013.8550012|-52092255.10033388|-17412760.8393004|2041993.4920363075
116|-238690706.23886767|-52443855.36177154|-17577087.68485393|2059749.9571844493
117|-238576696.5409692|-52795302.95412507|-17741363.48836549|2077506.4223325911
118|-238461984.8859572|-53146596.79492842|-17905587.74997517|2095262.887480733
119|-238346571.40020826|-53497735.80142455|-18069759.969642963|2113019.3526288746
120|-238230456.21182582|-53848718.890567824|-18233879.647149798|2130775.8177770167
121|-238113639.4506428|-54199544.979024075|-18397946.28209753|2148532.2829251583
122|-237996121.24822354|-54550212.983172245|-18561959.37390961|2166288.7480733
123|-237877901.73786598|-54900721.81910599|-18725918.421831783|2184045.213221442
124|-237758981.05460402|-55251070.40263382|-18889822.924932078|2201801.6783695836
125|-237639359.3352095|-55601257.649281465|-19053672.382101838|2219558.1435177256
126|-237519036.71819463|-55951282.47429187|-19217466.292055674|2237314.6086658672
127|-237398013.343814|-56301143.792627595|-19381204.15333247|2255071.0738140093
128|-237276289.35406688|-56650840.51897083|-19544885.46429537|2272827.538962151
129|-237153864.89269948|-57000371.567725755|-19708509.72313277|2290584.0041102925
130|-237030740.10520715|-57349735.85301861|-19872076.427858308|2308340.4692584346
131|-236906915.13883644|-57698932.28870009|-20035585.07631189|2326096.934406576
132|-236782390.14258766|-58047959.788345374|-20199035.16615966|2343853.3995547183
133|-236657165.26721674|-58396817.26525654|-20362426.194895033|2361609.86470286
134|-236531240.66523784|-58745503.63246281|-20525757.659838744|2379366.329851002
135|-236404616.4909253|-59094017.8027222|-20689029.058139555|2397122.7949991436
136|-236277292.90031603|-59442358.688523225|-20852239.886774972|2414879.260147285
137|-236149270.05121174|-59790525.20208514|-21015389.6425513|2432635.7252954273
138|-236020548.10318115|-60138516.25536038|-21178477.822104678|2450392.190443569
139|-235891127.2175624|-60486330.76003465|-21341503.921901092|2468148.655591711
140|-235761007.55746505|-60833967.6275294|-21504467.438237432|2485905.1207398525
141|-235630189.28777274|-61181425.769001916|-21667367.867241465|2503661.585887994
142|-235498672.57514504|-61528704.09534779|-21830204.70487293|2521418.051036136
143|-235366457.58802006|-61875801.517201096|-21992977.44692351|2539174.516184278
144|-235233544.49661648|-62222716.94493678|-22155685.589017943|2556930.98133242
145|-235099933.47293612|-62569449.28867103|-22318328.626614057|2574687.4464805615
146|-234965624.69076607|-62915997.458263025|-22480906.055003528|2592443.9116287036
147|-234830618.32568085|-63262360.363316655|-22643417.369312648|2610200.376776845
148|-234694914.55504504|-63608536.91318089|-22805862.06450238|2627956.841924987
149|-234558513.5580153|-63954526.01695225|-22968239.635369454|2645713.307073129
150|-234421415.51554286|-64300326.583475016|-23130549.5765464|2663469.7722212705
151|-234283620.61037573|-64645937.52134376|-23292791.382502634|2681226.2373694126
152|-234145129.02706116|-64991357.73890351|-23454964.54754448|2698982.702517554
153|-234005940.9519477|-65336586.1442523|-23617068.56581629|2716739.1676656962
154|-233866056.57318786|-65681621.64524141|-23779102.93130046|2734495.632813838
155|-233725476.08074018|-66026463.14947788|-23941067.13781855|2752252.0979619795
156|-233584199.66637176|-66371109.5643249|-24102960.679031376|2770008.5631101215
157|-233442227.5236605|-66715559.796903655|-24264783.04843981|2787765.028258263
158|-233299559.84799737|-67059812.75409517|-24426533.73938555|2805521.493406405
159|-233156196.83658898|-67403867.34254068|-24588212.245051235|2823277.958554547
160|-233012138.68845963|-67747722.46864425|-24749818.05846159|2841034.423702689
161|-232867385.60445416|-68091377.03857303|-24911350.67248345|2858790.8888508305
162|-232721937.78723964|-68434829.95825982|-25072809.579826914|2876547.353998972
163|-232575795.44130844|-68778080.13340342|-25234194.273045406|2894303.819147114
164|-232428958.77297997|-69121126.46947122|-25395504.2445368|2912060.284295256
165|-232281427.99040362|-69463967.87169944|-25556738.986543506|2929816.749443398
166|-232133203.3035606|-69806603.24509582|-25717897.9911536|2947573.2145915395
167|-231984284.92426687|-70149031.49444011|-25878980.750300985|2965329.679739681
168|-231834673.06617516|-70491251.52428588|-26039986.755766183|2983086.144887823
169|-231684367.94477737|-70833262.23896256|-26200915.49917717|3000842.6100359648
170|-231533369.77740723|-71175062.54257584|-26361766.472009532|3018599.075184107
171|-231381678.78324232|-71516651.33901036|-26522539.165587615|3036355.5403322484
172|-231229295.183307|-71858027.5319301|-26683233.071084633|3054112.0054803905
173|-231076219.20047414|-72199190.02478099|-26843847.679523822|3071868.470628532
174|-230922451.05946833|-72540137.72079137|-27004382.48177854|3089624.9357766737
175|-230767990.98686746|-72880869.52297458|-27164836.96857346|3107381.400924816
176|-230612839.21110588|-73221384.33412942|-27325210.63048465|3125137.8660729574
177|-230456995.96247628|-73561681.05684288|-27485502.957940787|3142894.3312210995
178|-230300461.47313252|-73901758.5934906|-27645713.441223305|3160650.796369241
179|-230143235.97709188|-74241615.84623891|-27805841.570467275|3178407.261517383
180|-229985319.71023735|-74581251.71704692|-27965886.835662246|3196163.7266655248
181|-229826712.91032046|-74920665.10766694|-28125848.726652455|3213920.1918136664
182|-229667415.81696326|-75259854.91964734|-28285726.733138|3231676.6569618084
183|-229507428.67166132|-75598820.05433297|-28445520.34467499|3249433.12210995
184|-229346751.7177855|-75937559.41286795|-28605229.050676763|3267189.587258092
185|-229185385.20058522|-76276071.89619602|-28764852.340414|3284946.0524062337
186|-229023329.3671901|-76614356.40506345|-28924389.703015946|3302702.5175543753
187|-228860584.46661305|-76952411.84001961|-29083840.627470627|3320458.9827025174
188|-228697150.74975252|-77290237.10141902|-29243204.60262575|3338215.447850659
189|-228533028.46939486|-77627831.08942333|-29402481.11718951|3355971.912998801
190|-228368217.88021687|-77965192.70400265|-29561669.65973114|3373728.3781469427
191|-228202719.23878846|-78302320.84493695|-29720769.718681492|3391484.843295085
192|-228036532.80357498|-78639214.41181806|-29879780.782333873|3409241.3084432264
193|-227869658.83493957|-78975872.30405164|-30038702.33884494|3426997.773591368
194|-227702097.595146|-79312293.4208581|-30197533.87623493|3444754.23873951
195|-227533849.3483608|-79648476.66127518|-30356274.88238893|3462510.7038876517
196|-227364914.36065614|-79984420.92415875|-30514924.845057048|3480267.1690357937
197|-227195292.9000119|-80320125.1081855|-30673483.251855657|3498023.6341839354
198|-227024985.23631862|-80655588.1118536|-30831949.5902676|3515780.0993320774
199|-226853991.64137965|-80990808.83348556|-30990323.347643435|3533536.564480219
200|-226682312.38891393|-81325786.17122899|-31148604.01120171|3551293.0296283606
201|-226509947.7545584|-81660519.02305873|-31306791.068029888|3569049.4947765027
202|-226336898.01587042|-81995006.28677908|-31464884.005085304|3586805.9599246443
203|-226163163.45233053|-82329246.86002459|-31622882.309195425|3604562.4250727864
204|-225988744.34534472|-82663239.64026286|-31780785.46705912|3622318.890220928
205|-225813640.97824728|-82996983.52479535|-31938592.9652469|3640075.3553690696
206|-225637853.63630295|-83330477.41076016|-32096304.290202193|3657831.8205172117
207|-225461382.60670987|-83663720.1951328|-32253918.92824156|3675588.2856653533
208|-225284228.17860174|-83996710.77472912|-32411436.365556|3693344.7508134954
209|-225106390.6430508|-84329448.04620591|-32568856.0882112|3711101.215961637
210|-224927870.29306978|-84661930.90606399|-32726177.58214881|3728857.681109779
211|-224748667.42361516|-84994158.25064895|-32883400.333186746|3746614.1462579207
212|-224568782.33158928|-85326128.97615346|-33040523.827020206|3764370.6114060623
213|-224388215.31584284|-85657841.97861964|-33197547.54922261|3782127.0765542043
214|-224206966.67717788|-85989296.15393972|-33354470.98524595|3799883.541702346
215|-224025036.71834984|-86320490.39785926|-33511293.620422088|3817640.006850488
216|-223842425.74407074|-86651423.60597779|-33668014.939963035|3835396.4719986296
217|-223659134.061011|-86982094.67375183|-33824634.428962275|3853152.9371467717
218|-223475161.9778028|-87312502.49649575|-33981151.572395034|3870909.4022949133
219|-223290509.80504206|-87642645.96938469|-34137565.85511961|3888665.867443055
220|-223105177.85529143|-87972523.9874554|-34293876.76187767|3906422.332591197
221|-222919166.4430825|-88302135.44560936|-34450083.777295604|3924178.7977393386
222|-222732475.8849188|-88631479.2386136|-34606186.38588482|3941935.2628874807
223|-222545106.49927822|-88960554.26110321|-34762184.07204284|3959691.7280356223
224|-222357058.60661536|-89289359.40758362|-34918076.32005427|3977448.193183764
225|-222168332.52936468|-89617893.57243158|-35073862.61409122|3995204.658331906
226|-221978928.59194243|-89946155.64989835|-35229542.43821461|4012961.1234800476
227|-221788847.12075|-90274144.53411046|-35385115.27637451|4030717.5886281896
228|-221598088.4441758|-90601859.11907285|-35540580.61241154|4048474.0537763312
229|-221406652.8925986|-90929298.29866984|-35695937.93005712|4066230.5189244733
230|-221214540.79838938|-91256460.96666811|-35851186.71293493|4083986.984072615
231|-221021752.4959147|-91583346.01671775|-36006326.44456118|4101743.4492207565
232|-220828288.3215387|-91909952.34235527|-36161356.608346015|4119499.9143688986
233|-220634148.61362612|-92236278.8370048|-36316276.68759394|4137256.37951704
234|-220439333.71254498|-92562324.39398047|-36471086.16550484|4155012.8446651823
235|-220243843.96066865|-92888087.90648891|-36625784.52517512|4172769.309813324
236|-220047679.70237932|-93213568.26763037|-36780371.24959805|4190525.774961466
237|-219850841.28406984|-93538764.37040186|-36934845.82166521|4208282.240109608
238|-219653329.05414698|-93863675.10769819|-37089207.724166885|4226038.705257749
239|-219455143.36303362|-94188299.37231512|-37243456.4397934|4243795.170405891
240|-219256284.56317183|-94512636.05695042|-37397591.45113555|4261551.635554033
241|-219056753.009025|-94836684.05420706|-37551612.24068602|4279308.100702175
242|-218856549.05708113|-95160442.2565942|-37705518.29083975|4297064.565850317
243|-218655673.06585476|-95483909.5565305|-37859309.08389537|4314821.030998458
244|-218454125.3958903|-95807084.8463453|-38012984.102055654|4332577.4961466
245|-218251906.40976435|-96129967.01828113|-38166542.82742867|4350333.961294742
246|-218049016.47208828|-96452554.96449634|-38319984.74202882|4368090.426442884
247|-217845455.94951126|-96774847.5770663|-38473309.3277774|4385846.8915910255
248|-217641225.2107224|-97096843.74798669|-38626516.06650399|4403603.356739167
249|-217436324.62645406|-97418542.36917461|-38779604.4399469|4421359.82188731
250|-217230754.56948388|-97739942.33247186|-38932573.92975461|4439116.287035451
251|-217024515.41463813|-98061042.52964613|-39085424.017486215|4456872.752183593
252|-216817607.5387936|-98381841.8523942|-39238154.1846129|4474629.2173317345
253|-216610031.32088116|-98702339.19234319|-39390763.91251834|4492385.682479876
254|-216401787.1418876|-99022533.44105393|-39543252.682500206|4510142.147628019
255|-216192875.3848591|-99342423.49002197|-39695619.975770615|4527898.61277616
256|-215983296.43490317|-99662008.23068112|-39847865.273457594|4545655.077924302
257|-215773050.67919195|-99981286.55440468|-39999988.05660562|4563411.543072443
258|-215562138.5069647|-100300257.35250811|-40151987.80617678|4581168.008220585
259|-215350560.30953026|-100618919.51625186|-40303864.00305196|4598924.473368728
260|-215138316.48027018|-100937271.9368426|-40455616.12803134|4616680.938516869
261|-214925407.41464093|-101255313.50543673|-40607243.66183599|4634437.403665011
262|-214711833.51017722|-101573043.11314155|-40758746.08510824|4652193.868813152
263|-214497595.166494|-101890459.65101872|-40910122.87841329|4669950.333961294
264|-214282692.7852899|-102207562.01008555|-41061373.52223964|4687706.799109437
265|-214067126.77034917|-102524349.08131844|-41212497.49700066|4705463.264257578
266|-213850897.5275451|-102840819.75565423|-41363494.2830351|4723219.72940572
267|-213634005.4648424|-103156972.92399316|-41514363.36060838|4740976.194553861
268|-213416450.99229974|-103472807.47720146|-41665104.20991373|4758732.659702004
269|-213198234.5220729|-103788322.30611302|-41815716.31107285|4776489.124850146
270|-212979356.46841714|-104103516.30153272|-41966199.144137375|4794245.589998287
271|-212759817.24769017|-104418388.35423785|-42116552.18908946|4812002.055146429
272|-212539617.27835453|-104732937.35498169|-42266774.925843336|4829758.52029457
273|-212318756.98098087|-105047162.19449475|-42416866.83424581|4847514.985442713
274|-212097236.77825004|-105361061.76348841|-42566827.39407787|4865271.4505908545
275|-211875057.09495634|-105674634.95265639|-42716656.08505527|4883027.915738996
276|-211652218.35801008|-105987880.65267771|-42866352.386829816|4900784.380887138
277|-211428720.9964401|-106300797.75421937|-43015915.77899054|4918540.846035279
278|-211204565.44139677|-106613385.14793862|-43165345.741064645|4936297.311183422
279|-210979752.12615466|-106925641.72448523|-43314641.75251848|4954053.7763315635
280|-210754281.48611546|-107237566.37450428|-43463803.29275874|4971810.241479705
281|-210528153.95881012|-107549157.98863904|-43612829.841133736|4989566.706627847
282|-210301369.98390242|-107860415.45753267|-43761720.87693406|5007323.171775988
283|-210073930.003191|-108171337.6718318|-43910475.87939418|5025079.636924131
284|-209845834.46061265|-108481923.52218802|-44059094.327693075|5042836.102072272
285|-209617083.80224457|-108792171.8992616|-44207575.70095579|5060592.567220414
286|-209387678.4763077|-109102081.69372292|-44355919.4782541|5078349.032368556
287|-209157618.93316868|-109411651.79625623|-44504125.13860811|5096105.497516698
288|-208926905.62534347|-109720881.09756128|-44652192.16098694|5113861.96266484
289|-208695539.00749967|-110029768.48835638|-44800120.02431006|5131618.427812981
290|-208463519.53645894|-110338312.85938142|-44947908.20744859|5149374.892961123
291|-208230847.6712006|-110646513.1013996|-45095556.189226024|5167131.358109265
292|-207997523.87286347|-110954368.10520113|-45243063.448419884|5184887.823257407
293|-207763548.60474947|-111261876.76160488|-45390429.46376234|5202644.288405549
294|-207528922.33232558|-111569037.96146211|-45537653.7139419|5220400.75355369
295|-207293645.5232274|-111875850.59565814|-45684735.677604035|5238157.218701832
296|-207057718.6472611|-112182313.55511603|-45831674.83335289|5255913.683849974
297|-206821142.1764071|-112488425.73079833|-45978470.659751944|5273670.148998116
298|-206583916.5848218|-112794186.01371086|-46125122.635325655|5291426.614146258
299|-206346042.3488413|-113099593.29490432|-46271630.23856019|5309183.079294399
300|-206107519.9469835|-113404646.46547823|-46417992.94790509|5326939.544442541
301|-205868349.85995123|-113709344.41658263|-46564210.24177403|5344696.009590683
302|-205628532.570635|-114013686.03942138|-46710281.59854621|5362452.474738825
303|-205388068.5641154|-114317670.2252553|-46856206.49656773|5380208.939886967
304|-205146958.3276665|-114621295.86540401|-47001984.41415241|5397965.405035108
305|-204905202.3507579|-114924561.85124984|-47147614.82958345|5415721.87018325
306|-204662801.1250583|-115227467.07423964|-47293097.22111419|5433478.3353313925
307|-204419755.1444374|-115530010.42588857|-47438431.06696981|5451234.800479534
308|-204176064.90496957|-115832190.79778202|-47583615.84534809|5468991.265627676
309|-203931730.90493578|-116134007.08157943|-47728651.03442113|5486747.730775817
310|-203686753.64482707|-116435458.16901627|-47873536.11233616|5504504.195923959
311|-203441133.62734702|-116736542.9519074|-48018270.557216965|5522260.661072101
312|-203194871.35741428|-117037260.32215017|-48162853.84716537|5540017.126220243
313|-202947967.34216598|-117337609.17172667|-48307285.460262|5557773.591368385
314|-202700422.0909598|-117637588.3927075|-48451564.8745681|5575530.056516526
315|-202452236.11537737|-117937196.87725374|-48595691.568126276|5593286.521664668
316|-202203409.92922652|-118236433.51762094|-48739665.01896228|5611042.98681281
317|-201953944.04854462|-118535297.20616102|-48883484.70508579|5628799.451960952
318|-201703838.99160066|-118833786.83532631|-49027150.104492225|5646555.917109094
319|-201453095.27889886|-119131901.2976715|-49170660.69516348|5664312.382257235
320|-201201713.43318054|-119429639.48585759|-49314015.955069795|5682068.847405378
321|-200949693.97942787|-119727000.29265401|-49457215.3621705|5699825.312553519
322|-200697037.4448657|-120023982.61094254|-49600258.39441588|5717581.777701661
323|-200443744.35896513|-120320585.33371955|-49743144.52974801|5735338.242849803
324|-200189815.2534459|-120616807.35409933|-49885873.24610227|5753094.707997944
325|-199935250.66227898|-120912647.56531765|-50028444.02140892|5770851.173146087
326|-199680051.12169|-121208104.86073382|-50170856.33359391|5788607.638294228
327|-199424217.17016128|-121503178.13383488|-50313109.66058077|5806364.10344237
328|-199167749.34843525|-121797866.2782377|-50455203.48029145|5824120.568590512
329|-198910648.1995167|-122092168.18769296|-50597137.27064816|5841877.033738653
330|-198652914.2686761|-122386082.75608744|-50738910.509574264|5859633.498886796
331|-198394548.1034518|-122679608.87744807|-50880522.67499607|5877389.964034937
332|-198135550.25365323|-122972745.4459442|-51021973.24484384|5895146.429183079
333|-197875921.2713638|-123265491.35589118|-51163261.69705332|5912902.894331221
334|-197615661.71094292|-123557845.50175387|-51304387.50956728|5930659.359479362
335|-197354772.1290299|-123849806.77814895|-51445350.16033653|5948415.824627505
336|-197093253.08454552|-124141374.07984918|-51586149.127321735|5966172.289775646
337|-196831105.138696|-124432546.30178556|-51726783.88849437|5983928.754923788
338|-196568328.85497478|-124723322.33905154|-51867253.92183862|6001685.2200719295
339|-196304924.79916596|-125013701.08690532|-52007558.70535226|6019441.685220072
340|-196040893.53934667|-125303681.44077405|-52147697.71704859|6037198.150368214
341|-195776235.64589012|-125593262.29625629|-52287670.434957445|6054954.615516355
342|-195510951.69146842|-125882442.54912557|-52427476.33712676|6072711.080664497
343|-195245042.25105485|-126171221.09533408|-52567114.901624225|6090467.5458126385
344|-194978507.90192738|-126459596.83101523|-52706585.606538296|6108224.010960781
345|-194711349.22367072|-126747568.65248774|-52845887.929980114|6125980.476108923
346|-194443566.79817984|-127035135.45625818|-52985021.350084476|6143736.941257064
347|-194175161.20966184|-127322296.13902518|-53123985.34501179|6161493.406405206
348|-193906133.04463977|-127609049.59768188|-53262779.39294906|6179249.871553347
349|-193636482.89195433|-127895394.72932021|-53401402.972111806|6197006.33670149
350|-193366211.34276772|-128181330.43123339|-53539855.560745105|6214762.801849632
351|-193095318.9905653|-128466855.6009202|-53678136.63712551|6232519.266997773
352|-192823806.43115944|-128751969.13608749|-53816245.67956212|6250275.732145915
353|-192551674.2626913|-129036669.93465456|-53954182.16639849|6268032.197294056
354|-192278923.08563435|-129320956.89475575|-54091945.57601375|6285788.662442199
355|-192005553.50279695|-129604828.91474421|-54229535.3868243|6303545.127590341
356|-191731566.11932462|-129888284.89319584|-54366951.07728548|6321301.592738482
357|-191456961.5427036|-130171323.7289118|-54504192.1258927|6339058.057886624
358|-191181740.38276285|-130453944.32092306|-54641258.01118341|6356814.523034766
359|-190905903.25167757|-130736145.56849289|-54778148.2117382|6374570.988182908
360|-190629450.7639711|-131017926.37112135|-54914862.20618276|6392327.4533310495
361|-190352383.53651857|-131299285.62854788|-55051399.47318904|6410083.918479191
362|-190074702.18854883|-131580222.24075581|-55187759.491477154|6427840.383627333
363|-189796407.34164804|-131860735.10797493|-55323941.739816576|6445596.848775475
364|-189517499.61976144|-132140823.13068606|-55459945.69702813|6463353.313923617
365|-189237979.6491972|-132420485.20962368|-55595770.84198509|6481109.7790717585
366|-188957848.05862805|-132699720.24578045|-55731416.65361524|6498866.2442199
367|-188677105.479095|-132978527.14041004|-55866882.61090201|6516622.709368042
368|-188395752.54400966|-133256904.79503109|-56002168.19288633|6534379.174516184
369|-188113789.88915658|-133534852.11143121|-56137272.87866831|6552135.639664326
370|-187831218.152697|-133812367.99166986|-56272196.14740849|6569892.1048124675
371|-187548037.97517037|-134089451.33808285|-56406937.47832989|6587648.569960609
372|-187264249.9994983|-134366101.05328524|-56541496.35071917|6605405.035108751
373|-186979854.87098616|-134642316.04017586|-56675872.24392874|6623161.500256893
