sail 0 mars; shortest distance: 90110826.39390826|sail x|sail y|sail z|time|yaw|sail Vx|sail Vy|sail Vz|distance x|distance y|distance z|abs distance
18|-37198826.67966168|130052553.29909371|56409425.02274849|319616.3726665525|0.6|-29.179550419213513|-6.7923140898221455|-2.945446678334203|-209246077.96608984|-147482508.74574906|-57717542.76479818|262423943.787409
19|-37716779.22035507|129931141.3907737|56356775.39093596|337372.83781469427|0.6|-29.159990220250492|-6.882908115491571|-2.9847410936188417|-208683249.79753867|-147722410.6366157|-57831825.064609595|262135707.87029082
20|-38234381.25297037|129808121.48455319|56303428.30315614|355129.3029628361|0.6|-29.140071042635142|-6.973430711827934|-3.0240045351266716|-208120065.8407545|-147960655.32144055|-57945406.43435683|261847259.7824024
21|-38751626.40602339|129683494.8613282|56249384.31484316|372885.7681109779|0.6|-29.119793187484092|-7.063880465523498|-3.0632363898471495|-207556532.43412057|-148197243.03141463|-58058286.94890469|261558600.8557732
22|-39268508.31352703|129557262.82713075|56194643.9923337|390642.2332591197|0.6|-29.099156964308484|-7.154255963628685|-3.1024360449248927|-206992655.91206032|-148432174.0224883|-58170466.69380632|261269732.42598554
23|-39785020.615152836|129429426.71313342|56139207.91286893|408398.6984072615|0.6|-29.07816269103115|-7.244555793608459|-3.141602887684142|-206428442.60487804|-148665448.57537684|-58281945.76530534|260980655.83215824
24|-40301156.95639252|129299987.87565395|56083076.66459654|426155.1635554033|0.6|-29.056810694003794|-7.334778543398725|-3.180736305653217|-205863898.8385986|-148897066.9955655|-58392724.27033823|260691372.41692987
25|-40816910.9887195|129168947.69615987|56026250.84657275|443911.6287035451|0.6|-29.035101308024156|-7.424922801462722|-3.2198356865889792|-205299030.93480793|-149127029.6133149|-58502802.326536536|260401883.52644366
26|-41332276.36973907|129036307.58126454|55968731.06876062|461668.0938516869|0.6|-29.013034876347746|-7.514987156844758|-3.258900418500139|-204733845.21050423|-149355336.7836577|-58612180.06222546|260112190.51033586
27|-41847246.762095205|128902068.9617984|55910517.951627105|479424.5589998287|0.6|-28.99061175010536|-7.604970198934347|-3.2979298895449665|-204168347.9791932|-149581988.8854706|-58720857.6160212|259822294.72207925
28|-42361815.834690705|128766233.293601|55851612.126486726|497181.0241479705|0.6|-28.967832288826187|-7.694870517769176|-3.3369234881626886|-203602545.5496695|-149806986.32226706|-58828835.137174904|259532197.51865482
29|-42875977.26354363|128628802.05804273|55792014.235727824|514937.4892961123|0.6|-28.944696860787097|-7.784686704253368|-3.3758806031681456|-203036444.2251618|-150030329.5227194|-58936112.78579906|259241900.26034263
30|-43389724.73129944|128489776.76154628|55731724.932604976|532693.9544442542|0.6|-28.92120584271944|-7.8744173500626085|-3.4148006237106494|-202470050.30382273|-150252018.9401816|-59042690.73266042|258951404.31089726
31|-43903051.92738201|128349158.93558337|55670744.88123761|550450.4195923959|0.6|-28.897359619821213|-7.964061047698084|-3.4536829392973796|-201903370.07857937|-150472055.05268615|-59148569.159178704|258660711.0375376
32|-44415952.54814468|128206950.13667156|55609074.75660861|568206.8847405377|0.6|-28.87315858576919|-8.053616390540434|-3.4925269398167824|-201336409.83698392|-150690438.36294183|-59253748.25742556|258369821.81093806
33|-44928420.29702126|128063151.946371|55546715.244562946|585963.3498886796|0.6|-28.848603142731086|-8.143081972903689|-3.531332015561968|-200769175.86106455|-150907169.39833114|-59358228.230123416|258078738.0052202
34|-45440448.88467707|127917765.97128128|55483667.04180623|603719.8150368213|0.6|-28.82369370137771|-8.232456390089217|-3.5700975572541056|-200201674.42717612|-151122248.71090776|-59462009.2906444|257787460.99794528
35|-45952032.02915074|127770793.84299213|55419930.85588341|621476.2801849631|0.6|-28.79843068086933|-8.32173823844255|-3.6088229560670735|-199633911.80585992|-151335676.87734815|-59565091.66298924|257495992.17008272
36|-46463163.45578194|127622237.21696097|55355507.4046919|639232.745333105|0.6|-28.772814508241|-8.410926115477388|-3.647507603681259|-199065894.2619179|-151547454.49782962|-59667475.581300676|257204332.90540406
37|-46973836.897622705|127472097.77381442|55290397.41704609|656989.2104812467|0.6|-28.746845619145436|-8.50001861984787|-3.686150892271513|-198497628.054003|-151757582.19733265|-59769161.290428326|256912484.5911672
38|-47484046.09561128|127320377.21945909|55224601.632725395|674745.6756293885|0.6|-28.720524457928928|-8.589014351395392|-3.724752214527453|-197929119.43444717|-151966060.6257525|-59870149.04597695|256620448.6181743
39|-47993784.798646316|127167077.28469354|55158120.802306004|692502.1407775304|0.6|-28.6938514774281|-8.677911911226618|-3.7633109636873097|-197360374.64918882|-152172890.4575118|-59970439.11413856|256328226.38056204
40|-48503046.763736226|127012199.72519678|55090955.68715583|710258.6059256722|0.6|-28.66682713897731|-8.766709901767962|-3.8018265335615524|-196791399.9376253|-152378072.39154965|-60070031.77168748|256035819.27579248
41|-49011825.756148525|126855746.3215165|55023107.05942942|728015.071073814|0.6|-28.639451912416067|-8.855406926820063|-3.840298318556517|-196222201.53246534|-152581607.1513109|-60168927.30597583|255743228.7046447
42|-49520115.54955919|126697718.87905745|54954575.70206297|745771.5362219558|0.6|-28.61172627609647|-8.944001591612246|-3.878725713698033|-195652785.65958148|-152783495.48473504|-60267126.01492861|255450456.07120666
43|-50027909.92620196|126538119.22806978|54885362.4087692|763528.0013700976|0.6|-28.583650716890592|-9.032492502857009|-3.9171081146550497|-195083158.5378626|-152983738.16424543|-60364628.207038954|255157502.78286797
44|-50535202.67702852|126376949.2235213|54815467.98398201|781284.4665182394|0.6|-28.555225730136264|-9.120878268821086|-3.9554449177704654|-194513326.37905538|-153182335.98662218|-60461434.20131309|254864370.25022355
45|-51041987.60196603|126214210.74392644|54744893.242348514|799040.9316663812|0.6|-28.52645181902793|-9.209157499545858|-3.993735520156734|-193943295.3875087|-153379289.77183202|-60557544.32676264|254571059.88616595
46|-51548258.509910874|126049905.69300142|54673639.009447|816797.396814523|0.6|-28.49732949551047|-9.297328806663263|-4.031979319616007|-193373071.76018173|-153574600.36468405|-60652958.92312289|254277573.10716733
47|-52054009.218901694|125884035.99939981|54601706.12167218|834553.8619626648|0.6|-28.467859280152087|-9.38539080348647|-4.070175714679461|-192802661.68647256|-153768268.6345662|-60747678.34073837|253983911.33308095
48|-52559233.55629434|125716603.61642571|54529095.42611085|852310.3271108066|0.6|-28.4380417020055|-9.473342105103717|-4.108324104648003|-192232071.34804523|-153960295.47515917|-60841702.94043877|253690075.9869232
49|-53063925.35891201|125547610.52201343|54455807.78053301|870066.7922589484|0.6|-28.40787729861072|-9.561181328434026|-4.146423889616432|-191661306.91868132|-154150681.80441684|-60935033.09353042|253396068.49486277
50|-53568078.47319544|125377058.71870707|54381844.05338307|887823.2574070902|0.6|-28.37736661599787|-9.64890709228292|-4.184474470497611|-191090374.56413156|-154339428.5645467|-61027669.181787804|253101890.28620994
51|-54071686.75535303|125204950.23364022|54307205.12377102|905579.722555232|0.6|-28.346510208689946|-9.736518017398147|-4.222475249046633|-190519280.44196755|-154526536.7219901|-61119611.59744491|252807542.7934067
52|-54574744.07151099|125031287.11851554|54231891.88146359|923336.1877033738|0.6|-28.31530863970561|-9.82401272652539|-4.260425627884988|-189948030.70143357|-154712007.267403|-61210860.74318688|252513027.45201787
53|-55077244.29786946|124856071.44889367|54155905.22657582|941092.6528515156|0.6|-28.283762480188447|-9.91138984453031|-4.298325010553499|-189376631.48329216|-154895841.21494544|-61301417.03184185|252218345.70022067
54|-55579181.3208435|124679305.3252364|54079246.0700235|958849.1179996574|0.6|-28.251872309984893|-9.998647998352153|-4.336172801492194|-188805088.919685|-155078039.60332543|-61391280.88683361|251923498.97956488
55|-56080549.037229046|124500990.87105376|54001915.33271956|976605.5831477992|0.6|-28.219638716655997|-10.085785817235408|-4.373968406140803|-188233409.13396883|-155258603.4939471|-61480452.74137841|251628488.73363218
56|-56581341.35433235|124321130.23528044|53923913.94660474|994362.048295941|0.6|-28.1870622967764|-10.172801932555414|-4.411711230863091|-187661598.24058798|-155437533.97328764|-61568933.03951592|251333316.40976927
57|-57081552.190129645|124139725.59115791|53845242.8541628|1012118.5134440828|0.6|-28.1541436553436|-10.25969497797945|-4.449400683016735|-187089662.34491628|-155614832.15178046|-61656722.235624716|251037983.45828578
58|-57581175.4734173|123956779.13621108|53765903.00841032|1029874.9785922247|0.6|-28.120883405779125|-10.346463589522736|-4.487036170977626|-186517607.54310906|-155790499.16379255|-61743820.79441251|250742491.33244532
59|-58080205.143961996|123772293.09222388|53685895.37288619|1047631.4437403665|0.6|-28.08728216992914|-10.433106405604548|-4.524617104164193|-185945439.92195466|-155964536.16760093|-61830229.19090585|250446841.48845658
60|-58578635.15265096|123586269.70521387|53605220.92164056|1065387.9088885083|0.6|-28.053340578064525|-10.519622067104402|-4.562142893061786|-185373165.55872622|-156136944.34536797|-61915947.91043947|250151035.3854641
61|-59076459.46164212|123398711.24540594|53523880.63922344|1083144.37403665|0.6|-28.019059268880422|-10.606009217418364|-4.599612949247091|-184800790.52103332|-156307724.9031162|-62000977.44864523|249855074.48553953
62|-59573672.044458285|123209620.00662056|53441875.52041935|1100900.8391847918|0.6|-27.98443888917135|-10.692266502541592|-4.637026685423941|-184228320.86672968|-156476879.0701169|-62085318.311186954|249558960.25328383
63|-60070266.88602269|123018998.30505103|53359206.569717|1118657.3043329336|0.6|-27.949480093167534|-10.778392571178276|-4.674383515471018|-183655762.64387947|-156644408.09766877|-62168971.013230674|249262694.1550177
64|-60566237.98310962|122826848.4823637|53275874.80265396|1136413.7694810755|0.6|-27.914183544267715|-10.86438607465815|-4.711682854405597|-183083121.8903088|-156810313.2621986|-62251936.08078948|248966277.66084552
65|-61061579.34436825|122633172.90435056|53191881.24523224|1154170.2346292173|0.6|-27.878549914306408|-10.950245667052124|-4.748924118433724|-182510404.63358352|-156974595.86391485|-62334214.05013945|248669712.24377602
66|-61556284.990457416|122437973.96073686|53107226.93383485|1171926.6997773591|0.6|-27.842579883461525|-11.035970005236258|-4.7861067249779605|-181937616.89087644|-157137257.22661602|-62415805.46773662|248372999.3796052
67|-62050348.954195015|122241254.06513979|53021912.91520791|1189683.164925501|0.6|-27.806274140245716|-11.121557748949039|-4.823230092702228|-181364764.66881993|-157298298.69765043|-62496710.89019933|248076140.54689914
68|-62543765.28070741|122043015.6550259|52935940.24644212|1207439.6300736426|0.6|-27.769633381496966|-11.20700756084876|-4.860293641536696|-180791853.96335834|-157457721.64787424|-62576930.884290166|247779137.22697672
69|-63036528.02757876|121843261.1916671|52849309.99495373|1225196.0952217844|0.6|-27.732658312368542|-11.292318106571019|-4.897296792702723|-180218890.7596007|-157615527.47160834|-62656466.02689717|247481990.9038917
70|-63528631.26500037|121641993.1600955|52762023.238464974|1242952.5603699263|0.6|-27.69534964631822|-11.377488054786301|-4.934238968737828|-179645881.0316731|-157771717.58659428|-62735316.90501465|247184703.0644144
71|-64020069.07592|121439214.06905697|52674081.064983875|1260709.025518068|0.6|-27.657708105096837|-11.462516077257705|-4.971119593520735|-179072830.74257153|-157926293.4339485|-62813484.11572337|246887275.1980132
72|-64510835.55619119|121234926.45096342|52585484.57278356|1278465.49066621|0.6|-27.61973441873613|-11.547400848898745|-5.007938092296437|-178499745.8440143|-158079256.47811562|-62890968.26617023|246589708.7968352
73|-65000924.81472252|121029132.86184373|52496234.87038102|1296221.9558143518|0.6|-27.5814293255359|-11.63214104783128|-5.044693891701329|-177926632.276295|-158230608.20682007|-62967769.97354722|246292005.35568678
74|-65490330.97362691|120821835.88129349|52406333.07651529|1313978.4209624934|0.6|-27.542793572050478|-11.71673535544354|-5.081386419788374|-177353495.96813485|-158380350.1310169|-63043889.86507019|245994166.37201345
75|-65979048.16837086|120613038.11242345|52315780.320125066|1331734.8861106352|0.6|-27.503827913074478|-11.801182456448279|-5.118015106052323|-176780342.83653557|-158528483.78484118|-63119328.57795669|245696193.34587944
76|-66467070.54792366|120402742.18180668|52224577.74032585|1349491.351258777|0.6|-27.464533111627894|-11.885481038941009|-5.154579381454979|-176207178.78663206|-158675010.72555587|-63194086.75940352|245398087.77994666
77|-66954392.27442615|120190950.73751646|52132726.48555885|1367247.816406919|0.6|-27.424909937854444|-11.969629794357786|-5.191078678406907|-175634009.71202564|-158819932.5315907|-63268165.06573593|245099851.17834762
78|-67441007.52346629|119977666.44957307|52040227.71378479|1385004.2815550608|0.6|-27.3849591692911|-12.053627417560147|-5.22751243080427|-175060841.4945106|-158963250.80298996|-63341564.16260187|244801485.04693645
79|-67926910.48506095|119762892.01319265|51947082.5938931|1402760.7467032026|0.6|-27.34468159273259|-12.13747260706793|-5.263880074129774|-174487680.00309402|-159104967.16466212|-63414284.726381525|244502990.89518094
80|-68412095.36328138|119546630.1466505|51853292.304775104|1420517.2118513444|0.6|-27.304078003030455|-12.221164065008372|-5.300181045430611|-173914531.09437263|-159245083.26424414|-63486327.44326086|244204370.23494172
81|-68896556.37639627|119328883.59119706|51758858.03528763|1438273.676999486|0.6|-27.263149203060582|-12.304700497173599|-5.336414783343397|-173341400.6123916|-159383600.77201843|-63557693.009195596|243905624.58043262
82|-69380287.75701718|119109655.11098328|51663780.98422062|1456030.142147628|0.6|-27.221896003695985|-12.388080613078772|-5.372580728119396|-172768294.388501|-159520521.38083902|-63628382.12987922|243606755.44818622
83|-69863283.75224403|118888947.49298404|51568062.36026388|1473786.6072957697|0.6|-27.180319223778703|-12.471303126020318|-5.408678321649773|-172195218.2412125|-159655846.80605614|-63698395.520710155|243307764.3570186
84|-70345538.62381029|118666763.5469201|51471703.3819733|1491543.0724439116|0.6|-27.138419690090693|-12.554366753134246|-5.444707007490889|-171622177.976056|-159789578.78543872|-63767733.90675816|243008652.82799312
85|-70827046.64822826|118443106.10517818|51374705.27773614|1509299.5375920534|0.6|-27.096198237323826|-12.637270215454556|-5.480666230889638|-171049179.38543656|-159921719.0790958|-63836398.02273026|242709422.3843832
86|-71307802.11693397|118217978.02272937|51277069.28573568|1527056.0027401953|0.6|-27.053655708048925|-12.72001223797172|-5.5165554388088145|-170476228.24849126|-160052269.46939588|-63904388.61293564|242410074.55163428
87|-71787799.33643216|117991382.17704588|51178796.653915085|1544812.4678883369|0.6|-27.01079295268387|-12.80259154969126|-5.552374079952517|-169903330.3309464|-160181231.76088434|-63971706.43124989|242110610.85732457
88|-72267032.62844104|117763321.46801604|51079888.63994055|1562568.9330364787|0.6|-26.967610829460767|-12.885006883692412|-5.588121604791595|-169330491.38497475|-160308607.78019965|-64038352.24107859|241811032.83112487
89|-72745496.33003692|117533798.81785756|50980346.511163704|1580325.3981846205|0.6|-26.924110204392154|-12.967256977186864|-5.623797465589127|-168757717.1490528|-160434399.37598753|-64104326.81532007|241511342.0047575
90|-73223184.79379876|117302817.17102921|50880171.544583246|1598081.8633327624|0.6|-26.8802919512363|-13.049340571577586|-5.659401116425943|-168185013.34781855|-160558608.4188136|-64169630.93632743|241211539.91195425
91|-73700092.3879194|117070379.49423406|50779365.026846424|1615838.3284809042|0.6|-26.836156951509842|-13.131256412493375|-5.694932013215596|-167612385.69196197|-160681236.80116752|-64234265.39591046|240911628.08850914
92|-74176213.49522397|116836488.77950364|50677928.2555867|1633594.793629046|0.6|-26.791706096092867|-13.213003249019408|-5.730389613370602|-167039839.87920874|-160802286.44054842|-64298230.99667366|240611608.07550722
93|-74651542.51469272|116601148.04021531|50575862.53769634|1651351.2587771877|0.6|-26.746940283181047|-13.294579834770806|-5.765773376268119|-166467381.5927996|-160921759.2754829|-64361528.550289236|240311481.41528508
94|-75126073.86178724|116364360.31048314|50473169.18906225|1669107.7239253295|0.6|-26.701860417981568|-13.375984928085837|-5.801082763333761|-165895016.50116605|-161039657.26491708|-64424158.87723338|240011249.65085098
95|-75599801.96811634|116126128.64640898|50369849.53510863|1686864.1890734714|0.6|-26.656467413370518|-13.457217291733537|-5.836317237914763|-165322750.25826654|-161155982.38946885|-64486122.80732929|239710914.3272244
96|-76072721.28157446|115886456.12599923|50265904.91076084|1704620.6542216132|0.6|-26.610762189860505|-13.538275692969034|-5.871476265303979|-164750588.50345016|-161270736.65134513|-64547421.179711364|239410476.9914043
97|-76544826.26647957|115645345.84908046|50161336.66040878|1722377.119369755|0.6|-26.564745675567575|-13.619158903588824|-5.906559312763858|-164178536.86132067|-161383922.07425916|-64608054.84278918|239109939.19233772
98|-77016111.40371093|115402800.93721361|50056146.137869745|1740133.5845178969|0.6|-26.518418806177454|-13.69986569998601|-5.941565849550404|-163606600.941601|-161495540.70334527|-64668024.65421063|238809302.48088688
99|-77486571.1908465|115158824.53360713|49950334.70635072|1757890.0496660387|0.6|-26.47178252491109|-13.780394863205496|-5.976495346937118|-163034786.33899787|-161605594.60507315|-64727331.48082464|238508568.40979633
100|-77956200.14229997|114913419.80302884|49843903.73841014|1775646.5148141803|0.6|-26.424837782489504|-13.860745178999153|-6.011347278238923|-162463098.6330667|-161714085.8671609|-64785976.19864337|238207738.53365937
101|-78424992.78945757|114666589.93171653|49736854.61591913|1793402.9799623222|0.6|-26.377585537097932|-13.940915437880935|-6.046121118836074|-161891543.38807696|-161821016.59848633|-64843959.692803875|237906814.408884
102|-78892943.68081467|114418338.12728739|49629188.73002223|1811159.445110464|0.6|-26.330026754349326|-14.020904435181958|-6.080816346198044|-161320126.1528778|-161926388.92899787|-64901282.85752925|237605797.5936583
103|-79360047.38211186|114168667.61864613|49520907.48109755|1828915.9102586058|0.6|-26.28216240724709|-14.100710971105535|-6.115432439907403|-160748852.46076387|-162030205.00962332|-64957946.596089184|237304689.64791524
104|-79826298.47647095|113917581.65589195|49412012.27871641|1846672.3754067477|0.6|-26.233993476147187|-14.180333850782183|-6.14996888168367|-160177727.8293414|-162132467.0121782|-65013951.820760064|237003492.13329694
105|-80291691.56453052|113665083.51022431|49302504.54160245|1864428.8405548895|0.6|-26.185520948719528|-14.259771884324582|-6.184425155407156|-159606757.760395|-162233177.12927243|-65069299.45278452|236702206.6131185
106|-80756221.26443861|113411176.47412089|49192385.69770888|1882185.3057030311|0.6|-26.13674582004843|-14.33902388676331|-6.218800747091084|-159035947.73989677|-162332337.5744892|-65123990.422449015|236400834.65264738
107|-81219882.21119928|113155863.86275265|49081657.18483217|1899941.770851173|0.6|-26.087669093364838|-14.41808867744331|-6.253095144619804|-158465303.23866212|-162429950.5838015|-65178025.66969809|236099377.8208176
108|-81682669.05826615|112899149.01108865|48970320.449356385|1917698.2359993148|0.6|-26.038291778576795|-14.496965081297033|-6.287307838301029|-157894829.7107582|-162526018.41267768|-65231406.142879084|235797837.6869572
109|-82144576.47725147|112641035.27461253|48858376.94656388|1935454.7011474567|0.6|-25.98861489264468|-14.575651928544007|-6.321438320735521|-157324532.59379685|-162620543.33679914|-65284132.799053274|235496215.82169178
110|-82605599.1578997|112381526.02952982|48745828.14072528|1953211.1662955985|0.6|-25.938639459696407|-14.654148054611513|-6.355486086782682|-156754417.30896348|-162713527.65226865|-65336206.604086265|235194513.79726124
111|-83065731.80821717|112120624.6726743|48632675.50505883|1970967.6314437403|0.6|-25.888366510988707|-14.732452300185841|-6.389450633582789|-156184489.26088917|-162804973.67551816|-65387628.53260792|234892733.1874898
112|-83524969.15460142|111858334.62141323|48518920.52168934|1988724.096591882|0.6|-25.837797084867862|-14.810563511263414|-6.423331460579165|-155614753.83752367|-162894883.7432145|-65438399.567971505|234590875.56775507
113|-83983305.94196995|111594659.31355172|48404564.681606635|2006480.5617400238|0.6|-25.78693222672988|-14.888480539201753|-6.457128069540288|-155045216.4100089|-162983260.21216518|-65488520.70221272|234288942.51495734
114|-84440736.93388866|111329602.20723608|48289609.484623685|2024237.0268881656|0.6|-25.735772988980077|-14.966202240770297|-6.490839964581835|-154475882.3325523|-163070105.4592233|-65537992.93600851|233986935.6074887
115|-84897256.91269988|111063166.78085607|48174056.43933422|2041993.4920363075|0.6|-25.684320430992102|-15.043727478201081|-6.524466652188661|-153906756.94230133|-163155421.88118994|-65586817.27863462|233684856.4252008
116|-85352860.67964984|110795356.53294638|48057907.06306998|2059749.9571844493|0.6|-25.632575619066408|-15.121055119239262|-6.558007641236718|-153337845.5592178|-163239211.89471793|-65634994.74792391|233382706.54937387
117|-85807543.05501594|110526174.98208691|47941162.88185745|2077506.4223325911|0.6|-25.580539626388155|-15.19818403719351|-6.59146244301491|-152769153.48595327|-163321477.93621197|-65682526.37022294|233080487.56268373
118|-86261298.87823334|110255625.66680226|47823825.430374295|2095262.887480733|0.6|-25.528213532984516|-15.275113110986236|-6.62483057124688|-152200686.00772387|-163402222.46173066|-65729413.18034947|232778201.0491699
119|-86714123.00802132|109983712.14546007|47705896.25190528|2113019.3526288746|0.6|-25.475598425681454|-15.351841225203687|-6.658111542112742|-151632448.39218694|-163481447.94688463|-65775656.221548244|232475848.5942023
120|-87166010.32250914|109710437.99616848|47587376.89829775|2130775.8177770167|0.6|-25.422695398059915|-15.428367270145886|-6.69130487427074|-151064445.88931668|-163559156.8867363|-65821256.54544754|232173431.78444842
121|-87616955.71890529|109435806.81682347|47468268.9299822|2148532.2829251583|0.6|-25.369505550492683|-15.504690141649405|-6.724410088780375|-150496683.7317375|-163635351.79584754|-65866215.21207973|231870952.20826048
122|-88066954.11318856|109159822.22514784|47348573.91598916|2166288.7480733|0.6|-25.316029990176723|-15.580808740920986|-6.757426709030243|-149929167.13503498|-163710035.20832008|-65910533.28989877|231568411.4560393
123|-88516000.44191755|108882487.8580284|47228293.43366174|2184045.213221442|0.6|-25.262269830787634|-15.656721975425691|-6.790354261123269|-149361901.29594845|-163783209.6771344|-65954211.855493516|231265811.11864358
124|-88964089.66153605|108603807.37168024|47107429.06872688|2201801.6783695836|0.6|-25.208226192579364|-15.732428758528753|-6.823192273721353|-148794891.39306796|-163854877.77431408|-65997251.99365896|230963152.78811207
125|-89411216.74844648|108323784.44155595|46985982.41525596|2219558.1435177256|0.6|-25.15390020234655|-15.807928009519712|-6.855940278055849|-148228142.58676302|-163925042.09083742|-66039654.7973578|230660438.0576755
126|-89857376.69912784|108042422.7622388|46863955.0756185|2237314.6086658672|0.6|-25.099292993378235|-15.883218653658865|-6.888597807947709|-147661660.0190668|-163993705.23653066|-66081421.36767417|230357668.52172446
127|-90302564.5302534|107759726.0473352|46741348.660435475|2255071.0738140093|0.6|-25.044405705411073|-15.958299622223512|-6.921164399827542|-147095448.8135606|-164060869.83996278|-66122552.81376795|230054845.77577922
128|-90746775.2788074|107475698.02936594|46618164.78853219|2272827.538962151|0.6|-24.98923948458195|-16.033169852553954|-6.953639592755565|-146529514.07525948|-164126538.54833677|-66163050.252827555|229751971.4164571
129|-91190004.00220154|107190342.45965682|46494405.08689081|2290584.0041102925|0.6|-24.933795483380127|-16.10782828809928|-6.986022928441471|-145963860.89049792|-164190714.02738258|-66202914.810023576|229449047.0414414
130|-91632245.77839063|106903663.108228|46370071.190602385|2308340.4692584346|0.6|-24.878074860598772|-16.182273878462926|-7.0183139512641795|-145398494.3268165|-164253398.9612466|-66242147.61846069|229146074.2494483
131|-92073495.70598777|106615663.7636828|46245164.74281863|2326096.934406576|0.6|-24.822078781286045|-16.25650557944799|-7.050512208291499|-144833419.4328487|-164314596.0523829|-66280749.819130525|228843054.64019528
132|-92513748.90437894|106326348.23309523|46119687.39470311|2343853.3995547183|0.6|-24.765808416695535|-16.33052235310235|-7.0826172492997|-144268641.2382087|-164374308.0214406|-66318722.56086277|228539989.81436726
133|-92953000.51383692|106035720.34189679|45993640.8053822|2361609.86470286|0.6|-24.709264944236267|-16.40432316776353|-7.11462862679297|-143704164.75337982|-164432537.60715333|-66356067.000277236|228236881.37358454
134|-93391245.69563484|105743783.93376228|45867026.6418955|2379366.329851002|0.6|-24.652449547422087|-16.47790699810337|-7.146545896022792|-143139994.969603|-164489287.56622508|-66392784.30173425|227933730.9203683
135|-93828479.63215834|105450542.87049495|45739846.57914605|2397122.7949991436|0.6|-24.595363415820707|-16.551272825172152|-7.1783686150070825|-142576136.85876697|-164544560.67321715|-66428875.637285605|227630540.05810785
