target: mars|target x|target y|target z|time
56|-171074091.11503625|160618392.54624608|78316746.0056234|994362.048295941
57|-171373337.9548973|160375661.83877552|78213508.3317476|1012118.5134440828
58|-171672099.6227313|160132473.26702696|78110047.53235862|1029874.9785922247
59|-171970375.35954988|159888827.60824296|78006363.94343434|1047631.4437403665
60|-172268164.40768358|159644725.64034763|77902457.90130098|1065387.9088885083
61|-172565466.0107818|159400168.14194515|77798329.74263233|1083144.37403665
62|-172862279.41381165|159155155.892319|77693979.8044493|1100900.8391847918
63|-173158603.86305806|158909689.67143014|77589408.4241193|1118657.3043329336
64|-173454438.60612267|158663770.25991642|77484615.93935564|1136413.7694810755
65|-173749782.89192376|158417398.43909082|77379602.68821701|1154170.2346292173
66|-174044635.97069535|158170574.99094066|77274369.00910693|1171926.6997773591
67|-174338997.09398705|157923300.69812608|77168915.24077307|1189683.164925501
68|-174632865.51466307|157675576.34397915|77063241.72230682|1207439.6300736426
69|-174926240.48690218|157427402.7125024|76957348.79314265|1225196.0952217844
70|-175219121.26619688|157178780.5883677|76851236.79305755|1242952.5603699263
71|-175511507.10935295|156929710.75691533|76744906.06217058|1260709.025518068
72|-175803397.27448884|156680194.0041525|76638356.94094218|1278465.49066621
73|-176094791.0210354|156430231.11675227|76531589.77017368|1296221.9558143518
74|-176385687.60973525|156179822.8820523|76424604.89100674|1313978.4209624934
75|-176676086.30264202|155928970.0880541|76317402.64492284|1331734.8861106352
76|-176965986.3631203|155677673.5234212|76209983.37374265|1349491.351258777
77|-177255387.05584458|155425933.97747865|76102347.41962564|1367247.816406919
78|-177544287.64679933|155173752.2402114|75994495.12506932|1385004.2815550608
79|-177832687.403278|154921129.10226345|75886426.83290897|1402760.7467032026
80|-178120585.5938829|154668065.35493654|75778142.88631684|1420517.2118513444
81|-178407981.4885242|154414561.79018918|75669643.62880181|1438273.676999486
82|-178694874.35842013|154160619.20063528|75560929.40420875|1456030.142147628
83|-178981263.47609577|153906238.3795434|75452000.55671808|1473786.6072957697
84|-179267148.11538306|153651420.12083519|75342857.43084516|1491543.0724439116
85|-179552527.55142|153396165.21908465|75233500.37143983|1509299.5375920534
86|-179837401.06065038|153140474.4695168|75123929.72368582|1527056.0027401953
87|-180121767.920823|152884348.66800675|75014145.83310033|1544812.4678883369
88|-180405627.4109916|152627788.61107838|74904149.04553343|1562568.9330364787
89|-180688978.811514|152370795.0959034|74793939.70716754|1580325.3981846205
90|-180971821.40405163|152113368.92030036|74683518.164517|1598081.8633327624
91|-181254154.4715694|151855510.8827332|74572884.76442748|1615838.3284809042
92|-181535977.29833472|151597221.78231072|74462039.85407555|1633594.793629046
93|-181817289.16991752|151338502.41878492|74350983.78096806|1651351.2587771877
94|-182098089.37318933|151079353.5925504|74239716.89294176|1669107.7239253295
95|-182378377.19632316|150819776.10464296|74128239.53816268|1686864.1890734714
96|-182658151.92879266|150559770.75673887|74016552.06512578|1704620.6542216132
97|-182937412.8613721|150299338.35115337|73904654.82265428|1722377.119369755
98|-183216159.28613546|150038479.6908402|73792548.15989934|1740133.5845178969
99|-183494390.49645627|149777195.57938993|73680232.42633939|1757890.0496660387
100|-183772105.7870069|149515486.82102945|73567707.9717798|1775646.5148141803
101|-184049304.45375842|149253354.22062057|73454975.14635226|1793402.9799623222
102|-184325985.79397973|148990798.5836592|73342034.30051446|1811159.445110464
103|-184602149.10623747|148727820.71627423|73228885.78504938|1828915.9102586058
104|-184877793.69039539|148464421.42522642|73115529.95106497|1846672.3754067477
105|-185152918.84761375|148200601.51790768|73001967.14999372|1864428.8405548895
106|-185427523.8803493|147936361.8023397|72888197.73359194|1882185.3057030311
107|-185701608.09235427|147671703.08717325|72774222.05393958|1899941.770851173
108|-185975170.78867644|147406626.18168685|72660040.46343952|1917698.2359993148
109|-186248211.2756583|147141131.8957861|72545653.31481728|1935454.7011474567
110|-186520728.8609369|146875221.0400024|72431060.96112035|1953211.1662955985
111|-186792722.85344312|146608894.4254923|72316263.75571798|1970967.6314437403
112|-187064192.56340158|146342152.864036|72201262.05230044|1988724.096591882
113|-187335137.3023298|146074997.168037|72086056.20487879|2006480.5617400238
114|-187605556.38303816|145807428.15052047|71970646.56778428|2024237.0268881656
115|-187875449.11962914|145539446.6251329|71855033.49566795|2041993.4920363075
116|-188144814.82749715|145271053.40614054|71739217.34350012|2059749.9571844493
117|-188413652.8233278|145002249.308429|71623198.46657005|2077506.4223325911
118|-188681962.42509794|144733035.14750183|71506977.2204853|2095262.887480733
119|-188949742.95207465|144463411.7394798|71390553.96117151|2113019.3526288746
120|-189216993.72481537|144193379.90109986|71273929.04487172|2130775.8177770167
121|-189483714.065167|143922940.44971436|71157102.82814614|2148532.2829251583
122|-189749903.29626593|143652094.2032898|71040075.66787155|2166288.7480733
123|-190015560.74253738|143380841.9804061|70922847.92124087|2184045.213221442
124|-190280685.7296948|143109184.60025576|70805419.94576286|2201801.6783695836
125|-190545277.58474|142837122.88264263|70687792.09926148|2219558.1435177256
126|-190809335.63596222|142564657.6479813|70569964.73987563|2237314.6086658672
127|-191072859.212938|142291789.71729586|70451938.2260586|2255071.0738140093
128|-191335847.64653066|142018519.91221935|70333712.91657773|2272827.538962151
129|-191598300.26889005|141744849.0549924|70215289.17051385|2290584.0041102925
130|-191860216.41345194|141470777.9684629|70096667.34726103|2308340.4692584346
131|-192121595.4149379|141196307.47608444|69977847.80652596|2326096.934406576
132|-192382436.60935453|140921438.40191594|69858830.90832771|2343853.3995547183
133|-192642739.3339935|140646171.5706204|69739617.01299714|2361609.86470286
134|-192902502.92743075|140370507.8074643|69620206.48117663|2379366.329851002
135|-193161726.72952658|140094447.93831635|69500599.67381954|2397122.7949991436
136|-193420410.0814247|139817992.7896471|69380796.95218989|2414879.260147285
137|-193678552.3255524|139541143.18852752|69260798.67786187|2432635.7252954273
138|-193936152.80561984|139263899.96262845|69140605.21271944|2450392.190443569
139|-194193210.86661965|138986263.94021976|69020216.91895598|2468148.655591711
140|-194449725.85482678|138708235.9501693|68899634.15907387|2485905.1207398525
141|-194705697.117798|138429816.8219421|68778857.29588397|2503661.585887994
142|-194961124.00437167|138151007.38559943|68657886.69250531|2521418.051036136
143|-195216005.864667|137871808.47179827|68536722.71236476|2539174.516184278
144|-195470342.05008423|137592220.91178998|68415365.71919645|2556930.98133242
145|-195724131.9133038|137312245.5374199|68293816.07704154|2574687.4464805615
146|-195977374.8082863|137031883.18112606|68172074.15024765|2592443.9116287036
147|-196230070.09027195|136751134.67593887|68050140.3034687|2610200.376776845
148|-196482217.11578038|136470000.85547966|67928014.90166424|2627956.841924987
149|-196733815.24261013|136188482.5539605|67805698.31009933|2645713.307073129
150|-196984863.82983845|135906580.60618275|67683190.89434388|2663469.7722212705
151|-197235362.23782083|135624295.8475368|67560493.02027255|2681226.2373694126
152|-197485309.82819086|135341629.1140007|67437605.05406408|2698982.702517554
153|-197734705.9638596|135058581.24213994|67314527.36220112|2716739.1676656962
154|-197983550.00901553|134775153.06910598|67191260.31146973|2734495.632813838
155|-198231841.32912403|134491345.43263608|67067804.268959105|2752252.0979619795
156|-198479579.29092714|134207159.17105201|66944159.602061026|2770008.5631101215
157|-198726763.26244333|133922595.12325937|66820326.67846963|2787765.028258263
158|-198973392.61296692|133637654.12874703|66696305.86618102|2805521.493406405
159|-199219466.7130679|133352337.02758615|66572097.53349286|2823277.958554547
160|-199464984.93459174|133066644.66042922|66447702.04900397|2841034.423702689
161|-199709946.65065894|132780577.8685095|66323119.78161398|2858790.8888508305
162|-199954351.2356646|132494137.49364035|66198351.100523055|2876547.353998972
163|-200198198.06527847|132207324.37821402|66073396.37523134|2894303.819147114
164|-200441486.51644424|131920139.36520138|65948255.97553881|2912060.284295256
165|-200684215.96737957|131632583.29815067|65822930.27154471|2929816.749443398
166|-200926385.7975755|131344657.02118722|65697419.63364736|2947573.2145915395
167|-201167995.3877965|131056361.37901211|65571724.43254364|2965329.679739681
168|-201409044.1200797|130767697.21690206|65445845.03922881|2983086.144887823
169|-201649531.37773523|130478665.38070805|65319781.824995965|3000842.6100359648
170|-201889456.54534525|130189266.7168551|65193535.16143585|3018599.075184107
171|-202128819.00876424|129899502.072341|65067105.42043635|3036355.5403322484
172|-202367618.15511835|129609372.29473612|64940492.97418234|3054112.0054803905
173|-202605853.37280536|129318878.2321821|64813698.19515505|3071868.470628532
174|-202843524.05149412|129028020.73339164|64686721.45613206|3089624.9357766737
175|-203080629.58212465|128736800.64764734|64559563.13018668|3107381.400924816
176|-203317169.3569076|128445218.82480112|64432223.590687685|3125137.8660729574
177|-203553142.76932403|128153276.11527362|64304703.21129906|3142894.3312210995
178|-203788549.21412516|127860973.37005341|64177002.3659796|3160650.796369241
179|-204023388.08733222|127568311.44069603|64049121.428982496|3178407.261517383
180|-204257658.78623608|127275291.17932351|63921060.77485508|3196163.7266655248
181|-204491360.70939696|126981913.43862374|63792820.77843854|3213920.1918136664
182|-204724493.2566443|126688179.0718494|63664401.81486744|3231676.6569618084
183|-204957055.8290764|126394088.93281773|63535804.25956956|3249433.12210995
184|-205189047.82906032|126099643.87590925|63407028.48826538|3267189.587258092
185|-205420468.66023138|125804844.75606771|63278074.87696793|3284946.0524062337
186|-205651317.72749332|125509692.42879872|63148943.801982306|3302702.5175543753
187|-205881594.43701756|125214187.75016968|63019635.639905505|3320458.9827025174
188|-206111298.19624355|124918331.57680854|62890150.767625906|3338215.447850659
189|-206340428.41387796|124622124.76590358|62760489.562323175|3355971.912998801
190|-206568984.49989492|124325568.17520235|62630652.40146773|3373728.3781469427
191|-206796965.86553553|124028662.66301116|62500639.66282055|3391484.843295085
192|-207024371.92330772|123731409.08819446|62370451.724432826|3409241.3084432264
193|-207251202.08698598|123433808.31017411|62240088.964645684|3426997.773591368
194|-207477455.77161133|123135861.18892857|62109551.76208976|3444754.23873951
195|-207703132.39349094|122837568.58499235|61978840.49568496|3462510.7038876517
196|-207928231.37019786|122538931.3594555|61847955.544640236|3480267.1690357937
197|-208152752.1205711|122239950.37396255|61716897.28845307|3498023.6341839354
198|-208376694.06471512|121940626.49071236|61585666.10690939|3515780.0993320774
199|-208600056.6239998|121640960.5724569|61454262.38008303|3533536.564480219
200|-208822839.22106022|121340953.48250115|61322686.48833571|3551293.0296283606
201|-209045041.27979654|121040606.08470193|61190938.812316395|3569049.4947765027
202|-209266662.22537363|120739919.24346776|61059019.73296135|3586805.9599246443
203|-209487701.48422104|120438893.82375774|60926929.631493494|3604562.4250727864
204|-209708158.48403278|120137530.69108133|60794668.8894224|3622318.890220928
205|-209928032.65376714|119835830.71149737|60662237.8885438|3640075.3553690696
206|-210147323.4236466|119533794.75161354|60529637.010939315|3657831.8205172117
207|-210366030.22515744|119231423.67858595|60396866.63897629|3675588.2856653533
208|-210584152.49104974|118928718.36011833|60263927.1553074|3693344.7508134954
209|-210801689.65533727|118625679.66446124|60130818.94287029|3711101.215961637
210|-211018641.15329728|118322308.46041167|59997542.3848874|3728857.681109779
211|-211235006.4214701|118018605.61731254|59864097.86486569|3746614.1462579207
212|-211450784.8976595|117714572.00505164|59730485.76659623|3764370.6114060623
213|-211665976.02093196|117410208.49406156|59596706.474154055|3782127.0765542043
214|-211880579.231617|117105515.95531856|59462760.37189774|3799883.541702346
215|-212094593.97130677|116800495.26034242|59328647.84446928|3817640.006850488
216|-212308019.68285602|116495147.28119543|59194369.276793614|3835396.4719986296
217|-212520855.81038183|116189472.89048217|59059925.05407856|3853152.9371467717
218|-212733101.79926378|115883472.96134852|58925315.56181431|3870909.4022949133
219|-212944757.09614334|115577148.36748147|58790541.18577339|3888665.867443055
220|-213155821.14892435|115270499.98310812|58655602.31201015|3906422.332591197
221|-213366293.40677223|114963528.68299551|58520499.32686071|3924178.7977393386
222|-213576173.32011452|114656235.34244955|58385232.61694248|3941935.2628874807
223|-213785460.34064022|114348620.83731498|58249802.569154084|3959691.7280356223
224|-213994153.92130005|114040686.04397422|58114209.5706749|3977448.193183764
225|-214202253.51630607|113732431.83934736|57978454.00896499|3995204.658331906
226|-214409758.58113182|113423859.10089108|57842536.27176465|4012961.1234800476
227|-214616668.5725121|113114968.70659833|57706456.74709421|4030717.5886281896
228|-214822982.94844276|112805761.53499785|57570215.82325388|4048474.0537763312
229|-215028701.16818088|112496238.46515329|57433813.88882326|4066230.5189244733
230|-215233822.6922444|112186400.37666306|57297251.33266136|4083986.984072615
231|-215438346.9824123|111876248.14965925|57160528.543906026|4101743.4492207565
232|-215642273.50172418|111565782.66480765|57023645.91197398|4119499.9143688986
233|-215845601.71448055|111255004.80330662|56886603.8265603|4137256.37951704
234|-216048331.08624244|110943915.4468871|56749402.67763842|4155012.8446651823
235|-216250461.08383167|110632515.47781147|56612042.8554596|4172769.309813324
236|-216451991.17533028|110320805.7788736|56474524.75055294|4190525.774961466
237|-216652920.8300811|110008787.23339769|56336848.75372489|4208282.240109608
238|-216853249.51868704|109696460.72523838|56199015.25605922|4226038.705257749
239|-217052976.71301162|109383827.13877955|56061024.64891656|4243795.170405891
240|-217252101.88617843|109070887.35893436|55922877.32393434|4261551.635554033
241|-217450624.51257145|108757642.2711442|55784573.673026346|4279308.100702175
242|-217648544.0678347|108444092.76137869|55646114.08838271|4297064.565850317
243|-217845860.02887243|108130239.71613465|55507498.962469436|4314821.030998458
244|-218042571.87384903|107816084.02243577|55368728.68802826|4332577.4961466
245|-218238679.08218887|107501626.56783228|55229803.65807647|4350333.961294742
246|-218434181.13457635|107186868.2404002|55090724.26590658|4368090.426442884
247|-218629077.51295593|106871809.92874074|54951490.90508606|4385846.8915910255
248|-218823367.7005321|106556452.52197994|54812103.96945715|4403603.356739167
249|-219017051.1817692|106240796.90976828|54672563.85313671|4421359.82188731
250|-219210127.44239157|105924843.98227976|54532870.950515755|4439116.287035451
251|-219402595.96938345|105608594.63021189|54393025.65625949|4456872.752183593
252|-219594456.25098908|105292049.74478465|54253028.365306824|4474629.2173317345
253|-219785707.77671248|104975210.21774055|54112879.47287037|4492385.682479876
254|-219976350.03731775|104658076.94134355|53972579.37443598|4510142.147628019
255|-220166382.52482873|104340650.80837907|53832128.465762764|4527898.61277616
256|-220355804.73252937|104022932.71215306|53691527.1428826|4545655.077924302
257|-220544616.15496337|103704923.54649194|53550775.80210015|4563411.543072443
258|-220732816.28793445|103386624.20574163|53409874.839992456|4581168.008220585
259|-220920404.6285064|103068035.58476736|53268824.65340876|4598924.473368728
260|-221107380.67500278|102749158.57895319|53127625.63947035|4616680.938516869
261|-221293743.92700723|102429994.08420147|52986278.19557032|4634437.403665011
262|-221479493.88536352|102110542.99693221|52844782.719373204|4652193.868813152
263|-221664630.05217543|101790806.21408269|52703139.6088149|4669950.333961294
264|-221849151.9308068|101470784.63310713|52561349.26210247|4687706.799109437
265|-222033059.02588156|101150479.15197611|52419412.07771385|4705463.264257578
266|-222216350.84328398|100829890.66917592|52277328.45439759|4723219.72940572
267|-222399026.89015853|100509020.08370824|52135098.791172706|4740976.194553861
268|-222581086.6749098|100187868.29508983|51992723.48732853|4758732.659702004
269|-222762529.70720297|99866436.20335165|51850202.94242431|4776489.124850146
270|-222943355.49796337|99544724.70903888|51707537.55628922|4794245.589998287
271|-223123563.55937696|99222734.71320997|51564727.72902191|4812002.055146429
272|-223303153.40489018|98900467.11743662|51421773.86099053|4829758.52029457
273|-223482124.54921|98577922.82380292|51278676.35283235|4847514.985442713
274|-223660476.50830427|98255102.73490512|51135435.60545357|4865271.4505908545
275|-223838208.79940134|97932007.75385122|50992052.02002924|4883027.915738996
276|-224015320.9409905|97608638.78426042|50848525.99800294|4900784.380887138
277|-224191812.452822|97284996.73026256|50704857.94108655|4918540.846035279
278|-224367682.85590714|96961082.49649775|50561048.25126011|4936297.311183422
279|-224542931.67251816|96636896.9881161|50417097.33077162|4954053.7763315635
280|-224717558.42618862|96312441.11077708|50273005.58213685|4971810.241479705
281|-224891562.6417134|95987715.77064905|50128773.40813902|4989566.706627847
282|-225064943.8451488|95662721.8744088|49984401.211828716|5007323.171775988
283|-225237701.5638126|95337460.32924135|49839889.39652369|5025079.636924131
284|-225409835.3262842|95011932.04283935|49695238.365808636|5042836.102072272
285|-225581344.6624048|94686137.92340252|49550448.52353494|5060592.567220414
286|-225752229.10327753|94360078.8796373|49405520.2738205|5078349.032368556
287|-225922488.1812674|94033755.82075666|49260454.02104967|5096105.497516698
288|-226092121.4300017|93707169.65647916|49115250.16987284|5113861.96266484
289|-226261128.3843699|93380321.29702915|48969909.12520646|5131618.427812981
290|-226429508.58052394|93053211.65313566|48824431.29223264|5149374.892961123
291|-226597261.5558782|92725841.63603263|48678817.076399155|5167131.358109265
292|-226764386.84910992|92398212.15745795|48533066.88341909|5184887.823257407
293|-226930884.00015908|92070324.12965326|48387181.11927073|5202644.288405549
294|-227096752.55022877|91742178.46536368|48241160.190197386|5220400.75355369
295|-227261992.0417851|91413776.07783721|48095004.50270723|5238157.218701832
296|-227426602.01855758|91085117.88082425|47948714.46357295|5255913.683849974
297|-227590582.0255393|90756204.78857723|47802290.47983171|5273670.148998116
298|-227753931.60898694|90427037.71585035|47655732.958784975|5291426.614146258
299|-227916650.31642097|90097617.57789914|47509042.30799827|5309183.079294399
300|-228078737.69662598|89767945.29047976|47362218.93530096|5326939.544442541
301|-228240193.29965073|89438021.76984882|47215263.24878611|5344696.009590683
302|-228401016.67680836|89107847.93276314|47068175.65681038|5362452.474738825
303|-228561207.38067666|88777424.69647887|46920956.56799367|5380208.939886967
304|-228720764.96509805|88446752.97875169|46773606.39121914|5397965.405035108
305|-228879688.98518017|88115833.69783574|46626125.535632834|5415721.87018325
306|-229037978.99729562|87784667.77248389|46478514.41064369|5433478.3353313925
307|-229195634.55908257|87453256.12194668|46330773.425923176|5451234.800479534
308|-229352655.22944465|87121599.66597262|46182902.99140531|5468991.265627676
309|-229509040.56855145|86789699.32480705|46034903.51728625|5486747.730775817
310|-229664790.1378385|86457556.01919249|45886775.414024405|5504504.195923959
311|-229819903.50000772|86125170.6703676|45738519.09233999|5522260.661072101
312|-229974380.21902746|85792544.20006709|45590134.96321496|5540017.126220243
313|-230128219.86013275|85459677.53052148|45441623.43789294|5557773.591368385
314|-230281421.98982573|85126571.58445649|45292984.927878916|5575530.056516526
315|-230433986.17587566|84793227.28509259|45144219.844939075|5593286.521664668
316|-230585911.98731932|84459645.55614471|44995328.60110065|5611042.98681281
317|-230737198.99446118|84125827.3218221|44846311.60865188|5628799.451960952
318|-230887846.76887372|83791773.50682741|44697169.28014156|5646555.917109094
319|-231037854.88339755|83457485.03635693|44547902.02837922|5664312.382257235
320|-231187222.91214192|83122962.83609955|44398510.2664346|5682068.847405378
321|-231335950.43048474|82788207.8322371|44248994.407637835|5699825.312553519
322|-231484037.015073|82453220.95144323|44099354.86557896|5717581.777701661
323|-231631482.24382296|82118003.12088373|43949592.05410802|5735338.242849803
324|-231778285.69592056|81782555.26821555|43799706.3873347|5753094.707997944
325|-231924446.9518215|81446878.32158698|43649698.27962832|5770851.173146087
326|-232069965.59325182|81110973.20963669|43499568.145617515|5788607.638294228
327|-232214841.20320785|80774840.861494|43349316.400190264|5806364.10344237
328|-232359073.3659568|80438482.2067779|43198943.4584935|5824120.568590512
329|-232502661.66703692|80101898.17559719|43048449.735933214|5841877.033738653
330|-232645605.69325775|79765089.69854972|42897835.64817404|5859633.498886796
331|-232787905.0327006|79428057.7067222|42747101.61113921|5877389.964034937
332|-232929559.27471873|79090803.13169003|42596248.0410105|5895146.429183079
333|-233070568.00993776|78753326.9055164|42445275.35422782|5912902.894331221
334|-233210930.83025593|78415629.96075262|42294183.96748935|5930659.359479362
335|-233350647.3288445|78077713.23043709|42142974.297751084|5948415.824627505
336|-233489717.10014793|77739577.6480955|41991646.762226984|5966172.289775646
337|-233628139.7398845|77401224.14774|41840201.7783885|5983928.754923788
338|-233765914.8450463|77062653.66386932|41688639.76396476|6001685.2200719295
339|-233903042.01389992|76723867.13146785|41536961.13694205|6019441.685220072
340|-234039520.8459865|76384865.4860059|41385166.31556402|6037198.150368214
341|-234175350.94212228|76045649.6634388|41233255.71833123|6054954.615516355
342|-234310531.90439892|75706220.60020697|41081229.76400123|6072711.080664497
343|-234445063.33618388|75366579.23323523|40929088.871588185|6090467.5458126385
344|-234578944.8421206|75026726.49993277|40776833.460363|6108224.010960781
345|-234712176.02812916|74686663.3381925|40624463.949852884|6125980.476108923
346|-234844756.50140658|74346390.68639079|40471980.75984135|6143736.941257064
347|-234976685.870427|74005909.48338735|40319384.310368106|6161493.406405206
348|-235107963.74494228|73665220.6685247|40166675.02172884|6179249.871553347
349|-235238589.73598236|73324325.18162763|40013853.31447504|6197006.33670149
350|-235368563.45585558|72983223.96300313|39860919.60941384|6214762.801849632
351|-235497884.51814917|72641917.95344007|39707874.327608034|6232519.266997773
352|-235626552.5377295|72300408.09420875|39554717.89037578|6250275.732145915
353|-235754567.13074273|71958695.32706042|39401450.71929043|6268032.197294056
354|-235881927.91461506|71616780.5942271|39248073.236180454|6285788.662442199
355|-236008634.50805312|71274664.83842139|39094585.86312935|6303545.127590341
356|-236134686.53104445|70932349.0028359|38940989.022475414|6321301.592738482
357|-236260083.604858|70589834.0311429|38787283.13681158|6339058.057886624
358|-236384825.3520445|70247120.86749402|38633468.628985286|6356814.523034766
359|-236508911.39643678|69904210.45652014|38479545.92209849|6374570.988182908
360|-236632341.36315042|69561103.74333067|38325515.43950722|6392327.4533310495
361|-236755114.87858403|69217801.67351362|38171377.60482179|6410083.918479191
362|-236877231.57041982|68874305.19313478|38017132.84190631|6427840.383627333
363|-236998691.06762394|68530615.248738|37862781.574878864|6445596.848775475
364|-237119493.00044706|68186732.78734426|37708324.22811112|6463353.313923617
365|-237239637.00042474|67842658.7564516|37553761.22622828|6481109.7790717585
366|-237359122.7003779|67498394.10403505|37399092.994109064|6498866.2442199
367|-237477949.7344134|67153939.7785457|37244319.9568853|6516622.709368042
368|-237596117.7379243|66809296.728911005|37089442.5399421|6534379.174516184
369|-237713626.34759066|66464465.90453392|36934461.16891743|6552135.639664326
370|-237830475.2013797|66119448.25529304|36779376.26970223|6569892.1048124675
371|-237946663.9385465|65774244.731541805|36624188.26844003|6587648.569960609
372|-238062192.19963443|65428856.28410867|36468897.59152707|6605405.035108751
373|-238177059.62647572|65083283.864296235|36313504.66561189|6623161.500256893
374|-238291265.8621917|64737528.423881516|36158009.91759548|6640917.965405035
375|-238404810.55119377|64391590.915115|36002413.77463088|6658674.430553176
376|-238517693.3391834|64045472.29072092|35846716.66412326|6676430.895701318
377|-238629913.8731531|63699173.50389637|35690919.013729595|6694187.360849461
378|-238741471.8013866|63352695.508311525|35535021.25135875|6711943.825997602
379|-238852366.7734596|63006039.25810883|35379023.8051711|6729700.291145744
380|-238962598.44024026|62659205.70790291|35222927.10357856|6747456.756293885
381|-239072166.45388958|62312195.81278034|35066731.57524445|6765213.221442027
382|-239181070.4678621|61965010.528299265|34910437.649083324|6782969.68659017
383|-239289310.13690645|61617650.81048883|34754045.75426078|6800726.151738311
384|-239396885.11706588|61270117.6158491|34597556.32019338|6818482.616886453
385|-239503795.0656787|60922411.90135081|34440969.77654859|6836239.082034594
386|-239610039.6413789|60574534.62443497|34284286.55324458|6853995.547182736
387|-239715618.50409698|60226486.743012324|34127507.08045003|6871752.0123308785
388|-239820531.31506008|59878269.21546325|33970631.78858405|6889508.47747902
389|-239924777.73679274|59529883.00063759|33813661.10831619|6907264.942627162
390|-240028357.4331177|59181329.057853885|33656595.47056603|6925021.407775303
391|-240131270.06915602|58832608.3468996|33499435.30650331|6942777.872923445
392|-240233515.31132814|58483721.828030236|33342181.047547612|6960534.3380715875
393|-240335092.82735416|58134670.461969584|33184833.1253684|6978290.803219729
394|-240436002.2862546|57785455.209908865|33027391.971884694|6996047.268367871
395|-240536243.3583509|57436077.03350693|32869858.01926516|7013803.733516012
