sail 58 mars; shortest distance: 53531221.57824561|sail x|sail y|sail z|time|yaw|sail Vx|sail Vy|sail Vz|distance x|distance y|distance z|abs distance
21|143527645.71922147|-40821797.27633076|-17670019.806279577|372885.7681109779|0.0|8.635855053295199|26.386511836732513|11.439231259438937|-303828434.08781165|209641321.9469789|99456930.82355756|382299466.80157757
22|143680235.9974484|-40353053.11814455|-17466807.305502426|390642.2332591197|0.0|8.551140207413319|26.410455169242763|11.44959521725415|-304296763.7741014|208946356.60481432|99158498.9580058|382213956.17824095
23|143831321.20550406|-39883886.256945066|-17263411.837851483|408398.6984072615|0.0|8.466331753150664|26.43412298173964|11.459839729462699|-304763130.6181117|208250483.9311618|98859649.46491055|382128329.4052409
24|143980899.6940004|-39414301.58862828|-17059835.525831696|426155.1635554033|0.0|8.381431107436166|26.45751485206107|11.469964613316868|-305227532.1649475|207553709.57449085|98560384.79018232|382042586.892646
25|144128969.8388685|-38944304.016444325|-16856080.495131418|443911.6287035451|0.0|8.296439690073846|26.480630366182723|11.479969689596892|-305689965.9863719|206856039.191353|98260707.38328497|381956729.0546762
26|144275530.04143327|-38473898.45084594|-16652148.874556696|461668.0938516869|0.0|8.211358923669334|26.50346911825138|11.489854782625425|-306150429.6808797|206157478.44622916|97960619.69716956|381870756.30970776
27|144420578.7284877|-38003089.80933686|-16448042.79596553|479424.5589998287|0.0|8.126190233556372|26.526030710618315|11.499619720281974|-306608920.8737718|205458033.01137602|97660124.1882078|381784669.0802797
28|144564114.3523677|-37531883.01632022|-16243764.394202149|497181.0241479705|0.0|8.040935047723337|26.54831475387261|11.509264334017352|-307065437.2172287|204757708.56667376|97359223.31612577|381698467.7931023
29|144706135.3892371|-37060283.00375323|-16039315.807381105|514937.4892961123|0.0|7.9555947970424725|26.570320866038706|11.51878845850586|-307519976.3885956|204056510.8002786|97057919.54428726|381612152.87814397
30|144846640.33963183|-36588294.71078401|-15834699.176729742|532693.9544442542|0.0|7.870170915116954|26.59204867282908|11.528191931754805|-307972536.0909252|203354445.4082589|96756215.33953562|381525724.7688645
31|144985627.73126134|-36115923.082371265|-15629916.645989386|550450.4195923959|0.0|7.784664837746089|26.61349780895139|11.537474595670998|-308423114.05577964|202651518.09321275|96454113.17159435|381439183.90362954
32|145123096.1174176|-35643173.06988315|-15424970.361675214|568206.8847405377|0.0|7.699078003133596|26.634667917363835|11.546636295738029|-308871708.0416377|201947734.5648662|96151615.5133262|381352530.7248699
33|145259044.0770297|-35170049.63095468|-15219862.473014433|585963.3498886796|0.0|7.613411851817486|26.655558649299202|11.555676881026665|-309318315.8339499|201243100.53992856|95848724.84067078|381265765.6790832
34|145393470.21472234|-34696557.72934339|-15014595.131883698|603719.8150368213|0.0|7.527667826599309|26.67616966429069|11.564596204206035|-309762935.24519575|200537621.74194732|95545443.63258138|381178889.216838
35|145526373.16087413|-34222702.33478499|-14809170.492746545|621476.2801849631|0.0|7.441847372473395|26.69650063019773|11.573394121554815|-310205564.11494154|199831303.90116197|95241774.37096162|381091901.7927786
36|145657751.57167614|-33748488.42284907|-14603590.712590827|639232.745333105|0.0|7.3559519365560995|26.7165512232318|11.582070492972402|-310646200.30989873|199124152.7543585|94937719.5406023|381004803.8656322
37|145787604.12919012|-33273920.97479476|-14397857.950866135|656989.2104812467|0.0|7.269982968015046|26.736321127982265|11.590625181990097|-311084841.7239812|198416174.04472387|94633281.6291183|380917595.898216
38|145915929.54113796|-32799004.97741128|-14191974.369414717|674745.6756293885|0.0|7.183941917980129|26.75581003730706|11.599058055723715|-311521486.2780943|197707373.52168477|94328463.12687865|380830278.35721624
39|146042726.53884715|-32323745.422755048|-13985942.132357884|692502.1407775304|0.0|7.097830239329669|26.77501765129834|11.607368984425177|-311956131.91807944|196997756.94064403|94023266.52689251|380742851.71139103
40|146167993.88061386|-31848147.30819082|-13779763.406113261|710258.6059256722|0.0|7.011649386843476|26.793943678966603|11.615557842212565|-312388776.6180774|196287330.0630196|93717694.32482564|380655316.4343949
41|146291730.3510748|-31372215.636208836|-13573440.35931563|728015.071073814|0.0|6.925400817085588|26.81258783792195|11.62362450693193|-312819418.37989867|195576098.65606123|93411749.01892067|380567673.0042074
42|146413934.76080814|-30895955.414254814|-13366975.162743298|745771.5362219558|0.0|6.839085988302535|26.830949854170385|11.631568860068976|-313248055.2326244|194864068.4926784|93105433.10992284|380479921.90275544
43|146534605.9463787|-30419371.654584892|-13160369.98925523|763528.0013700976|0.0|6.752706360351682|26.849029462132993|11.639390786757358|-313674685.23265076|194151245.3512944|92798749.10101655|380392063.6159152
44|146653742.77038315|-29942469.374120537|-12953627.013728142|781284.4665182394|0.0|6.666263394629583|26.8668264046651|11.647090175786985|-314099306.4637339|193437635.01569963|92491699.4977617|380304098.63351446
45|146771344.12149522|-29465253.594303485|-12746748.412993597|799040.9316663812|0.0|6.579758554000319|26.884340433075472|11.654666919612323|-314521917.03703415|192723243.27490547|92184286.80803035|380216027.44933647
46|146887408.91451073|-28987729.340950683|-12539736.36577515|816797.396814523|0.0|6.493193302723852|26.901571307145478|11.662120914360685|-314942515.09116083|192008075.9229976|91876513.5419431|380127850.5611244
47|147001936.09039295|-28509901.6441092|-12332593.05262542|834553.8619626648|0.0|6.406569106384366|26.918518795148266|11.669452059840543|-315361098.7922169|191292138.75899008|91568382.21180564|380039568.4705876
48|147114924.61513332|-28031775.537648384|-12125320.655749518|852310.3271108066|0.0|6.319887431667923|26.935182673271807|11.676660259291383|-315777666.33265924|190575437.58641562|91259895.33193147|379951181.6822645
49|147226373.47969514|-27553356.05909223|-11917921.35893239|870066.7922589484|0.0|6.233149746277879|26.951562725586882|11.683745419369822|-316192215.93124163|189857978.21315718|90951055.41856879|379862690.703428
50|147336281.70251372|-27074648.25001912|-11710397.347711653|887823.2574070902|0.0|6.146357519175631|26.967658745302174|11.690707450693692|-316604745.83551455|189139766.451846|90641864.99007252|379774096.0464631
51|147444648.32818863|-26595657.155616447|-11502750.809184771|905579.722555232|0.0|6.059512220336788|26.9834705341023|11.697546267555055|-317015254.32051647|188420808.11941534|90332326.56671107|379685398.2275724
52|147551472.42750072|-26116387.824529413|-11294983.931943502|923336.1877033738|0.0|5.972615320675958|26.99899790215288|11.704261787922384|-317423739.6887911|187701109.03694755|90022442.67060006|379596597.7667594
53|147656753.097445|-25636845.30871315|-11087098.906009803|941092.6528515156|0.0|5.885668291973518|27.014240668113516|11.710853933446181|-317830200.27041876|186980675.0295254|89712215.82563768|379507695.1878279
54|147760489.4612635|-25157034.663284935|-10879097.922771757|958849.1179996574|0.0|5.798672606802397|27.029198659150744|11.717322629464578|-318234634.42304933|186259511.9260827|89401648.55744001|379418691.01838195
55|147862680.66847804|-24676960.94637641|-10670983.17491951|976605.5831477992|0.0|5.711629738454848|27.04387171095102|11.723667805008946|-318637040.5319344|185537625.55925518|89090743.39327636|379329585.7898281
56|147963325.8949232|-24196629.218985736|-10462756.856381183|994362.048295941|0.0|5.624541160869232|27.058259667733694|11.729889392809513|-319037417.00995946|184815021.76523182|88779502.86200458|379240380.03737754
57|148062424.34259635|-23716044.54480516|-10254421.162248146|1012118.5134440828|0.0|5.5374083485454735|27.072362382171523|11.7359873292609|-319435762.2974937|184091706.38358068|88467929.49399576|379151074.29988116
58|148159975.2376466|-23235211.98979735|-10045978.288591724|1029874.9785922247|0.0|5.4502327763452065|27.086179714369507|11.741961553979424|-319832074.8603779|183367685.2568243|88156025.82095034|379061669.1179474
59|148255977.833335|-22754136.622442637|-9837430.432569863|1047631.4437403665|0.0|5.363015919599911|27.099711533358917|11.747812010450758|-320226353.1928849|182642964.2306856|87843794.3760042|378972165.03664154
60|148350431.40968108|-22272823.513539135|-9628779.792340538|1065387.9088885083|0.0|5.275759254013771|27.112957716914952|11.753538645950847|-320618595.8173647|181917549.15388677|87531237.69364151|378882562.60513794
61|148443335.27297345|-21791277.735984407|-9420028.566967208|1083144.37403665|0.0|5.1884642555580855|27.125918151305374|11.759141411436953|-321008801.28375524|181191445.87792957|87218358.30959953|378792862.3762462
62|148534688.75579008|-21309504.36462597|-9211178.956353998|1100900.8391847918|0.0|5.101132400397274|27.138592731297166|11.764620261550515|-321396968.16960174|180464660.25694495|86905158.7608033|378703064.9064079
63|148624491.21701875|-20827508.476111844|-9002233.16118092|1118657.3043329336|0.0|5.013765164814881|27.150981360163197|11.769975154620024|-321783095.0800768|179737198.147542|86591641.5853002|378613170.7556931
64|148712742.04187733|-20345295.14874101|-8793193.382839058|1136413.7694810755|0.0|4.926364025139581|27.163083949688865|11.775206052663904|-322167180.648|179009065.40865743|86277809.3221947|378523180.4877993
65|148799440.64193416|-19862869.46231396|-8584061.82336576|1154170.2346292173|0.0|4.8389304576711805|27.174900420178766|11.780312921393374|-322549223.53385794|178280267.90140477|85963664.51158278|378433094.6700503
66|148884586.4551285|-19380236.497983187|-8374840.685379848|1171926.6997773591|0.0|4.75146593860663|27.186430700463344|11.785295730215326|-322929222.4258238|177550811.48892385|85649209.69448678|378342913.87339705
67|148968178.9440399|-18897401.33804356|-8165532.171991037|1189683.164925501|0.0|4.6639719439695195|27.19767472702027|11.790154451851459|-323307176.0380269|176820702.03616965|85334447.4127641|378252638.67088807
68|149050217.5953858|-18414369.06576487|-7956138.486727454|1207439.6300736426|0.0|4.576449949537141|27.20863244371667|11.79488906222652|-323683083.1100489|176089945.40974402|85019380.20903426|378162269.6372045
69|149130701.92483163|-17931144.765406862|-7746661.833541294|1225196.0952217844|0.0|4.488901430756899|27.219303804237722|11.799499541521026|-324056942.4117338|175358547.47790927|84704010.62668394|378071807.3528484
70|149209631.47440723|-17447733.521980327|-7537104.416705729|1242952.5603699263|0.0|4.401327862677537|27.22968877077665|11.803985873603393|-324428752.7406041|174626514.11034802|84388341.20976327|377981252.40187645
71|149287005.81245133|-16964140.421094973|-7327468.440748971|1260709.025518068|0.0|4.313730719875286|27.239787314002967|11.808348046016162|-324798512.9218043|173893851.1780103|84072374.50291955|377890605.37183857
72|149362824.53362495|-16480370.548809715|-7117756.110389367|1278465.49066621|0.0|4.226111476379888|27.249599413065656|11.812586049977366|-325166221.8081138|173160564.5529622|83756113.05133155|377799866.8537768
73|149437087.25892487|-15996428.991482945|-6907969.630470501|1296221.9558143518|0.0|4.138471605600605|27.259125055596368|11.8166998803819|-325531878.2799603|172426660.1082352|83439559.40064418|377709037.44222665
74|149509793.63569736|-15512320.835622814|-6698111.205896294|1313978.4209624934|0.0|4.050812580252252|27.268364237712614|11.820689535802897|-325895481.2454326|171692143.71767512|83122716.09690303|377618117.7352184
75|149580943.3376514|-15028051.167737475|-6488183.04156608|1331734.8861106352|0.0|3.9631358722811996|27.27731696402095|11.824555018493088|-326257029.6402934|170957021.25579157|82805585.68648891|377527108.33427966
76|149650536.06487244|-14543625.07418541|-6278187.342309732|1349491.351258777|0.0|3.8754429527914027|27.28598324762017|11.828296334386184|-326616522.4279927|170221298.5976066|82488170.71605238|377436009.8444392
77|149718571.5438357|-14059047.641025666|-6068126.312822736|1367247.816406919|0.0|3.7877352919704164|27.294363110104502|11.831913493098234|-326973958.5996803|169484981.61850432|82170473.73244837|377344822.8742316
78|149785049.52741987|-13574323.953868141|-5858002.157601296|1385004.2815550608|0.0|3.700014359015413|27.30245658156679|11.83540650792901|-327329337.1742192|168748076.19407955|81852497.28267062|377253548.0357026
79|149849969.79492047|-13089459.097723858|-5647817.080877431|1402760.7467032026|0.0|3.612281622059202|27.3102637006017|11.838775395863363|-327682657.19819844|168010588.19998732|81534243.91378641|377162185.94441646
80|149913332.15206343|-12604458.15685524|-5437573.286554067|1420517.2118513444|0.0|3.5245385480962463|27.317784514308887|11.842020177572602|-328033917.7459463|167272523.51179177|81215716.1728709|377070737.2194632
81|149975136.4269438|-12119326.21468189|-5227272.978164908|1438273.676999486|0.0|3.436786603097767|27.32501907624737|11.845140876527784|-328383117.915468|166533888.00487107|80896916.60696672|376979202.479948
82|150035382.4672057|-11634068.353669431|-5016918.358826733|1456030.142147628|0.0|3.3490272520692344|27.33196744501405|11.848137518383572|-328730256.82562584|165794687.55430472|80577847.76303548|376887582.3425261
83|150094070.1538262|-11148689.65499227|-4806511.631090829|1473786.6072957697|0.0|3.261261958337417|27.33862969117064|11.851010133980697|-329075333.629922|165054928.03453568|80258512.18780892|376795877.4333006
84|150151199.39416087|-10663195.198478747|-4596054.996920414|1491543.0724439116|0.0|3.1734921837997287|27.34500589374334|11.85375875782874|-329418347.5095439|164314615.31931394|79938912.42776558|376704088.38183147
85|150206770.121628|-10177590.062465908|-4385550.657627746|1509299.5375920534|0.0|3.0857193888655217|27.351096140060484|11.856383428035741|-329759297.673048|163573755.28155056|79619051.02906758|376612215.8208623
86|150260782.29570386|-9691879.323650014|-4175000.813809326|1527056.0027401953|0.0|2.9979450323829555|27.35690052574657|11.858884186305596|-330098183.35635424|162832353.79316682|79298930.53749514|376520260.38631546
87|150313235.90191808|-9206068.056937084|-3964407.665281107|1544812.4678883369|0.0|2.9101705715658595|27.36241915471628|11.861261077935449|-330435003.8227411|162090416.72494382|78978553.49838144|376428222.71728987
88|150364130.9518488|-8720161.335293386|-3753773.4110136935|1562568.9330364787|0.0|2.822397461920596|27.367652139168488|11.863514151813089|-330769758.3628404|161347949.94637176|78657922.45654713|376336103.45605814
89|150413467.48311797|-8234164.229596003|-3543100.2490675636|1580325.3981846205|0.0|2.7346271571729304|27.372599599580273|11.865643460414336|-331102446.29463196|160604959.3254994|78337039.9562351|376243903.2480656
90|150461245.5593866|-7748081.808483323|-3332390.376528264|1598081.8633327624|0.0|2.646861109194892|27.377261664700946|11.867649059800451|-331433066.9634383|159861450.7287837|78015908.54104526|376151622.74192977
91|150507465.27035007|-7261919.138205575|-3121645.9894416234|1615838.3284809042|0.0|2.5591007679316404|27.381638471546076|11.869531009615514|-331761619.74191946|159117430.02093878|77694530.7538691|376059262.5894411
92|150552126.73173332|-6775681.2824753495|-2910869.2827489567|1633594.793629046|0.0|2.4713475813283288|27.38573016539149|11.871289373083828|-332088104.03006804|158372903.06478608|77372909.1368245|375966823.4455651
93|150595230.08528623|-6289373.302318131|-2700062.4502222757|1651351.2587771877|0.0|2.383602995256972|27.3895368997673|11.872924217007306|-332412519.2552037|157627875.72110304|77051046.23119032|375874305.96844435
94|150636775.49877873|-5803000.255922789|-2489227.6843994865|1669107.7239253295|0.0|2.2958684534433074|27.393058836451928|11.874435611762877|-332734864.87196803|156882353.8484732|76728944.57734124|375781710.8194026
95|150676763.1625452|-5316567.19901984|-2278367.17674895|1686864.1890734714|0.0|2.2081453978577974|27.396296143757787|11.875823630559443|-333055140.35886836|156136343.3036628|76406606.71491162|375689038.66015565
96|150715193.2854539|-4830079.185347502|-2067483.117872207|1704620.6542216132|0.0|2.120435269183914|27.39924899453254|11.877088348571576|-333373345.2142465|155389849.94208637|76084035.18299799|375596290.14952874
97|150752066.1091438|-4343541.264324574|-1856577.696492765|1722377.119369755|0.0|2.032739504829638|27.401917573202898|11.878229845992427|-333689478.9705159|154642879.61547795|75761232.51914704|375503465.9549787
98|150787381.90130824|-3856958.4819272365|-1645653.0998373362|1740133.5845178969|0.0|1.9450595397569972|27.404302072446214|11.879248206591129|-334003541.18744373|153895438.17276746|75438201.25973667|375410566.7471882
99|150821140.95521256|-3370335.880612594|-1434711.5136027741|1757890.0496660387|0.0|1.857396806473149|27.40640269294814|11.880143517607724|-334315531.45166886|153147531.4600025|75114943.93994217|375317593.1996859
100|150853343.58967155|-2883678.4991719313|-1223755.1218924737|1775646.5148141803|0.0|1.7697527349596474|27.408219643387813|11.88091586974675|-334625449.37667847|152399165.3202014|74791463.09367226|375224545.98883885
101|150883990.1490269|-2396991.372583934|-1012786.1071527466|1793402.9799623222|0.0|1.6821287526016993|27.40975314042304|11.881565357170789|-334933294.60278535|151650345.5932045|74467761.253505|375131425.7938457
102|150913081.00312468|-1910279.5318679807|-801806.6501092348|1811159.445110464|0.0|1.5945262841174361|27.41100340867549|11.882092077494057|-335239066.7971044|150901078.11552718|74143840.95062369|375038233.29673105
103|150940616.54729265|-1423548.0039373634|-590818.9297032902|1828915.9102586058|0.0|1.506946751487172|27.411970680715903|11.882496131775957|-335542765.6535301|150151368.7202116|73819704.71475267|374944969.1823402
104|150966597.20231786|-936801.8114525469|-379825.1230283673|1846672.3754067477|0.0|1.4193915738826668|27.412655197049258|11.882777624514654|-335844390.89271325|149401223.23667896|73495355.07409334|374851634.1383356
105|150991023.41442394|-450045.9726744157|-168827.40526641987|1864428.8405548895|0.0|1.3318621675963909|27.413057206099968|11.882936663640642|-336143942.2620377|148650647.4905821|73170794.55526014|374758228.85519344
106|151013895.65524858|36714.498682467965|42172.05037570791|1882185.3057030311|0.0|1.244359945970788|27.41317696419708|11.882973360510311|-336441419.5355979|147899647.30365723|72846025.68321623|374664754.02620167
107|151035214.42182103|523474.5935966406|253171.07272989803|1899941.770851173|0.0|1.1568863193275345|27.41301473555947|11.882887829899522|-336736822.5141753|147148228.49357662|72521050.98120968|374571210.34745884
108|151054980.2365394|1010229.3078864496|464167.49273035064|1917698.2359993148|0.0|1.0694426948968092|27.41257079228102|11.882680189997162|-337030151.02521586|146396396.8738004|72195872.97070917|374477598.51787376
109|151073193.64544982|1496973.6419191156|675159.1432871716|1935454.7011474567|0.0|0.9820304771196703|27.41184541349332|11.88235056204227|-337321404.9211081|145644158.253867|71870494.17153011|374383919.2378428
110|151089855.21463454|1983702.5998324235|886143.8589483746|1953211.1662955985|0.0|0.894651068365861|27.41083888361264|11.881899069564263|-337610584.0755714|144891518.44017|71544917.10217197|374290173.2064352
111|151104965.53837475|2470411.1917910487|1097119.4768793436|1970967.6314437403|0.0|0.8073058670648101|27.409551496289136|11.881325840094476|-337897688.39181787|144138483.23370123|71219144.27883863|374196361.12775874
112|151118525.23590955|2957094.433303828|1308083.8365663297|1988724.096591882|0.0|0.7199962683419646|27.407983552833414|11.880631004484231|-338182717.79931116|143385058.43073216|70893178.21573411|374102483.708463
113|151130534.95101628|3443747.3452681927|1519034.7798356384|2006480.5617400238|0.0|0.6327236640352866|27.4061353620094|11.87981469681507|-338465672.2533461|142631249.8227688|70567021.42504315|374008541.65742934
114|151140995.3519407|3930364.954104673|1729970.1509119207|2024237.0268881656|0.0|0.5454894426349282|27.404007239996613|11.878877054382368|-338746551.73497885|141877063.1964158|70240676.41687235|373914535.6857343
115|151149907.1313268|4416942.291891468|1940887.7964764931|2041993.4920363075|0.0|0.4582949892228966|27.4015995103524|11.87781821767898|-339025356.25095594|141122504.33324143|69914145.69919145|373820466.5066121
116|151157271.00614718|4903474.396498983|2151785.565725642|2059749.9571844493|0.0|0.3711416854127237|27.39891250397421|11.87663833037885|-339302085.83364433|140367579.00964156|69587431.77777448|373726334.83541954
117|151163087.7178989|5389956.311758119|2362661.310443608|2077506.4223325911|0.0|0.2840309092479098|27.39594655919106|11.875337539376664|-339576740.54122674|139612292.99667087|69260537.15612644|373632141.3898262
118|151167358.035766|5876383.0880050585|2573512.8852392826|2095262.887480733|0.0|0.1969640346405413|27.39270202329664|11.873915995452288|-339849320.46086395|138856652.05949676|68933464.33524601|373537886.892537
119|151170082.75221965|6362749.781666278|2784338.1473655575|2113019.3526288746|0.0|0.10994243198212822|27.3891792504074|11.872373852342434|-340119825.7042943|138100661.95781353|68606215.81380595|373443572.0675834
120|151171262.68338332|6849051.455448344|2995134.9568016613|2130775.8177770167|0.0|0.022967468015827164|27.38537860163623|11.870711266815922|-340388256.4081987|137344328.44565153|68278794.08807005|373349197.6406561
121|151170898.66978487|7335283.178576706|3205901.176356797|2148532.2829251583|0.0|-0.06395949435128673|27.38130044545418|11.868928398830429|-340654612.73495185|136587657.27113765|67951201.65178935|373254764.3397736
122|151168991.57631516|7821440.026933955|3416634.6717300676|2166288.7480733|0.0|-0.15083709611301355|27.376945157666615|11.867025411522153|-340918894.8725811|135830654.17635584|67623440.99614148|373160272.8952767
123|151165542.29218695|8307517.0831979755|3627333.311570354|2184045.213221442|0.0|-0.2376639822287991|27.37231312138943|11.865002471195494|-341181103.03472435|135073324.89720812|67295514.60967052|373065724.0398243
124|151160551.73089355|8793509.436980087|3837994.967536185|2201801.6783695836|0.0|-0.32443880168850614|27.36740472702524|11.862859747312712|-341441237.46058834|134315675.16327566|66967424.97822668|372971118.5083892
125|151154020.8301662|9279412.184962902|4048617.514355489|2219558.1435177256|0.0|-0.41116020757680927|27.362220372238895|11.86059741248331|-341699298.4149062|133557710.69767973|66639174.58490599|372876457.0382553
126|151145950.5495334|9765220.430359643|4259198.8295908|2237314.6086658672|0.0|-0.49782685649155956|27.35676046083056|11.858215641975647|-341955286.1854956|132799437.21762164|66310765.91028483|372781740.36710787
127|151136341.87155336|10250929.2834127|4469736.793855583|2255071.0738140093|0.0|-0.5844374089516758|27.351025403297434|11.855714613960355|-342209201.0844914|132040860.43388316|65982201.43220302|372686969.2340287
128|151125195.8041392|10736533.86220123|4680229.291164703|2272827.538962151|0.0|-0.670990530099489|27.345015617898|11.853094509971536|-342461043.4506699|131281986.05001812|65653483.62541302|372592144.38137466
129|151112513.37888205|11222029.292316696|4890674.208793492|2290584.0041102925|0.0|-0.7574848893248691|27.338731529876192|11.85035551457053|-342710813.6477721|130522819.76267572|65324614.96172036|372497266.5534808
130|151098295.65098247|11707410.70699328|5101069.437334271|2308340.4692584346|0.0|-0.8439191603226385|27.332173571425056|11.847497815330154|-342958512.0644344|129763367.26146963|64995597.90992676|372402336.4966374
131|151082543.69918203|12192673.247238306|5311412.870752867|2326096.934406576|0.0|-0.9302920211499839|27.32534218165036|11.844521602818912|-343204139.11411995|129003634.22884613|64666434.93577309|372307354.959067
132|151065258.62569457|12677812.061962793|5521702.40644519|2343853.3995547183|0.0|-1.0166021542838917|27.318237806534253|11.841427070585233|-343447695.2350491|128243626.33995314|64337128.50188252|372212322.6909024
133|151046441.55613777|13162822.308111792|5731935.945293728|2361609.86470286|0.0|-1.1028482466785487|27.310860898898877|11.8382144151417|-343689180.89013124|127483349.2625086|64007681.06770341|372117240.4441656
134|151026093.63928518|13647699.150578946|5942111.391630458|2379366.329851002|0.0|-1.1890289896979709|27.303211918289538|11.834883835914406|-343928596.56671596|126722808.65688536|63678095.089546174|372022108.9726708
135|151004216.04668933|14132437.761965552|6152226.653132343|2397122.7949991436|0.0|-1.2751430789588691|27.2952913308|11.831435535167255|-344165942.7762159|125962010.17635079|63348373.0206872|371926929.03186876
136|150980809.97338173|14617033.323636603|6362279.6412792215|2414879.260147285|0.0|-1.361189214922841|27.287099609380945|11.827869718135572|-344401220.0548065|125200959.4660105|63018517.31091067|371831701.37915134
137|150955876.63748637|15101481.025468415|6572268.271244338|2432635.7252954273|0.0|-1.4471661027326006|27.27863723366098|11.82418659294854|-344634428.9630388|124439662.16305912|62688530.40661753|371736426.7736988
138|150929417.28011966|15585776.0659409|6782190.461934327|2450392.190443569|0.0|-1.5330724522473564|27.269904689896073|11.820386370607276|-344865570.0857395|123678123.89668755|62358414.75078511|371641105.97644794
139|150901433.1653171|16069913.65226268|6992044.13604343|2468148.655591711|0.0|-1.6189069780970993|27.26090247093116|11.816469264968175|-345094644.03193676|122916350.28795707|62028172.78291255|371545739.75007135
140|150871925.57996044|16553889.000495974|7201827.220107621|2485905.1207398525|0.0|-1.7046683997368555|27.251631076161743|11.812435492726266|-345321651.4347872|122154346.94967332|61697806.93896625|371450328.85895765
141|150840895.83370444|17037697.335681714|7411537.644558821|2503661.585887994|0.0|-1.7903554415009744|27.2420910114955|11.808285273398551|-345546592.95150244|121392119.48626038|61367319.65132515|371354874.0691924
