sail 7 mars; shortest distance: 60052993.98040503|sail x|sail y|sail z|time|yaw|sail Vx|sail Vy|sail Vz|distance x|distance y|distance z|abs distance
17|142897305.17367047|-42676920.28401963|-18474267.356231544|301859.90751841065|0.45|8.939653708916266|26.39061804782593|11.4410639971688|-301930574.34595376|212396468.37992242|100639702.77079222|382626033.19551367
18|143055273.48772478|-42208040.31786116|-18270995.05182334|319616.3726665525|0.45|8.853092742414379|26.421643761215126|11.454497625154412|-302406105.0746394|211703313.25481048|100342152.97091773|382539269.73883
19|143211703.66320187|-41738611.92793211|-18067485.29026488|337372.83781469427|0.45|8.76640660171022|26.452389024791277|11.4678096651305|-302879643.1280664|211009122.07446724|100044129.76331563|382452292.0837597
20|143366593.49668252|-41268640.10407106|-17863740.234878637|355129.3029628361|0.45|8.679596626787605|26.482853235921418|11.480999856107466|-303351185.49194777|210313900.57837877|99745635.63322687|382365100.84438765
21|143519940.81188482|-40798129.84934162|-17659762.054715015|372885.7681109779|0.45|8.592664163900439|26.51303579937818|11.494067940306893|-303820729.180475|209617654.51998976|99446673.071993|382277696.6438209
22|143671743.44967088|-40327086.172467194|-17455552.92127477|390642.2332591197|0.45|8.505610562140143|26.54293612496117|11.507013662129896|-304288271.22632384|208920389.65913698|99147244.57377814|382190080.1012541
23|143821999.2588653|-39855514.08088003|-17251115.00549761|408398.6984072615|0.45|8.418437170281875|26.572553625311528|11.519836767209256|-304753808.6714729|208222111.75509673|98847352.63255668|382102251.820093
24|143970706.12389907|-39383418.60164891|-17046450.486828852|426155.1635554033|0.45|8.331145346279913|26.601887722491835|11.532537005263244|-305217338.5948461|207522826.58751148|98546999.75117947|382014212.4237661
25|144117861.95337403|-38910804.77282187|-16841561.549468808|443911.6287035451|0.45|8.243736453339663|26.630937845264175|11.54511412891507|-305678858.1008774|206822539.94773054|98246188.43762237|381925962.54091936
26|144263464.67968807|-38437677.64312001|-16636450.382240066|461668.0938516869|0.45|8.15621185977912|26.659703429003866|11.557567893655472|-306138364.3191345|206121257.63850322|97944921.20485294|381837502.80492115
27|144407512.2612352|-37964042.268994465|-16431119.177311433|479424.5589998287|0.45|8.068572937778981|26.688183916826926|11.569898058331201|-306595854.4065193|205418985.47103363|97643200.5695537|381748833.8537243
28|144550002.68123916|-37489903.71618681|-16225570.13087452|497181.0241479705|0.45|7.9808210640453465|26.71637875899227|11.582104384886021|-307051325.54610014|204715729.26654035|97341029.05279814|381659956.3299853
29|144690933.9460592|-37015267.061995074|-16019805.444126269|514937.4892961123|0.45|7.892957620772088|26.744287412033632|11.594186637984592|-307504774.94541764|204011494.85852045|97038409.18103242|381570870.88118446
30|144830304.08625385|-36540137.39385107|-15813827.322652098|532693.9544442542|0.45|7.804983995036652|26.771909339304585|11.606144585248607|-307956199.83754724|203306288.09132594|96735343.48545799|381481578.15955687
31|144968111.1556079|-36064519.810731806|-15607637.977037862|550450.4195923959|0.45|7.716901579386045|26.799244010488326|11.61797799704441|-308405597.4801262|202600114.8215733|96431834.50264283|381392078.8222186
32|145104353.23923638|-35588419.41140296|-15401239.617772376|568206.8847405377|0.45|7.628711766955729|26.826290905680935|11.629686648252095|-308852965.1634565|201892980.906386|96127884.76942335|381302373.53020656
33|145239028.44052517|-35111841.31336424|-15194634.463461885|585963.3498886796|0.45|7.54041595933541|26.853049508811292|11.641270315414642|-309298300.1974454|201184892.2223381|95823496.83111824|381212462.9501063
34|145372134.88985676|-34634790.64019096|-14987824.735341527|603719.8150368213|0.45|7.452015561313473|26.8795193120376|11.652728778642729|-309741599.92033017|200475854.6527949|95518673.23603922|381122347.75298554
35|145503670.7420126|-34157272.525302306|-14780812.658909213|621476.2801849631|0.45|7.363511982441519|26.90569981443858|11.664061821047696|-310182861.69607997|199765874.09167928|95213416.53712429|381032028.6147269
36|145633634.1773263|-33679292.11005901|-14573600.463100817|639232.745333105|0.45|7.274906636217001|26.931590522613032|11.675269229001284|-310622082.9155489|199054956.44156843|94907729.29111229|380941506.2157757
37|145762023.40478978|-33200854.53860732|-14366190.378054678|656989.2104812467|0.45|7.186200937864733|26.95719095229752|11.686350792836478|-311059260.99958086|198343107.60853642|94601614.05630684|380850781.2404686
38|145888836.65543023|-32721964.968930036|-14158584.639902996|674745.6756293885|0.45|7.097396309097898|26.982500624912493|11.697306305351177|-311494393.39238656|197630333.51320353|94295073.39736693|380759854.37864345
39|146014072.18490443|-32242628.568542816|-13950785.488905907|692502.1407775304|0.45|7.008494176266617|27.007519068913254|11.708135562393467|-311927477.56413674|196916640.08643177|93988109.88344054|380668726.325024
40|146137728.27400774|-31762850.51366506|-13742795.16909196|710258.6059256722|0.45|6.91949597000277|27.032245820053674|11.718838362975887|-312358511.0114713|196202033.26849383|93680726.08780433|380577397.77912825
41|146259803.22877565|-31282635.98906891|-13534615.928192673|728015.071073814|0.45|6.830403125156891|27.0566804214377|11.72941450929774|-312787491.2575995|195486519.00892133|93372924.58779772|380485869.4452749
42|146380295.3805855|-30801990.18792825|-13326250.017577045|745771.5362219558|0.45|6.741217080735053|27.08082242357086|11.7398638067674|-313214415.85240173|194770103.26635185|93064707.96475658|380394142.03259236
43|146499203.08625808|-30320918.311667737|-13117699.692186104|763528.0013700976|0.45|6.651939279835768|27.10467138441176|11.75018606402463|-313639282.3725301|194052792.00837725|92756078.80394742|380302216.2550283
44|146616524.7281593|-29839425.56981181|-12908967.210467441|781284.4665182394|0.45|6.56257116958687|27.128226869423575|11.7603810929629|-314062088.4215101|193334591.2113909|92447039.694501|380210092.8313617
45|146732258.71430182|-29357517.179833695|-12700054.83430974|799040.9316663812|0.45|6.473114201082404|27.15148845162558|11.770448708751688|-314482831.62984073|192615506.86043566|92137593.2293465|380117772.4852151
46|146846403.4784467|-28875198.367004428|-12490964.828977311|816797.396814523|0.45|6.383569829319523|27.174455711644615|11.780388729858807|-314901509.65509677|191895544.94905135|91827742.00514527|380025255.9450699
47|146958957.48068255|-28392474.36249984|-12281699.46228944|834553.8619626648|0.45|6.293939512272559|27.197128238051256|11.790200978195937|-315318120.1825065|191174711.47738072|91517488.62146966|379932543.9436193
48|147069919.20889205|-27909350.39827141|-12072261.002396783|852310.3271108066|0.45|6.2042247083642525|27.21950562822469|11.799885279493106|-315732660.92641795|190453012.44703865|91206835.67857873|379839637.21592766
49|147179287.17583415|-27425831.717908803|-11862651.722490473|870066.7922589484|0.45|6.1144268818575895|27.241587486604697|11.809441462541892|-316145129.6273806|189730453.87197375|90895785.78212687|379746536.5036642
50|147287059.92037162|-26941923.572382435|-11652873.898956431|887823.2574070902|0.45|6.024547500758794|27.263373425414102|11.818869359508241|-316555524.0533724|189007041.77420932|90584341.5413173|379653242.5535399
51|147393236.0077648|-26457631.21919154|-11442929.811006024|905579.722555232|0.45|5.9345880364070345|27.284863064824812|11.828168806004355|-316963842.0000926|188282782.18299043|90272505.56853232|379559756.1170676
52|147497814.02978054|-25972959.92218629|-11232821.740598941|923336.1877033738|0.45|5.844549963397998|27.306056033013714|11.837339641112907|-317370081.29107094|187557681.13460442|89960280.4792555|379466077.9505821
53|147600792.60480136|-25487914.951389894|-11022551.972366065|941092.6528515156|0.45|5.754434759507448|27.326951966218576|11.846381707411268|-317774239.77777505|186831744.67220217|89647668.89199394|379372208.8152615
54|147702170.37793443|-25002501.5828207|-10812122.793532338|958849.1179996574|0.45|5.664243905614789|27.347550508793947|11.855294850995719|-318176315.33972025|186104978.8456185|89334673.4282006|379278149.4771515
55|147801946.02112055|-24516725.098314315|-10601536.493839633|976605.5831477992|0.45|5.573978885626637|27.36785131326704|11.864078921505659|-318576305.8845769|185377389.71119308|89021296.71219648|379183900.70718986
56|147900118.23324317|-24030590.785345707|-10390795.365469633|994362.048295941|0.45|5.4836411864003765|27.387854040393638|11.872733772147836|-318974209.3482794|184648983.33159178|88707541.37109303|379089463.28123474
57|147996685.74023747|-23544103.93685131|-10179901.702966683|1012118.5134440828|0.45|5.393232297667726|27.407558359214|11.88125925972055|-319370023.69513476|183919765.77562684|88393410.03471428|378994837.9800937
58|148091647.29249233|-23057269.85332407|-9968857.804146396|1029874.9785922247|0.45|5.302753712784636|27.426963945815647|11.889655244077508|-319763746.9152236|183189743.12035102|88078905.33650501|378900025.5885982
59|148185001.65714553|-22570093.849196345|-9757665.972863767|1047631.4437403665|0.45|5.212206931040019|27.4460704796567|11.897921586534492|-320155377.0166954|182458921.4574393|87764029.9162981|378805026.89281094
60|148276747.63541618|-22082581.238200586|-9546328.512664486|1065387.9088885083|0.45|5.121593452321878|27.464877651849125|11.906058153458973|-320544912.04309976|181727306.8785482|87448786.41396546|378709842.6860912
61|148366884.05631253|-21594737.338566083|-9334847.72903864|1083144.37403665|0.45|5.030914778994791|27.483385162156953|11.914064814969244|-320932350.0670943|180994905.48051125|87133177.47167097|378614473.7669136
62|148455409.77563614|-21106567.47376882|-9123225.92974594|1100900.8391847918|0.45|4.940172416160786|27.50159271852429|11.92194144472989|-321317689.18944776|180261723.36608782|86817205.73419525|378518920.9385075
63|148542323.67604864|-20618076.972388953|-8911465.42475393|1118657.3043329336|0.45|4.849367871595755|27.51950003711116|11.929687919967302|-321700927.5391067|179527766.6438191|86500873.84887323|378423185.00887054
64|148627624.667139|-20129271.16796822|-8699568.52617616|1136413.7694810755|0.45|4.758502655685843|27.537106842329298|11.937304121485178|-322082063.27326167|178793041.42788464|86184184.4655318|378327266.7907818
65|148711311.68549013|-19640155.398867365|-8487537.54821037|1154170.2346292173|0.45|4.667578281363867|27.55441286687793|11.94478993368004|-322461094.5774139|178057553.8379582|85867140.23642738|378231167.10181826
66|148793383.69474617|-19150735.00812356|-8275374.807076687|1171926.6997773591|0.45|4.576596264045707|27.571417851779618|11.952145244556739|-322838019.6654415|177321309.9990642|85549743.81618363|378134886.76436996
67|148873839.6856792|-18661015.343307838|-8063082.620955808|1189683.164925501|0.45|4.485558121566721|27.58812154641604|11.959369945743966|-323212836.77966624|176584316.04143393|85231997.86172888|378038426.60565865
68|148952678.67625633|-18171001.756382525|-7850663.309927185|1207439.6300736426|0.45|4.394465374118145|27.6045237085638|11.966463932509754|-323585544.1909194|175846578.10036168|84913905.032234|377941787.4577556
69|149029899.71072826|-17680699.603548452|-7638119.195902968|1225196.0952217844|0.45|4.30331954403779|27.62062410395403|11.973427103570561|-323956140.1976304|175108102.31605083|84595467.98904562|377844970.1567575
70|149105501.856844|-17190114.24507276|-7425452.60255383|1242952.5603699263|0.45|4.212122155321676|27.636422504919853|11.980259360504881|-324324623.1230409|174368894.83344045|84276689.39561138|377747975.540336
71|149179484.21218184|-16699251.045211457|-7212665.855274313|1260709.025518068|0.45|4.12087473449332|27.651918693481218|11.986960609090588|-324690991.32153475|173628961.8021268|83957571.9174449|377650804.4531592
72|149251845.90189597|-16208115.372042714|-6999761.281110953|1278465.49066621|0.45|4.029578810194558|27.667112460251204|11.993530758830776|-325055243.1763848|172888309.37619522|83638118.22205314|377553457.7449183
73|149322586.07837814|-15716712.597320082|-6786741.208698709|1296221.9558143518|0.45|3.9382359130616176|27.68200360427464|11.999969722883788|-325417377.0994135|172146943.71407235|83318330.97887239|377455936.2700007
74|149391703.9213095|-15225048.09632975|-6573607.968199085|1313978.4209624934|0.45|3.8468475756592384|27.696591933056464|12.006277418075493|-325777391.5310447|171404870.97838205|82998212.85920583|377358240.8875013
75|149459198.63771212|-14733127.247747805|-6360363.891238247|1331734.8861106352|0.45|3.7554153324148016|27.710877262590067|12.012453764911568|-326135284.9403541|170662097.3358019|82677766.53616108|377260372.4612335
76|149525069.46200073|-14240955.433497516|-6147011.310845151|1349491.351258777|0.45|3.66394071955246|27.724859417385673|12.018498687589782|-326491055.82512105|169918628.95691872|82356994.6845878|377162331.8597425
77|149589315.65603432|-13748538.038606597|-5933552.561389657|1367247.816406919|0.45|3.5724252750272596|27.738538230498698|12.024412114012275|-326844702.7118789|169174472.01608524|82035899.9810153|377064119.9563184
78|149651936.5091679|-13255880.451064462|-5719989.978520652|1385004.2815550608|0.45|3.480870538459268|27.751913543558093|12.030193975797845|-327196224.15596724|168429632.69127586|81714485.10358997|376965737.6290117
79|149712931.33830413|-12762988.061679501|-5506325.899104173|1402760.7467032026|0.45|3.3892780510677007|27.764985206794723|12.03584420829422|-327545618.74158216|167684117.16394296|81392752.73201315|376867185.7606489
80|149772299.48708484|-12269866.263608713|-5292562.661019653|1420517.2118513444|0.45|3.2976493553667523|27.777753078668557|12.04136275041642|-327892885.0809677|166937931.61854526|81070705.54733649|376768465.2379253
81|149830040.32340991|-11776520.45125015|-5078702.602680265|1438273.676999486|0.45|3.205985994398005|27.7902170247157|12.046749544146838|-328238021.8119341|166191082.24143934|80748346.23148207|376669576.948699
82|149886153.24503115|-11282956.022211354|-4864748.063885206|1456030.142147628|0.45|3.1142895132000294|27.802376920161702|12.052004535668285|-328581027.60345125|165443575.22284663|80425677.46809396|376570521.78796417
83|149940637.67755765|-10789178.37638713|-4650701.385420289|1473786.6072957697|0.45|3.022561458175573|27.814232648995464|12.057127674962452|-328921901.1536534|164695416.7559305|80102701.94213837|376471300.6556734
84|149993493.074146|-10295192.915679151|-4436564.908936448|1491543.0724439116|0.45|2.9308033769255712|27.82578410382908|12.062118915749119|-329260641.18952906|163946613.03651434|79779422.33978161|376371914.4563707
85|150044718.91553855|-9801005.04384809|-4222340.97688564|1509299.5375920534|0.45|2.8390168181795317|27.83703118591988|12.066978215495707|-329597246.4669585|163197170.26293275|79455841.34832548|376272364.0991987
86|150094314.7101015|-9306620.16636572|-4008031.9324567295|1527056.0027401953|0.45|2.7472033317259106|27.847973805192503|12.071705535426828|-329931715.77075183|162447094.63588253|79131961.65614255|376172650.49790734
87|150142279.993863|-8812043.690267045|-3793640.1195113817|1544812.4678883369|0.45|2.6553644683424924|27.858611880260916|12.076300840533815|-330264047.91468596|161696392.3582738|78807785.95261171|376072774.5708635
88|150188614.33055136|-8317281.0240023825|-3579167.882519938|1562568.9330364787|0.45|2.563501779726765|27.86894533845049|12.080764099584288|-330594241.74154294|160945069.63508075|78483316.92805338|375972737.2410611
89|150233317.31163317|-7822337.577289515|-3364617.5664973264|1580325.3981846205|0.45|2.471616818426304|27.878974115820046|12.08509528513169|-330922296.12314713|160193132.67319292|78158557.27366486|375872539.4361336
90|150276388.55635142|-7327218.760965781|-3149991.516938936|1598081.8633327624|0.45|2.3797111377691476|27.888698157183892|12.089294373524828|-331248209.9604031|159440587.68126616|77833509.68145594|375772182.08836603
91|150317827.71088365|-6831929.986605676|-2935292.079655008|1615838.3284809042|0.45|2.287786291618618|27.898117415710235|12.09336134473376|-331571982.18245304|158687440.86933887|77508176.84408249|375671666.1338122
92|150357634.44576305|-6336476.66567545|-2720521.6004046258|1633594.793629046|0.45|2.1958438337815487|27.90723185168317|12.097296181813054|-331893611.74409777|157933698.4479862|77182561.45448017|375570992.50963986
93|150395808.46162266|-5840864.210905995|-2505682.425489825|1651351.2587771877|0.45|2.103885319077094|27.91604143527199|12.101098872102368|-332213097.6315402|157179366.62969092|76856666.20645788|375470162.1599577
94|150432349.48713335|-5345098.035585262|-2290776.901449232|1669107.7239253295|0.45|2.0119123028481356|27.924546145542177|12.10476940679768|-332530438.8603227|156424451.62813565|76530493.79439099|375369176.033695
95|150467257.27866736|-4849183.553310467|-2075807.374950714|1686864.1890734714|0.45|1.9199263408168563|27.93274597029693|12.108307780882557|-332845634.4749905|155668959.6579534|76204046.91311339|375268035.08423746
96|150500531.6203221|-4353126.177836479|-1860776.1927256538|1704620.6542216132|0.45|1.8279289890123351|27.940640906092504|12.111713993134801|-333158683.54911476|154912896.93457535|75877328.25785144|375166740.2694318
97|150532172.32394472|-3856931.322924218|-1645685.701503234|1722377.119369755|0.45|1.7359218036981505|27.948230958253557|12.114988046133078|-333469585.1853168|154156269.6740776|75550340.52415751|375065292.55159074
98|150562179.22915608|-3360604.402189064|-1430538.24794472|1740133.5845178969|0.45|1.6439063412999793|27.955516140888495|12.118129946263569|-333778338.5152916|153399084.0930293|75223086.40784407|374963692.89750016
99|150590552.203375|-2864150.8289492577|-1215336.1785777437|1757890.0496660387|0.45|1.5518841583331981|27.96249647690483|12.121139703726602|-334084942.69983125|152641346.4083392|74895568.60491714|374861942.278426
100|150617291.14184263|-2367576.01607431|-1000081.839730588|1775646.5148141803|0.45|1.459856811330484|27.969171998024507|12.124017332543298|-334389396.9288496|151883062.83710375|74567789.81151038|374760041.6701238
101|150642395.96764648|-1870885.375833378|-784777.5774664603|1793402.9799623222|0.45|1.3678258567694106|27.97554274479927|12.126762850562201|-334691700.4214049|151124239.59645396|74239752.72381872|374657992.05284756
102|150665866.6308465|-1374084.3196011758|-569425.7374561648|1811159.445110464|0.45|1.2757928508773193|27.981608766182177|12.129376279273526|-334991852.42482626|150364882.90326038|73911460.03797062|374555794.4104887
103|150687703.105801|-877178.2572781905|-354028.66472724965|1828915.9102586058|0.45|1.1837593491902185|27.987370118209707|12.131857643237808|-335289852.21203846|149604998.97355244|73582914.44977663|374453449.72796065
104|150707905.3970526|-380172.59806924546|-138588.7040004651|1846672.3754067477|0.45|1.0917269072813558|27.992826866913482|12.134206971348172|-335585699.087448|148844594.02329567|73254118.65506543|374350958.9969035
105|150726473.5372025|116927.25000928575|76891.80052347155|1864428.8405548895|0.45|0.9996970803950198|27.997979087273222|12.136424296376404|-335879392.3848163|148083674.26789838|72925075.34947024|374248323.21361214
106|150743407.58654627|614115.88034268|292410.5052562321|1882185.3057030311|0.45|0.907671423321085|28.00282686304022|12.138509654896417|-336170931.4668956|147322245.921997|72595787.22833571|374145543.37867415
107|150758707.63308376|1111387.8878717623|507965.0672885848|1899941.770851173|0.45|0.8156514903206513|28.007370286745626|12.140463087287825|-336460315.725438|146560315.19930148|72266256.986651|374042620.49697053
108|150772373.79252902|1608737.8692467278|723553.144457077|1917698.2359993148|0.45|0.7236388350517003|28.011609459708733|12.142284637739527|-336747544.5812055|145797888.31244013|71936487.31898245|373939555.57767874
109|150784406.20832026|2106160.4229810387|939172.3954107441|1935454.7011474567|0.45|0.6316350104947344|28.01554449204525|12.143974354253269|-337032617.48397857|145034971.47280508|71606480.91940653|373836349.63427585
110|150794805.0516297|2603650.1496052826|1154820.4796778052|1953211.1662955985|0.45|0.5396415688784251|28.01917550267559|12.145532288647233|-337315533.9125666|144271570.89039713|71276240.48144254|373733003.6845437
111|150803570.52137354|3101201.6518210415|1370495.0577323607|1970967.6314437403|0.45|0.44766006160525973|28.022502619333146|12.146958496559614|-337596293.37481666|143507692.77367124|70945768.69798562|373629518.75057435
112|150810702.84422177|3598809.534654748|1586193.791061088|1988724.096591882|0.45|0.3556920391771886|28.02552597857256|12.148253037452182|-337874895.40762335|142743343.32938126|70615068.26123935|373525895.85877645
113|150816202.2736943|4096468.4056684365|1801914.342254437|2006480.5617400238|0.45|0.26373905106212914|28.028245725323178|12.149415974416703|-338151339.5760241|141978528.76236856|70284141.86262436|373422136.03902996
114|150820069.08739758|4594172.875286083|2017654.3751476074|2024237.0268881656|0.45|0.17180264544020196|28.030662011517347|12.150447373580297|-338425625.47043574|141213255.2752344|69952992.19263667|373318240.32209736
115|150822303.5930375|5091917.5565740615|2233411.55472643|2041993.4920363075|0.45|0.07988436951775779|28.03277499908591|12.151347305403956|-338697752.71266663|140447529.0685588|69621621.94094151|373214209.74523693
116|150822906.1262345|5589697.065531544|2449183.5472528664|2059749.9571844493|0.45|-0.012014230688964567|28.03458485887441|12.152115844212705|-338967720.95373166|139681356.34060898|69290033.79624726|373110045.35016763
117|150821877.05013308|6087506.021269282|2664968.0203424357|2077506.4223325911|0.45|-0.1038916104541221|28.036091770451918|12.152753068112727|-339235529.8734609|138914743.2871597|68958230.44622761|373005748.18270606
118|150819216.75539663|6585339.046164395|2880762.6430313103|2095262.887480733|0.45|-0.1957462264175691|28.03729592211203|12.153259058991772|-339501179.18049455|138147696.10133743|68626214.57745399|372901319.2927647
119|150814925.66020307|7083190.766015136|3096565.0858434024|2113019.3526288746|0.45|-0.28757653666015764|28.038197510873847|12.153633902519575|-339764668.61227775|137380220.97346467|68293988.87532811|372796759.73435223
120|150809004.21023992|7581055.810195701|3312373.020857467|2130775.8177770167|0.45|-0.3793810007790438|28.038796742482987|12.153877688148281|-340025997.93505526|136612324.09090415|67961556.02401425|372692070.5655725
121|150801452.87869954|8078928.8118109405|3528184.1217741612|2148532.2829251583|0.45|-0.471158079962976|28.03909383141256|12.153990509112855|-340285166.94386655|135844011.63790342|67628918.70637198|372587252.84862745
122|150792272.16627464|8576804.407851215|3743996.063983176|2166288.7480733|0.45|-0.5629062370676112|28.039089000864188|12.153972462431508|-340542175.46254057|135075289.7954386|67296079.60388838|372482307.6498189
123|150781462.60115325|9074677.239347138|3959806.524630302|2184045.213221442|0.45|-0.6546239366908094|28.03878248276897|12.153823648906103|-340797023.34369063|134306164.74105898|66963041.396610565|372377236.03955257
124|150769024.73810092|9572541.951491736|4175613.182670231|2201801.6783695836|0.45|-0.7463096452443614|28.03817451733064|12.153544172924121|-341049710.4677957|133536642.64876401|66629806.76309263|372272039.09151983
125|150754959.15565753|10070393.193695534|4391413.718889939|2219558.1435177256|0.45|-0.837961831018387|28.037265351623724|12.153134141850984|-341300236.7403976|132766729.6889471|66296378.38037154|372166717.88017637
126|150739266.46216872|10568225.619956475|4607205.816070091|2237314.6086658672|0.45|-0.9295789642801733|28.036055242620513|12.152593667342149|-341548602.09813094|131996432.02802481|65962758.923805535|372061273.48617786
127|150721947.29358193|11066033.88893639|4822987.159017798|2255071.0738140093|0.45|-1.021159517340913|28.034544456089534|12.151922864865607|-341794806.5065199|131225755.82835947|65628951.0670408|371955706.994413
128|150703002.31303525|11563812.66410117|5038755.434627309|2272827.538962151|0.45|-1.1127019646293994|28.032733266392864|12.15112185361402|-342038849.9595659|130454707.24811818|65294957.48195042|371850019.49364525
129|150682432.2108381|12061556.613875117|5254508.331946917|2290584.0041102925|0.45|-1.204204782767288|28.03062195647975|12.150190756501935|-342280732.47972816|129683292.44111729|64960780.83856694|371744212.0765082
130|150660237.70445183|12559260.41179515|5470243.542245793|2308340.4692584346|0.45|-1.2956664506443314|28.02821081788023|12.149129700163016|-342520454.11790377|128911517.55666776|64626423.805015236|371638285.83950216
131|150636419.5384701|13056918.736665027|5685958.759080837|2326096.934406576|0.45|-1.3870854494936171|28.02550015069874|12.147938814947246|-342758014.953408|128139388.73941942|64291889.047445126|371532241.8829915
132|150610978.48459947|13554526.272709677|5901651.678363572|2343853.3995547183|0.45|-1.4784602629668264|28.022490263607736|12.14661823491816|-342993415.09395397|127366912.12920626|63957179.229964145|371426081.31120265
133|150583915.34164017|14052077.70972936|6117319.998426964|2361609.86470286|0.45|-1.5697893772094602|28.019181473841297|12.14516809785006|-343226654.67563367|126594093.86089103|63622297.01457017|371319805.2322243
134|150555230.93546635|14549567.74325402|6332961.420092325|2379366.329851002|0.45|-1.661071280936101|28.015574107188748|12.14358854522523|-343457733.8628971|125820940.06421028|63287245.06108431|371213414.7580068
135|150524926.1185595|15046991.074644051|6548573.646712911|2397122.7949991436|0.45|-1.752304465475451|28.011668497764312|12.14187972213408|-343686652.8480861|125047456.86367229|62952026.02710663|371106911.0039725
136|150493001.7681533|15544342.411025519|6764154.384145524|2414879.260147285|0.45|-1.8434874247217088|28.007464987081633|12.140041776873995|-343913411.849578|124273650.37862158|62616642.568044364|371000295.0874023
137|150459458.7887837|16041616.465751095|6979701.34095075|2432635.7252954273|0.45|-1.934618655383213|28.002963925333873|12.138074861504174|-344138011.11433613|123499526.72277643|62281097.33691112|370893568.12968665
138|150424298.1115048|16538807.958462993|7195212.228420105|2450392.190443569|0.45|-2.0256966570060806|27.998165671004564|12.135979131676933|-344360450.9171246|122725092.00416546|61945392.98429933|370786731.25565803
139|150387520.69362774|17035911.615218453|7410684.760630386|2468148.655591711|0.45|-2.1167199320331482|27.99307059074012|12.133754746582447|-344580731.5602474|121950352.3250013|61609532.1583256|370679785.5933811
140|150349127.51911786|17532922.16867471|7626116.654523915|2485905.1207398525|0.45|-2.2076869858989934|27.98767905955048|12.131401869035692|-344798853.37394464|121175313.78149459|61273517.50454996|370572732.27453077
141|150309119.60059726|18029834.358403385|7841505.63004517|2503661.585887994|0.45|-2.298596327205906|27.981991461807876|12.128920665909353|-345014816.71839523|120399982.4635387|60937351.6658388|370465572.4362176
